,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,20,7,1406,1,0,0,2024-02-22 19:57:13
1,16,3,1407,1,0,0,2024-02-22 19:57:13
2,8,19,1408,0,0,0,2024-02-22 19:57:13
3,16,11,1409,2,0,0,2024-02-22 19:57:13
4,7,12,1410,2,0,0,2024-02-22 19:57:13
5,11,8,1411,2,0,0,2024-02-22 19:57:13
6,7,17,1412,0,0,0,2024-02-22 19:57:13
7,14,10,1413,2,0,0,2024-02-22 19:57:13
8,12,11,1414,2,0,0,2024-02-22 19:57:13
9,6,17,1415,0,0,0,2024-02-22 19:57:13
10,23,4,1416,1,0,0,2024-02-22 19:57:13
11,14,9,1417,2,0,0,2024-02-22 19:57:13
12,9,18,1418,2,0,0,2024-02-22 19:57:13
13,4,15,1419,0,0,0,2024-02-22 19:57:13
14,11,8,1420,2,0,0,2024-02-22 19:57:13
15,8,15,1421,2,0,0,2024-02-22 19:57:13
16,7,17,1422,0,0,0,2024-02-22 19:57:13
17,7,21,1423,0,0,0,2024-02-22 19:57:13
18,10,17,1424,2,0,0,2024-02-22 19:57:13
19,0,0,1425,3,1,0,2024-02-22 19:57:13
20,4,20,1426,0,0,0,2024-02-22 19:57:13
21,9,9,1427,2,0,0,2024-02-22 19:57:13
22,3,21,1428,0,0,0,2024-02-22 19:57:13
23,7,17,1429,0,0,0,2024-02-22 19:57:13
24,13,14,1430,2,0,0,2024-02-22 19:57:13
25,13,14,1431,2,0,0,2024-02-22 19:57:13
26,7,11,1432,2,0,0,2024-02-22 19:57:13
27,20,3,1433,1,0,0,2024-02-22 19:57:13
28,22,5,1434,1,0,0,2024-02-22 19:57:13
29,10,17,1435,2,0,0,2024-02-22 19:57:13
30,7,11,1436,2,0,0,2024-02-22 19:57:13
31,19,4,1437,1,0,0,2024-02-22 19:57:13
32,8,16,1438,2,0,0,2024-02-22 19:57:13
33,10,14,1439,2,0,0,2024-02-22 19:57:13
34,8,16,1440,2,0,0,2024-02-22 19:57:13
35,22,2,1441,1,0,0,2024-02-22 19:57:13
36,14,13,1442,2,0,0,2024-02-22 19:57:13
37,18,13,1443,2,0,0,2024-02-22 19:57:13
38,11,6,1444,2,0,0,2024-02-22 19:57:13
39,16,3,1445,1,0,0,2024-02-22 19:57:13
40,19,8,1446,1,0,0,2024-02-22 19:57:13
41,7,11,1447,2,0,0,2024-02-22 19:57:13
42,13,6,1448,2,0,0,2024-02-22 19:57:13
43,12,7,1449,2,0,0,2024-02-22 19:57:13
44,23,4,1450,1,0,0,2024-02-22 19:57:13
45,22,2,1451,1,0,0,2024-02-22 19:57:13
46,16,7,1452,2,0,0,2024-02-22 19:57:13
47,8,19,1453,0,0,0,2024-02-22 19:57:13
48,16,8,1454,2,0,0,2024-02-22 19:57:13
49,27,0,1455,1,0,0,2024-02-22 19:57:13
50,7,8,1456,2,0,0,2024-02-22 19:57:13
51,22,2,1457,1,0,0,2024-02-22 19:57:13
52,6,13,1458,0,0,0,2024-02-22 19:57:13
53,18,6,1459,1,0,0,2024-02-22 19:57:13
54,12,11,1460,2,0,0,2024-02-22 19:57:13
55,9,14,1461,2,0,0,2024-02-22 19:57:13
56,14,13,1462,2,0,0,2024-02-22 19:57:13
57,5,14,1463,0,0,0,2024-02-22 19:57:13
58,12,11,1464,2,0,0,2024-02-22 19:57:13
59,12,15,1465,2,0,0,2024-02-22 19:57:13
60,16,11,1466,2,0,0,2024-02-22 19:57:13
61,17,6,1467,1,0,0,2024-02-22 19:57:13
62,12,12,1468,2,0,0,2024-02-22 19:57:13
63,9,14,1469,2,0,0,2024-02-22 19:57:13
64,15,4,1470,1,0,0,2024-02-22 19:57:13
65,10,17,1471,2,0,0,2024-02-22 19:57:13
66,7,20,1472,0,0,0,2024-02-22 19:57:13
67,12,11,1473,2,0,0,2024-02-22 19:57:13
68,13,10,1474,2,0,0,2024-02-22 19:57:13
69,12,11,1475,2,0,0,2024-02-22 19:57:13
70,10,17,1476,2,0,0,2024-02-22 19:57:13
71,5,22,1477,0,0,0,2024-02-22 19:57:13
72,10,14,1478,2,0,0,2024-02-22 19:57:13
73,16,2,1479,1,0,0,2024-02-22 19:57:13
74,21,2,1480,1,0,0,2024-02-22 19:57:13
75,17,10,1481,2,0,0,2024-02-22 19:57:13
76,12,12,1484,2,0,0,2024-02-22 19:57:13
77,1,22,1485,0,0,0,2024-02-22 19:57:13
78,9,14,1486,2,0,0,2024-02-22 19:57:13
79,20,3,1487,1,0,0,2024-02-22 19:57:13
80,22,5,1488,1,0,0,2024-02-22 19:57:13
81,14,10,1489,2,0,0,2024-02-22 19:57:13
82,14,9,1490,2,0,0,2024-02-22 19:57:13
83,16,7,1491,2,0,0,2024-02-22 19:57:13
84,3,20,1492,0,0,0,2024-02-22 19:57:13
85,13,14,1493,2,0,0,2024-02-22 19:57:13
86,13,10,1494,2,0,0,2024-02-22 19:57:13
87,3,20,1495,0,0,0,2024-02-22 19:57:13
88,5,18,1496,0,0,0,2024-02-22 19:57:13
89,16,7,1497,2,0,0,2024-02-22 19:57:13
90,5,18,1498,0,0,0,2024-02-22 19:57:13
91,11,16,1499,2,0,0,2024-02-22 19:57:13
92,11,16,1500,2,0,0,2024-02-22 19:57:13
93,24,0,1501,1,0,0,2024-02-22 19:57:13
94,3,20,1502,0,0,0,2024-02-22 19:57:13
95,19,8,1503,1,0,0,2024-02-22 19:57:13
96,4,20,1504,0,0,0,2024-02-22 19:57:13
97,18,5,1505,1,0,0,2024-02-22 19:57:13
98,13,10,1506,2,0,0,2024-02-22 19:57:13
99,10,13,1507,2,0,0,2024-02-22 19:57:13
100,10,13,1508,2,0,0,2024-02-22 19:57:13
101,16,3,1510,1,0,0,2024-02-22 19:57:13
102,11,12,1511,2,0,0,2024-02-22 19:57:13
103,10,17,1512,2,0,0,2024-02-22 19:57:13
104,13,10,1513,2,0,0,2024-02-22 19:57:13
105,13,10,1514,2,0,0,2024-02-22 19:57:13
106,20,3,1515,1,0,0,2024-02-22 19:57:13
