,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,23,4,1406,1,0,0,2024-02-23 10:52:22
1,10,9,1407,2,0,0,2024-02-23 10:52:22
2,7,20,1408,0,0,0,2024-02-23 10:52:22
3,14,12,1409,2,0,0,2024-02-23 10:52:22
4,5,14,1410,0,0,0,2024-02-23 10:52:22
5,6,13,1411,0,0,0,2024-02-23 10:52:22
6,13,11,1412,2,0,0,2024-02-23 10:52:22
7,3,21,1413,0,0,0,2024-02-23 10:52:22
8,18,5,1414,1,0,0,2024-02-23 10:52:22
9,3,20,1415,0,0,0,2024-02-23 10:52:22
10,12,15,1416,2,0,0,2024-02-23 10:52:22
11,17,6,1417,1,0,0,2024-02-23 10:52:22
12,11,16,1418,2,0,0,2024-02-23 10:52:22
13,2,17,1419,0,0,0,2024-02-23 10:52:22
14,15,4,1420,1,0,0,2024-02-23 10:52:22
15,4,19,1421,0,0,0,2024-02-23 10:52:22
16,9,15,1422,2,0,0,2024-02-23 10:52:22
17,27,1,1423,1,0,0,2024-02-23 10:52:22
18,20,7,1424,1,0,0,2024-02-23 10:52:22
19,0,0,1425,3,1,0,2024-02-23 10:52:22
20,20,4,1426,1,0,0,2024-02-23 10:52:22
21,14,4,1427,1,0,0,2024-02-23 10:52:22
22,4,20,1428,0,0,0,2024-02-23 10:52:22
23,3,21,1429,0,0,0,2024-02-23 10:52:22
24,18,9,1430,2,0,0,2024-02-23 10:52:22
25,16,11,1431,2,0,0,2024-02-23 10:52:22
26,17,1,1432,1,0,0,2024-02-23 10:52:22
27,22,1,1433,1,0,0,2024-02-23 10:52:22
28,22,5,1434,1,0,0,2024-02-23 10:52:22
29,10,17,1435,2,0,0,2024-02-23 10:52:22
30,11,7,1436,2,0,0,2024-02-23 10:52:22
31,18,5,1437,1,0,0,2024-02-23 10:52:22
32,3,21,1438,0,0,0,2024-02-23 10:52:22
33,6,18,1439,0,0,0,2024-02-23 10:52:22
34,7,16,1440,2,0,0,2024-02-23 10:52:22
35,7,17,1441,0,0,0,2024-02-23 10:52:22
36,10,17,1442,2,0,0,2024-02-23 10:52:22
37,2,29,1443,0,0,0,2024-02-23 10:52:22
38,7,11,1444,2,0,0,2024-02-23 10:52:22
39,9,9,1445,2,0,0,2024-02-23 10:52:22
40,3,24,1446,0,0,0,2024-02-23 10:52:22
41,2,16,1447,0,0,0,2024-02-23 10:52:22
42,5,14,1448,0,0,0,2024-02-23 10:52:22
43,12,7,1449,2,0,0,2024-02-23 10:52:22
44,14,13,1450,2,0,0,2024-02-23 10:52:22
45,23,1,1451,1,0,0,2024-02-23 10:52:22
46,19,4,1452,1,0,0,2024-02-23 10:52:22
47,11,16,1453,2,0,0,2024-02-23 10:52:22
48,23,1,1454,1,0,0,2024-02-23 10:52:22
49,27,0,1455,1,0,0,2024-02-23 10:52:22
50,11,4,1456,1,0,0,2024-02-23 10:52:22
51,15,9,1457,2,0,0,2024-02-23 10:52:22
52,2,17,1458,0,0,0,2024-02-23 10:52:22
53,7,17,1459,0,0,0,2024-02-23 10:52:22
54,5,18,1460,0,0,0,2024-02-23 10:52:22
55,15,8,1461,2,0,0,2024-02-23 10:52:22
56,20,7,1462,1,0,0,2024-02-23 10:52:22
57,0,19,1463,0,0,0,2024-02-23 10:52:22
58,22,1,1464,1,0,0,2024-02-23 10:52:22
59,16,11,1465,2,0,0,2024-02-23 10:52:22
60,25,2,1466,1,0,0,2024-02-23 10:52:22
61,17,6,1467,1,0,0,2024-02-23 10:52:22
62,17,7,1468,1,0,0,2024-02-23 10:52:22
63,14,9,1469,2,0,0,2024-02-23 10:52:22
64,12,7,1470,2,0,0,2024-02-23 10:52:22
65,14,13,1471,2,0,0,2024-02-23 10:52:22
66,19,8,1472,1,0,0,2024-02-23 10:52:22
67,3,20,1473,0,0,0,2024-02-23 10:52:22
68,5,18,1474,0,0,0,2024-02-23 10:52:22
69,22,1,1475,1,0,0,2024-02-23 10:52:22
70,12,15,1476,2,0,0,2024-02-23 10:52:22
71,9,18,1477,2,0,0,2024-02-23 10:52:22
72,3,21,1478,0,0,0,2024-02-23 10:52:22
73,17,1,1479,1,0,0,2024-02-23 10:52:22
74,4,19,1480,0,0,0,2024-02-23 10:52:22
75,6,21,1481,0,0,0,2024-02-23 10:52:22
76,11,13,1484,2,0,0,2024-02-23 10:52:22
77,6,17,1485,0,0,0,2024-02-23 10:52:22
78,17,6,1486,1,0,0,2024-02-23 10:52:22
79,9,14,1487,2,0,0,2024-02-23 10:52:22
80,25,2,1488,1,0,0,2024-02-23 10:52:22
81,11,13,1489,2,0,0,2024-02-23 10:52:22
82,20,3,1490,1,0,0,2024-02-23 10:52:22
83,22,1,1491,1,0,0,2024-02-23 10:52:22
84,7,16,1492,0,0,0,2024-02-23 10:52:22
85,26,1,1493,1,0,0,2024-02-23 10:52:22
86,9,14,1494,2,0,0,2024-02-23 10:52:22
87,19,4,1495,1,0,0,2024-02-23 10:52:22
88,17,6,1496,1,0,0,2024-02-23 10:52:22
89,22,1,1497,1,0,0,2024-02-23 10:52:22
90,11,12,1498,2,0,0,2024-02-23 10:52:22
91,9,18,1499,2,0,0,2024-02-23 10:52:22
92,21,6,1500,1,0,0,2024-02-23 10:52:22
93,13,11,1501,2,0,0,2024-02-23 10:52:22
94,8,15,1502,2,0,0,2024-02-23 10:52:22
95,15,12,1503,2,0,0,2024-02-23 10:52:22
96,15,8,1504,2,0,0,2024-02-23 10:52:22
97,23,0,1505,1,0,0,2024-02-23 10:52:22
98,16,7,1506,2,0,0,2024-02-23 10:52:22
99,14,8,1507,2,0,0,2024-02-23 10:52:22
100,18,5,1508,1,0,0,2024-02-23 10:52:22
101,19,0,1510,1,0,0,2024-02-23 10:52:22
102,22,1,1511,1,0,0,2024-02-23 10:52:22
103,5,22,1512,0,0,0,2024-02-23 10:52:22
104,22,1,1513,1,0,0,2024-02-23 10:52:22
105,11,12,1514,2,0,0,2024-02-23 10:52:22
106,19,4,1515,1,0,0,2024-02-23 10:52:22
107,14,9,1516,2,0,0,2024-02-23 10:52:22
108,15,8,1517,2,0,0,2024-02-23 10:52:22
109,0,24,1518,0,0,0,2024-02-23 10:52:22
110,11,12,1519,2,0,0,2024-02-23 10:52:22
111,7,16,1520,0,0,0,2024-02-23 10:52:22
112,9,9,1521,2,0,0,2024-02-23 10:52:22
