,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,25,2,1406,1,0,0,2024-02-22 23:57:23
1,13,6,1407,2,0,0,2024-02-22 23:57:23
2,9,18,1408,2,0,0,2024-02-22 23:57:23
3,18,9,1409,2,0,0,2024-02-22 23:57:23
4,5,14,1410,0,0,0,2024-02-22 23:57:23
5,10,9,1411,2,0,0,2024-02-22 23:57:23
6,11,13,1412,2,0,0,2024-02-22 23:57:23
7,9,15,1413,2,0,0,2024-02-22 23:57:23
8,11,12,1414,2,0,0,2024-02-22 23:57:23
9,6,17,1415,0,0,0,2024-02-22 23:57:23
10,19,8,1416,1,0,0,2024-02-22 23:57:23
11,15,8,1417,2,0,0,2024-02-22 23:57:23
12,10,17,1418,2,0,0,2024-02-22 23:57:23
13,12,7,1419,2,0,0,2024-02-22 23:57:23
14,12,7,1420,2,0,0,2024-02-22 23:57:23
15,8,15,1421,2,0,0,2024-02-22 23:57:23
16,7,17,1422,0,0,0,2024-02-22 23:57:23
17,6,22,1423,0,0,0,2024-02-22 23:57:23
18,2,25,1424,0,0,0,2024-02-22 23:57:23
19,0,0,1425,3,1,0,2024-02-22 23:57:23
20,20,4,1426,1,0,0,2024-02-22 23:57:23
21,9,9,1427,2,0,0,2024-02-22 23:57:23
22,4,20,1428,0,0,0,2024-02-22 23:57:23
23,7,17,1429,0,0,0,2024-02-22 23:57:23
24,11,16,1430,2,0,0,2024-02-22 23:57:23
25,17,10,1431,2,0,0,2024-02-22 23:57:23
26,6,12,1432,2,0,0,2024-02-22 23:57:23
27,21,2,1433,1,0,0,2024-02-22 23:57:23
28,21,6,1434,1,0,0,2024-02-22 23:57:23
29,10,17,1435,2,0,0,2024-02-22 23:57:23
30,7,11,1436,2,0,0,2024-02-22 23:57:23
31,19,4,1437,1,0,0,2024-02-22 23:57:23
32,9,15,1438,2,0,0,2024-02-22 23:57:23
33,11,13,1439,2,0,0,2024-02-22 23:57:23
34,9,15,1440,2,0,0,2024-02-22 23:57:23
35,22,2,1441,1,0,0,2024-02-22 23:57:23
36,21,6,1442,1,0,0,2024-02-22 23:57:23
37,20,11,1443,2,0,0,2024-02-22 23:57:23
38,13,4,1444,1,0,0,2024-02-22 23:57:23
39,19,0,1445,1,0,0,2024-02-22 23:57:23
40,25,2,1446,1,0,0,2024-02-22 23:57:23
41,7,11,1447,2,0,0,2024-02-22 23:57:23
42,14,5,1448,1,0,0,2024-02-22 23:57:23
43,12,7,1449,2,0,0,2024-02-22 23:57:23
44,25,2,1450,1,0,0,2024-02-22 23:57:23
45,22,2,1451,1,0,0,2024-02-22 23:57:23
46,14,8,1452,2,0,0,2024-02-22 23:57:23
47,8,19,1453,0,0,0,2024-02-22 23:57:23
48,21,3,1454,1,0,0,2024-02-22 23:57:23
49,25,2,1455,1,0,0,2024-02-22 23:57:23
50,12,3,1456,1,0,0,2024-02-22 23:57:23
51,22,2,1457,1,0,0,2024-02-22 23:57:23
52,5,14,1458,0,0,0,2024-02-22 23:57:23
53,22,2,1459,1,0,0,2024-02-22 23:57:23
54,8,15,1460,2,0,0,2024-02-22 23:57:23
55,9,14,1461,2,0,0,2024-02-22 23:57:23
56,15,12,1462,2,0,0,2024-02-22 23:57:23
57,8,11,1463,2,0,0,2024-02-22 23:57:23
58,11,12,1464,2,0,0,2024-02-22 23:57:23
59,14,13,1465,2,0,0,2024-02-22 23:57:23
60,12,15,1466,2,0,0,2024-02-22 23:57:23
61,15,8,1467,2,0,0,2024-02-22 23:57:23
62,11,13,1468,2,0,0,2024-02-22 23:57:23
63,16,7,1469,2,0,0,2024-02-22 23:57:23
64,16,3,1470,1,0,0,2024-02-22 23:57:23
65,9,18,1471,2,0,0,2024-02-22 23:57:23
66,6,21,1472,0,0,0,2024-02-22 23:57:23
67,23,0,1473,1,0,0,2024-02-22 23:57:23
68,15,8,1474,2,0,0,2024-02-22 23:57:23
69,21,2,1475,1,0,0,2024-02-22 23:57:23
70,12,15,1476,2,0,0,2024-02-22 23:57:23
71,11,16,1477,2,0,0,2024-02-22 23:57:23
72,12,12,1478,2,0,0,2024-02-22 23:57:23
73,17,1,1479,1,0,0,2024-02-22 23:57:23
74,17,6,1480,1,0,0,2024-02-22 23:57:23
75,15,12,1481,2,0,0,2024-02-22 23:57:23
76,12,12,1484,2,0,0,2024-02-22 23:57:23
77,9,14,1485,2,0,0,2024-02-22 23:57:23
78,7,16,1486,0,0,0,2024-02-22 23:57:23
79,22,1,1487,1,0,0,2024-02-22 23:57:23
80,25,2,1488,1,0,0,2024-02-22 23:57:23
81,13,11,1489,2,0,0,2024-02-22 23:57:23
82,12,11,1490,2,0,0,2024-02-22 23:57:23
83,13,10,1491,2,0,0,2024-02-22 23:57:23
84,5,18,1492,0,0,0,2024-02-22 23:57:23
85,11,16,1493,2,0,0,2024-02-22 23:57:23
86,11,12,1494,2,0,0,2024-02-22 23:57:23
87,0,23,1495,0,0,0,2024-02-22 23:57:23
88,5,18,1496,0,0,0,2024-02-22 23:57:23
89,19,4,1497,1,0,0,2024-02-22 23:57:23
90,2,21,1498,0,0,0,2024-02-22 23:57:23
91,12,15,1499,2,0,0,2024-02-22 23:57:23
92,13,14,1500,2,0,0,2024-02-22 23:57:23
93,16,8,1501,2,0,0,2024-02-22 23:57:23
94,3,20,1502,0,0,0,2024-02-22 23:57:23
