,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,21,6,1406,1,0,0,2024-02-23 03:51:44
1,14,5,1407,1,0,0,2024-02-23 03:51:44
2,7,20,1408,0,0,0,2024-02-23 03:51:44
3,16,10,1409,2,0,0,2024-02-23 03:51:44
4,1,18,1410,0,0,0,2024-02-23 03:51:44
5,10,9,1411,2,0,0,2024-02-23 03:51:44
6,15,9,1412,2,0,0,2024-02-23 03:51:44
7,7,17,1413,0,0,0,2024-02-23 03:51:44
8,10,13,1414,2,0,0,2024-02-23 03:51:44
9,1,22,1415,0,0,0,2024-02-23 03:51:44
10,17,10,1416,2,0,0,2024-02-23 03:51:44
11,16,7,1417,2,0,0,2024-02-23 03:51:44
12,10,17,1418,2,0,0,2024-02-23 03:51:44
13,10,9,1419,2,0,0,2024-02-23 03:51:44
14,7,12,1420,2,0,0,2024-02-23 03:51:44
15,6,17,1421,0,0,0,2024-02-23 03:51:44
16,9,15,1422,2,0,0,2024-02-23 03:51:44
17,22,6,1423,1,0,0,2024-02-23 03:51:44
18,4,23,1424,0,0,0,2024-02-23 03:51:44
19,0,0,1425,3,1,0,2024-02-23 03:51:44
20,17,7,1426,1,0,0,2024-02-23 03:51:44
21,3,15,1427,0,0,0,2024-02-23 03:51:44
22,4,20,1428,0,0,0,2024-02-23 03:51:44
23,5,19,1429,0,0,0,2024-02-23 03:51:44
24,7,20,1430,0,0,0,2024-02-23 03:51:44
25,9,18,1431,2,0,0,2024-02-23 03:51:44
26,13,5,1432,1,0,0,2024-02-23 03:51:44
27,22,1,1433,1,0,0,2024-02-23 03:51:44
28,20,7,1434,1,0,0,2024-02-23 03:51:44
29,8,19,1435,0,0,0,2024-02-23 03:51:44
30,6,12,1436,2,0,0,2024-02-23 03:51:44
31,15,8,1437,2,0,0,2024-02-23 03:51:44
32,5,19,1438,0,0,0,2024-02-23 03:51:44
33,7,17,1439,0,0,0,2024-02-23 03:51:44
34,9,14,1440,2,0,0,2024-02-23 03:51:44
35,23,1,1441,1,0,0,2024-02-23 03:51:44
36,22,5,1442,1,0,0,2024-02-23 03:51:44
37,26,5,1443,1,0,0,2024-02-23 03:51:44
38,9,9,1444,2,0,0,2024-02-23 03:51:44
39,12,6,1445,2,0,0,2024-02-23 03:51:44
40,22,5,1446,1,0,0,2024-02-23 03:51:44
41,7,11,1447,2,0,0,2024-02-23 03:51:44
42,14,5,1448,1,0,0,2024-02-23 03:51:44
43,14,5,1449,1,0,0,2024-02-23 03:51:44
44,27,0,1450,1,0,0,2024-02-23 03:51:44
45,22,2,1451,1,0,0,2024-02-23 03:51:44
46,14,9,1452,2,0,0,2024-02-23 03:51:44
47,14,13,1453,2,0,0,2024-02-23 03:51:44
48,22,2,1454,1,0,0,2024-02-23 03:51:44
49,20,7,1455,1,0,0,2024-02-23 03:51:44
50,9,6,1456,2,0,0,2024-02-23 03:51:44
51,22,2,1457,1,0,0,2024-02-23 03:51:44
