,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,16,11,1406,2,0,0,2024-02-24 10:06:13
1,3,16,1407,0,0,0,2024-02-24 10:06:13
2,8,19,1408,0,0,0,2024-02-24 10:06:13
3,6,20,1409,0,0,0,2024-02-24 10:06:13
4,9,10,1410,2,0,0,2024-02-24 10:06:13
5,13,6,1411,2,0,0,2024-02-24 10:06:13
6,8,16,1412,2,0,0,2024-02-24 10:06:13
7,8,16,1413,2,0,0,2024-02-24 10:06:13
8,15,8,1414,2,0,0,2024-02-24 10:06:13
9,2,21,1415,0,0,0,2024-02-24 10:06:13
10,22,5,1416,1,0,0,2024-02-24 10:06:13
11,9,14,1417,2,0,0,2024-02-24 10:06:13
12,19,8,1418,1,0,0,2024-02-24 10:06:13
13,6,13,1419,0,0,0,2024-02-24 10:06:13
14,5,14,1420,0,0,0,2024-02-24 10:06:13
15,4,19,1421,0,0,0,2024-02-24 10:06:13
16,3,21,1422,0,0,0,2024-02-24 10:06:13
17,15,13,1423,2,0,0,2024-02-24 10:06:13
18,15,12,1424,2,0,0,2024-02-24 10:06:13
19,0,0,1425,3,1,0,2024-02-24 10:06:13
20,3,21,1426,0,0,0,2024-02-24 10:06:13
21,7,11,1427,2,0,0,2024-02-24 10:06:13
22,21,3,1428,1,0,0,2024-02-24 10:06:13
23,15,9,1429,2,0,0,2024-02-24 10:06:13
24,13,14,1430,2,0,0,2024-02-24 10:06:13
25,7,20,1431,0,0,0,2024-02-24 10:06:13
26,12,6,1432,2,0,0,2024-02-24 10:06:13
27,15,8,1433,2,0,0,2024-02-24 10:06:13
28,15,12,1434,2,0,0,2024-02-24 10:06:13
29,10,17,1435,2,0,0,2024-02-24 10:06:13
30,5,13,1436,0,0,0,2024-02-24 10:06:13
31,4,19,1437,0,0,0,2024-02-24 10:06:13
32,17,7,1438,1,0,0,2024-02-24 10:06:13
33,17,7,1439,1,0,0,2024-02-24 10:06:13
34,17,6,1440,1,0,0,2024-02-24 10:06:13
35,18,6,1441,1,0,0,2024-02-24 10:06:13
36,12,15,1442,2,0,0,2024-02-24 10:06:13
37,19,12,1443,2,0,0,2024-02-24 10:06:13
38,3,15,1444,0,0,0,2024-02-24 10:06:13
39,9,9,1445,2,0,0,2024-02-24 10:06:13
40,9,18,1446,2,0,0,2024-02-24 10:06:13
41,7,11,1447,2,0,0,2024-02-24 10:06:13
42,10,9,1448,2,0,0,2024-02-24 10:06:13
43,14,5,1449,1,0,0,2024-02-24 10:06:13
44,19,8,1450,1,0,0,2024-02-24 10:06:13
45,20,4,1451,1,0,0,2024-02-24 10:06:13
46,6,17,1452,0,0,0,2024-02-24 10:06:13
47,22,5,1453,1,0,0,2024-02-24 10:06:13
48,19,5,1454,1,0,0,2024-02-24 10:06:13
49,21,6,1455,1,0,0,2024-02-24 10:06:13
50,3,12,1456,0,0,0,2024-02-24 10:06:13
51,4,20,1457,0,0,0,2024-02-24 10:06:13
52,1,18,1458,0,0,0,2024-02-24 10:06:13
53,12,12,1459,2,0,0,2024-02-24 10:06:13
54,3,20,1460,0,0,0,2024-02-24 10:06:13
55,14,9,1461,2,0,0,2024-02-24 10:06:13
56,7,20,1462,0,0,0,2024-02-24 10:06:13
57,11,8,1463,2,0,0,2024-02-24 10:06:13
58,16,7,1464,2,0,0,2024-02-24 10:06:13
59,13,14,1465,2,0,0,2024-02-24 10:06:13
60,18,9,1466,2,0,0,2024-02-24 10:06:13
61,13,10,1467,2,0,0,2024-02-24 10:06:13
62,12,12,1468,2,0,0,2024-02-24 10:06:13
63,6,17,1469,0,0,0,2024-02-24 10:06:13
64,10,9,1470,2,0,0,2024-02-24 10:06:13
65,12,15,1471,2,0,0,2024-02-24 10:06:13
66,12,15,1472,2,0,0,2024-02-24 10:06:13
67,11,12,1473,2,0,0,2024-02-24 10:06:13
68,10,13,1474,2,0,0,2024-02-24 10:06:13
69,18,5,1475,1,0,0,2024-02-24 10:06:13
70,26,1,1476,1,0,0,2024-02-24 10:06:13
71,18,9,1477,2,0,0,2024-02-24 10:06:13
72,13,11,1478,2,0,0,2024-02-24 10:06:13
73,7,11,1479,2,0,0,2024-02-24 10:06:13
74,11,12,1480,2,0,0,2024-02-24 10:06:13
75,9,18,1481,2,0,0,2024-02-24 10:06:13
76,14,10,1484,2,0,0,2024-02-24 10:06:13
77,11,12,1485,2,0,0,2024-02-24 10:06:13
78,19,4,1486,1,0,0,2024-02-24 10:06:13
79,15,8,1487,2,0,0,2024-02-24 10:06:13
80,10,17,1488,2,0,0,2024-02-24 10:06:13
81,21,3,1489,1,0,0,2024-02-24 10:06:13
82,12,11,1490,2,0,0,2024-02-24 10:06:13
83,15,8,1491,2,0,0,2024-02-24 10:06:13
84,6,17,1492,0,0,0,2024-02-24 10:06:13
85,11,16,1493,2,0,0,2024-02-24 10:06:13
86,1,22,1494,0,0,0,2024-02-24 10:06:13
87,18,5,1495,1,0,0,2024-02-24 10:06:13
88,19,4,1496,1,0,0,2024-02-24 10:06:13
89,11,12,1497,2,0,0,2024-02-24 10:06:13
90,4,19,1498,0,0,0,2024-02-24 10:06:13
91,15,12,1499,2,0,0,2024-02-24 10:06:13
92,24,3,1500,1,0,0,2024-02-24 10:06:13
93,18,6,1501,1,0,0,2024-02-24 10:06:13
94,12,11,1502,2,0,0,2024-02-24 10:06:13
95,20,7,1503,1,0,0,2024-02-24 10:06:13
96,18,5,1504,1,0,0,2024-02-24 10:06:13
97,19,4,1505,1,0,0,2024-02-24 10:06:13
98,7,16,1506,0,0,0,2024-02-24 10:06:13
99,18,4,1507,1,0,0,2024-02-24 10:06:13
100,14,9,1508,2,0,0,2024-02-24 10:06:13
101,13,6,1510,2,0,0,2024-02-24 10:06:13
102,8,15,1511,2,0,0,2024-02-24 10:06:13
103,2,25,1512,0,0,0,2024-02-24 10:06:13
104,18,5,1513,1,0,0,2024-02-24 10:06:13
105,10,13,1514,2,0,0,2024-02-24 10:06:13
106,20,3,1515,1,0,0,2024-02-24 10:06:13
107,14,9,1516,2,0,0,2024-02-24 10:06:13
108,16,7,1517,2,0,0,2024-02-24 10:06:13
109,19,5,1518,1,0,0,2024-02-24 10:06:13
110,15,8,1519,2,0,0,2024-02-24 10:06:13
111,8,15,1520,2,0,0,2024-02-24 10:06:13
112,10,8,1521,2,0,0,2024-02-24 10:06:13
113,6,12,1522,2,0,0,2024-02-24 10:06:13
114,21,2,1523,1,0,0,2024-02-24 10:06:13
115,11,12,1524,2,0,0,2024-02-24 10:06:13
116,11,12,1525,2,0,0,2024-02-24 10:06:13
117,16,11,1526,2,0,0,2024-02-24 10:06:13
118,14,13,1527,2,0,0,2024-02-24 10:06:13
119,3,20,1528,0,0,0,2024-02-24 10:06:13
120,15,12,1529,2,0,0,2024-02-24 10:06:13
121,21,6,1531,1,0,0,2024-02-24 10:06:13
122,14,13,1532,2,0,0,2024-02-24 10:06:13
123,11,16,1533,2,0,0,2024-02-24 10:06:13
124,13,14,1534,2,0,0,2024-02-24 10:06:13
125,7,20,1535,0,0,0,2024-02-24 10:06:13
126,8,15,1536,2,0,0,2024-02-24 10:06:13
127,21,2,1537,1,0,0,2024-02-24 10:06:13
128,19,8,1538,1,0,0,2024-02-24 10:06:13
129,10,14,1539,2,0,0,2024-02-24 10:06:13
130,17,6,1540,1,0,0,2024-02-24 10:06:13
131,12,11,1541,2,0,0,2024-02-24 10:06:13
132,14,9,1542,2,0,0,2024-02-24 10:06:13
133,8,16,1543,2,0,0,2024-02-24 10:06:13
134,11,12,1544,2,0,0,2024-02-24 10:06:13
135,7,17,1545,0,0,0,2024-02-24 10:06:13
136,17,10,1546,2,0,0,2024-02-24 10:06:13
137,1,11,1547,0,0,0,2024-02-24 10:06:13
138,15,8,1548,2,0,0,2024-02-24 10:06:13
139,2,21,1549,0,0,0,2024-02-24 10:06:13
140,18,9,1550,2,0,0,2024-02-24 10:06:13
141,12,11,1551,2,0,0,2024-02-24 10:06:13
142,6,13,1552,0,0,0,2024-02-24 10:06:13
143,18,5,1553,1,0,0,2024-02-24 10:06:13
144,4,19,1554,0,0,0,2024-02-24 10:06:13
145,13,10,1555,2,0,0,2024-02-24 10:06:13
146,2,25,1557,0,0,0,2024-02-24 10:06:13
147,11,12,1558,2,0,0,2024-02-24 10:06:13
148,6,17,1559,0,0,0,2024-02-24 10:06:13
149,3,21,1560,0,0,0,2024-02-24 10:06:13
150,19,4,1561,1,0,0,2024-02-24 10:06:13
151,18,6,1562,1,0,0,2024-02-24 10:06:13
152,11,12,1564,2,0,0,2024-02-24 10:06:13
153,8,15,1565,2,0,0,2024-02-24 10:06:13
154,5,19,1566,0,0,0,2024-02-24 10:06:13
155,6,18,2152,0,0,0,2024-02-24 10:06:13
156,18,0,2153,1,0,0,2024-02-24 10:06:13
157,9,15,2154,2,0,0,2024-02-24 10:06:13
158,21,3,2155,1,0,0,2024-02-24 10:06:13
159,4,20,2156,0,0,0,2024-02-24 10:06:13
160,6,18,2157,0,0,0,2024-02-24 10:06:13
161,12,12,2158,2,0,0,2024-02-24 10:06:13
162,8,16,2159,2,0,0,2024-02-24 10:06:13
163,7,17,2160,0,0,0,2024-02-24 10:06:13
164,12,12,2161,2,0,0,2024-02-24 10:06:13
165,11,13,2162,2,0,0,2024-02-24 10:06:13
166,9,15,2163,2,0,0,2024-02-24 10:06:13
167,10,14,2164,2,0,0,2024-02-24 10:06:13
168,6,18,2165,0,0,0,2024-02-24 10:06:13
169,22,2,2166,1,0,0,2024-02-24 10:06:13
170,4,14,2167,0,0,0,2024-02-24 10:06:13
171,16,2,2168,1,0,0,2024-02-24 10:06:13
172,15,9,2169,2,0,0,2024-02-24 10:06:13
173,4,19,2170,0,0,0,2024-02-24 10:06:13
174,10,17,2171,2,0,0,2024-02-24 10:06:13
175,14,13,2172,2,0,0,2024-02-24 10:06:13
176,9,14,2173,2,0,0,2024-02-24 10:06:13
177,13,10,2174,2,0,0,2024-02-24 10:06:13
178,11,16,2175,2,0,0,2024-02-24 10:06:13
179,10,17,2176,2,0,0,2024-02-24 10:06:13
180,10,13,2177,2,0,0,2024-02-24 10:06:13
181,11,8,2178,2,0,0,2024-02-24 10:06:13
182,8,19,2179,0,0,0,2024-02-24 10:06:13
183,5,19,2180,0,0,0,2024-02-24 10:06:13
184,8,16,2182,2,0,0,2024-02-24 10:06:13
185,12,12,2183,2,0,0,2024-02-24 10:06:13
186,8,16,2184,2,0,0,2024-02-24 10:06:13
187,10,13,2185,2,0,0,2024-02-24 10:06:13
188,14,13,2186,2,0,0,2024-02-24 10:06:13
189,13,14,2187,2,0,0,2024-02-24 10:06:13
190,23,4,2188,1,0,0,2024-02-24 10:06:13
191,11,12,2189,2,0,0,2024-02-24 10:06:13
192,20,7,2190,1,0,0,2024-02-24 10:06:13
193,8,19,2191,0,0,0,2024-02-24 10:06:13
194,15,8,2205,2,0,0,2024-02-24 10:06:13
195,14,9,2207,2,0,0,2024-02-24 10:06:13
196,14,9,2214,2,0,0,2024-02-24 10:06:13
197,5,18,2224,0,0,0,2024-02-24 10:06:13
198,12,11,2225,2,0,0,2024-02-24 10:06:13
199,20,4,2226,1,0,0,2024-02-24 10:06:13
200,16,7,2233,2,0,0,2024-02-24 10:06:13
201,7,16,2234,0,0,0,2024-02-24 10:06:13
202,5,18,2235,0,0,0,2024-02-24 10:06:13
203,5,18,2236,0,0,0,2024-02-24 10:06:13
204,11,12,2237,2,0,0,2024-02-24 10:06:13
205,5,18,2238,0,0,0,2024-02-24 10:06:13
206,4,23,2239,0,0,0,2024-02-24 10:06:13
207,8,15,2240,2,0,0,2024-02-24 10:06:13
208,12,15,2241,2,0,0,2024-02-24 10:06:13
209,9,14,2243,2,0,0,2024-02-24 10:06:13
210,11,16,2244,2,0,0,2024-02-24 10:06:13
211,12,11,2245,2,0,0,2024-02-24 10:06:13
212,15,8,2246,2,0,0,2024-02-24 10:06:13
213,18,5,2247,1,0,0,2024-02-24 10:06:13
214,19,4,2248,1,0,0,2024-02-24 10:06:13
215,19,4,2249,1,0,0,2024-02-24 10:06:13
216,11,12,2250,2,0,0,2024-02-24 10:06:13
217,20,3,2251,1,0,0,2024-02-24 10:06:13
218,17,7,2252,1,0,0,2024-02-24 10:06:13
219,4,20,2254,0,0,0,2024-02-24 10:06:13
220,4,20,2255,0,0,0,2024-02-24 10:06:13
221,13,11,2256,2,0,0,2024-02-24 10:06:13
222,11,13,2257,2,0,0,2024-02-24 10:06:13
223,6,18,2258,0,0,0,2024-02-24 10:06:13
224,9,15,2259,2,0,0,2024-02-24 10:06:13
225,7,17,2260,0,0,0,2024-02-24 10:06:13
226,16,8,2261,2,0,0,2024-02-24 10:06:13
227,14,10,2262,2,0,0,2024-02-24 10:06:13
228,6,12,2263,2,0,0,2024-02-24 10:06:13
229,3,15,2264,0,0,0,2024-02-24 10:06:13
230,17,7,2265,1,0,0,2024-02-24 10:06:13
231,11,12,2266,2,0,0,2024-02-24 10:06:13
232,7,16,2267,0,0,0,2024-02-24 10:06:13
233,19,4,2268,1,0,0,2024-02-24 10:06:13
234,17,6,2269,1,0,0,2024-02-24 10:06:13
235,13,11,2270,2,0,0,2024-02-24 10:06:13
236,16,8,2271,2,0,0,2024-02-24 10:06:13
237,12,12,2272,2,0,0,2024-02-24 10:06:13
238,3,21,2273,0,0,0,2024-02-24 10:06:13
239,13,10,2274,2,0,0,2024-02-24 10:06:13
240,27,0,2275,1,0,0,2024-02-24 10:06:13
241,15,12,2276,2,0,0,2024-02-24 10:06:13
242,11,13,2278,2,0,0,2024-02-24 10:06:13
243,14,10,2279,2,0,0,2024-02-24 10:06:13
244,18,6,2280,1,0,0,2024-02-24 10:06:13
245,4,19,2281,0,0,0,2024-02-24 10:06:13
