,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,12,15,1406,2,0,0,2024-02-21 18:24:29
1,17,2,1407,1,0,0,2024-02-21 18:24:29
2,16,11,1408,2,0,0,2024-02-21 18:24:29
3,19,8,1409,1,0,0,2024-02-21 18:24:29
4,6,13,1410,0,0,0,2024-02-21 18:24:29
5,12,7,1411,2,0,0,2024-02-21 18:24:29
6,8,16,1412,2,0,0,2024-02-21 18:24:29
7,2,22,1413,0,0,0,2024-02-21 18:24:29
8,9,14,1414,2,0,0,2024-02-21 18:24:29
9,5,18,1415,0,0,0,2024-02-21 18:24:29
10,13,14,1416,2,0,0,2024-02-21 18:24:29
11,11,12,1417,2,0,0,2024-02-21 18:24:29
12,11,16,1418,2,0,0,2024-02-21 18:24:29
13,5,14,1419,0,0,0,2024-02-21 18:24:29
14,10,9,1420,2,0,0,2024-02-21 18:24:29
15,6,17,1421,0,0,0,2024-02-21 18:24:29
16,13,11,1422,2,0,0,2024-02-21 18:24:29
17,14,14,1423,2,0,0,2024-02-21 18:24:29
18,4,23,1424,0,0,0,2024-02-21 18:24:29
19,0,0,1425,3,1,0,2024-02-21 18:24:29
20,18,6,1426,1,0,0,2024-02-21 18:24:29
21,10,8,1427,2,0,0,2024-02-21 18:24:29
22,10,14,1428,2,0,0,2024-02-21 18:24:29
23,7,17,1429,0,0,0,2024-02-21 18:24:29
24,8,19,1430,0,0,0,2024-02-21 18:24:29
25,16,11,1431,2,0,0,2024-02-21 18:24:29
26,3,15,1432,0,0,0,2024-02-21 18:24:29
27,12,11,1433,2,0,0,2024-02-21 18:24:29
28,17,10,1434,2,0,0,2024-02-21 18:24:29
29,8,19,1435,0,0,0,2024-02-21 18:24:29
30,0,0,1436,3,1,0,2024-02-21 18:24:29
31,1,22,1437,0,0,0,2024-02-21 18:24:29
32,6,18,1438,0,0,0,2024-02-21 18:24:29
33,16,8,1439,2,0,0,2024-02-21 18:24:29
34,15,9,1440,2,0,0,2024-02-21 18:24:29
35,16,8,1441,2,0,0,2024-02-21 18:24:29
36,10,17,1442,2,0,0,2024-02-21 18:24:29
37,21,10,1443,2,0,0,2024-02-21 18:24:29
38,14,4,1444,1,0,0,2024-02-21 18:24:29
39,14,5,1445,1,0,0,2024-02-21 18:24:29
40,15,12,1446,2,0,0,2024-02-21 18:24:29
41,9,9,1447,2,0,0,2024-02-21 18:24:29
42,5,14,1448,0,0,0,2024-02-21 18:24:29
43,8,11,1449,2,0,0,2024-02-21 18:24:29
44,18,9,1450,2,0,0,2024-02-21 18:24:29
45,8,16,1451,2,0,0,2024-02-21 18:24:29
46,22,2,1452,1,0,0,2024-02-21 18:24:29
47,22,5,1453,1,0,0,2024-02-21 18:24:29
48,1,23,1454,0,0,0,2024-02-21 18:24:29
49,4,23,1455,0,0,0,2024-02-21 18:24:29
50,3,12,1456,0,0,0,2024-02-21 18:24:29
51,22,2,1457,1,0,0,2024-02-21 18:24:29
52,6,13,1458,0,0,0,2024-02-21 18:24:29
53,8,16,1459,2,0,0,2024-02-21 18:24:29
54,11,12,1460,2,0,0,2024-02-21 18:24:29
55,11,12,1461,2,0,0,2024-02-21 18:24:29
56,18,9,1462,2,0,0,2024-02-21 18:24:29
57,7,12,1463,2,0,0,2024-02-21 18:24:29
58,11,12,1464,2,0,0,2024-02-21 18:24:29
59,16,11,1465,2,0,0,2024-02-21 18:24:29
60,5,22,1466,0,0,0,2024-02-21 18:24:29
61,19,4,1467,1,0,0,2024-02-21 18:24:29
62,19,5,1468,1,0,0,2024-02-21 18:24:29
63,14,9,1469,2,0,0,2024-02-21 18:24:29
64,15,4,1470,1,0,0,2024-02-21 18:24:29
65,16,11,1471,2,0,0,2024-02-21 18:24:29
66,20,7,1472,1,0,0,2024-02-21 18:24:29
67,8,15,1473,2,0,0,2024-02-21 18:24:29
68,5,18,1474,0,0,0,2024-02-21 18:24:29
69,20,3,1475,1,0,0,2024-02-21 18:24:29
70,19,8,1476,1,0,0,2024-02-21 18:24:29
71,13,14,1477,2,0,0,2024-02-21 18:24:29
72,18,6,1478,1,0,0,2024-02-21 18:24:29
73,15,3,1479,1,0,0,2024-02-21 18:24:29
74,10,12,1480,2,0,0,2024-02-21 18:24:29
75,16,11,1481,2,0,0,2024-02-21 18:24:29
76,9,15,1484,2,0,0,2024-02-21 18:24:29
77,8,15,1485,2,0,0,2024-02-21 18:24:29
78,17,6,1486,1,0,0,2024-02-21 18:24:29
79,5,18,1487,0,0,0,2024-02-21 18:24:29
80,14,13,1488,2,0,0,2024-02-21 18:24:29
81,8,16,1489,2,0,0,2024-02-21 18:24:29
82,18,5,1490,1,0,0,2024-02-21 18:24:29
83,15,8,1491,2,0,0,2024-02-21 18:24:29
84,5,18,1492,0,0,0,2024-02-21 18:24:29
85,16,11,1493,2,0,0,2024-02-21 18:24:29
