,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,19,8,1406,1,0,0,2024-02-24 14:36:59
1,0,19,1407,0,0,0,2024-02-24 14:36:59
2,15,12,1408,2,0,0,2024-02-24 14:36:59
3,2,24,1409,0,0,0,2024-02-24 14:36:59
4,12,7,1410,2,0,0,2024-02-24 14:36:59
5,16,3,1411,1,0,0,2024-02-24 14:36:59
6,13,11,1412,2,0,0,2024-02-24 14:36:59
7,4,20,1413,0,0,0,2024-02-24 14:36:59
8,18,5,1414,1,0,0,2024-02-24 14:36:59
9,3,20,1415,0,0,0,2024-02-24 14:36:59
10,22,5,1416,1,0,0,2024-02-24 14:36:59
11,16,7,1417,2,0,0,2024-02-24 14:36:59
12,18,9,1418,2,0,0,2024-02-24 14:36:59
13,4,15,1419,0,0,0,2024-02-24 14:36:59
14,11,8,1420,2,0,0,2024-02-24 14:36:59
15,3,20,1421,0,0,0,2024-02-24 14:36:59
16,5,19,1422,0,0,0,2024-02-24 14:36:59
17,17,11,1423,2,0,0,2024-02-24 14:36:59
18,18,9,1424,2,0,0,2024-02-24 14:36:59
19,0,0,1425,3,1,0,2024-02-24 14:36:59
20,3,21,1426,0,0,0,2024-02-24 14:36:59
21,7,11,1427,2,0,0,2024-02-24 14:36:59
22,19,5,1428,1,0,0,2024-02-24 14:36:59
23,16,8,1429,2,0,0,2024-02-24 14:36:59
24,7,20,1430,0,0,0,2024-02-24 14:36:59
25,5,22,1431,0,0,0,2024-02-24 14:36:59
26,14,4,1432,1,0,0,2024-02-24 14:36:59
27,15,8,1433,2,0,0,2024-02-24 14:36:59
28,17,10,1434,2,0,0,2024-02-24 14:36:59
29,5,22,1435,0,0,0,2024-02-24 14:36:59
30,9,9,1436,2,0,0,2024-02-24 14:36:59
31,6,17,1437,0,0,0,2024-02-24 14:36:59
32,17,7,1438,1,0,0,2024-02-24 14:36:59
33,12,12,1439,2,0,0,2024-02-24 14:36:59
34,16,8,1440,2,0,0,2024-02-24 14:36:59
35,7,17,1441,0,0,0,2024-02-24 14:36:59
36,26,1,1442,1,0,0,2024-02-24 14:36:59
37,26,5,1443,1,0,0,2024-02-24 14:36:59
38,5,13,1444,0,0,0,2024-02-24 14:36:59
39,12,6,1445,2,0,0,2024-02-24 14:36:59
40,15,12,1446,2,0,0,2024-02-24 14:36:59
41,3,15,1447,0,0,0,2024-02-24 14:36:59
42,5,14,1448,0,0,0,2024-02-24 14:36:59
43,16,3,1449,1,0,0,2024-02-24 14:36:59
44,18,9,1450,2,0,0,2024-02-24 14:36:59
45,20,4,1451,1,0,0,2024-02-24 14:36:59
46,19,4,1452,1,0,0,2024-02-24 14:36:59
47,12,15,1453,2,0,0,2024-02-24 14:36:59
48,23,1,1454,1,0,0,2024-02-24 14:36:59
49,27,0,1455,1,0,0,2024-02-24 14:36:59
50,8,7,1456,2,0,0,2024-02-24 14:36:59
51,13,11,1457,2,0,0,2024-02-24 14:36:59
52,13,6,1458,2,0,0,2024-02-24 14:36:59
53,9,15,1459,2,0,0,2024-02-24 14:36:59
54,6,17,1460,0,0,0,2024-02-24 14:36:59
55,11,12,1461,2,0,0,2024-02-24 14:36:59
56,13,14,1462,2,0,0,2024-02-24 14:36:59
57,7,12,1463,2,0,0,2024-02-24 14:36:59
58,20,3,1464,1,0,0,2024-02-24 14:36:59
59,11,16,1465,2,0,0,2024-02-24 14:36:59
60,14,13,1466,2,0,0,2024-02-24 14:36:59
61,9,14,1467,2,0,0,2024-02-24 14:36:59
62,14,10,1468,2,0,0,2024-02-24 14:36:59
63,3,20,1469,0,0,0,2024-02-24 14:36:59
64,19,0,1470,1,0,0,2024-02-24 14:36:59
65,14,13,1471,2,0,0,2024-02-24 14:36:59
66,16,11,1472,2,0,0,2024-02-24 14:36:59
67,8,15,1473,2,0,0,2024-02-24 14:36:59
68,8,15,1474,2,0,0,2024-02-24 14:36:59
69,19,4,1475,1,0,0,2024-02-24 14:36:59
70,18,9,1476,2,0,0,2024-02-24 14:36:59
71,20,7,1477,1,0,0,2024-02-24 14:36:59
72,13,11,1478,2,0,0,2024-02-24 14:36:59
73,5,13,1479,0,0,0,2024-02-24 14:36:59
74,12,11,1480,2,0,0,2024-02-24 14:36:59
75,4,23,1481,0,0,0,2024-02-24 14:36:59
76,14,10,1484,2,0,0,2024-02-24 14:36:59
77,13,10,1485,2,0,0,2024-02-24 14:36:59
78,19,4,1486,1,0,0,2024-02-24 14:36:59
79,11,12,1487,2,0,0,2024-02-24 14:36:59
80,14,13,1488,2,0,0,2024-02-24 14:36:59
81,18,6,1489,1,0,0,2024-02-24 14:36:59
82,17,6,1490,1,0,0,2024-02-24 14:36:59
83,17,6,1491,1,0,0,2024-02-24 14:36:59
84,1,22,1492,0,0,0,2024-02-24 14:36:59
85,16,11,1493,2,0,0,2024-02-24 14:36:59
86,5,18,1494,0,0,0,2024-02-24 14:36:59
87,18,5,1495,1,0,0,2024-02-24 14:36:59
88,21,2,1496,1,0,0,2024-02-24 14:36:59
89,16,7,1497,2,0,0,2024-02-24 14:36:59
90,5,18,1498,0,0,0,2024-02-24 14:36:59
91,18,9,1499,2,0,0,2024-02-24 14:36:59
92,19,8,1500,1,0,0,2024-02-24 14:36:59
93,22,2,1501,1,0,0,2024-02-24 14:36:59
94,12,11,1502,2,0,0,2024-02-24 14:36:59
95,20,7,1503,1,0,0,2024-02-24 14:36:59
96,16,7,1504,1,0,0,2024-02-24 14:36:59
97,15,8,1505,2,0,0,2024-02-24 14:36:59
98,4,19,1506,0,0,0,2024-02-24 14:36:59
99,19,3,1507,1,0,0,2024-02-24 14:36:59
100,21,2,1508,1,0,0,2024-02-24 14:36:59
101,15,4,1510,1,0,0,2024-02-24 14:36:59
102,17,6,1511,1,0,0,2024-02-24 14:36:59
103,2,25,1512,0,0,0,2024-02-24 14:36:59
104,13,10,1513,2,0,0,2024-02-24 14:36:59
105,9,14,1514,2,0,0,2024-02-24 14:36:59
106,14,9,1515,2,0,0,2024-02-24 14:36:59
107,19,4,1516,1,0,0,2024-02-24 14:36:59
108,15,8,1517,2,0,0,2024-02-24 14:36:59
109,16,8,1518,2,0,0,2024-02-24 14:36:59
110,16,7,1519,2,0,0,2024-02-24 14:36:59
111,13,10,1520,2,0,0,2024-02-24 14:36:59
112,14,4,1521,1,0,0,2024-02-24 14:36:59
113,6,12,1522,2,0,0,2024-02-24 14:36:59
114,6,17,1523,0,0,0,2024-02-24 14:36:59
115,2,21,1524,0,0,0,2024-02-24 14:36:59
116,13,10,1525,2,0,0,2024-02-24 14:36:59
117,12,15,1526,2,0,0,2024-02-24 14:36:59
118,4,23,1527,0,0,0,2024-02-24 14:36:59
119,1,22,1528,0,0,0,2024-02-24 14:36:59
120,23,4,1529,1,0,0,2024-02-24 14:36:59
121,10,17,1531,2,0,0,2024-02-24 14:36:59
122,15,12,1532,2,0,0,2024-02-24 14:36:59
123,11,16,1533,2,0,0,2024-02-24 14:36:59
124,14,13,1534,2,0,0,2024-02-24 14:36:59
125,6,21,1535,0,0,0,2024-02-24 14:36:59
126,8,15,1536,2,0,0,2024-02-24 14:36:59
127,16,7,1537,2,0,0,2024-02-24 14:36:59
128,16,11,1538,2,0,0,2024-02-24 14:36:59
129,3,21,1539,0,0,0,2024-02-24 14:36:59
130,11,12,1540,2,0,0,2024-02-24 14:36:59
131,10,13,1541,2,0,0,2024-02-24 14:36:59
132,18,5,1542,1,0,0,2024-02-24 14:36:59
133,9,15,1543,2,0,0,2024-02-24 14:36:59
134,12,11,1544,2,0,0,2024-02-24 14:36:59
135,5,19,1545,0,0,0,2024-02-24 14:36:59
136,13,14,1546,2,0,0,2024-02-24 14:36:59
137,7,5,1547,2,0,0,2024-02-24 14:36:59
138,19,4,1548,1,0,0,2024-02-24 14:36:59
139,7,16,1549,0,0,0,2024-02-24 14:36:59
140,19,8,1550,1,0,0,2024-02-24 14:36:59
141,18,5,1551,1,0,0,2024-02-24 14:36:59
142,9,10,1552,2,0,0,2024-02-24 14:36:59
143,13,10,1553,2,0,0,2024-02-24 14:36:59
144,3,20,1554,0,0,0,2024-02-24 14:36:59
145,16,7,1555,2,0,0,2024-02-24 14:36:59
146,2,25,1557,0,0,0,2024-02-24 14:36:59
147,6,17,1558,0,0,0,2024-02-24 14:36:59
148,12,11,1559,2,0,0,2024-02-24 14:36:59
149,14,10,1560,2,0,0,2024-02-24 14:36:59
150,13,10,1561,2,0,0,2024-02-24 14:36:59
151,21,3,1562,1,0,0,2024-02-24 14:36:59
152,11,12,1564,2,0,0,2024-02-24 14:36:59
153,7,16,1565,0,0,0,2024-02-24 14:36:59
154,14,10,1566,2,0,0,2024-02-24 14:36:59
155,12,12,2152,2,0,0,2024-02-24 14:36:59
156,9,9,2153,2,0,0,2024-02-24 14:36:59
157,9,15,2154,2,0,0,2024-02-24 14:36:59
158,19,5,2155,1,0,0,2024-02-24 14:36:59
159,4,20,2156,0,0,0,2024-02-24 14:36:59
160,5,19,2157,0,0,0,2024-02-24 14:36:59
161,12,12,2158,2,0,0,2024-02-24 14:36:59
162,4,20,2159,0,0,0,2024-02-24 14:36:59
163,8,16,2160,2,0,0,2024-02-24 14:36:59
164,11,13,2161,2,0,0,2024-02-24 14:36:59
165,13,11,2162,2,0,0,2024-02-24 14:36:59
166,11,13,2163,2,0,0,2024-02-24 14:36:59
167,10,14,2164,2,0,0,2024-02-24 14:36:59
168,3,21,2165,0,0,0,2024-02-24 14:36:59
169,18,6,2166,1,0,0,2024-02-24 14:36:59
170,7,11,2167,2,0,0,2024-02-24 14:36:59
171,16,2,2168,1,0,0,2024-02-24 14:36:59
172,14,10,2169,2,0,0,2024-02-24 14:36:59
173,3,20,2170,0,0,0,2024-02-24 14:36:59
174,9,18,2171,2,0,0,2024-02-24 14:36:59
175,14,13,2172,2,0,0,2024-02-24 14:36:59
176,15,8,2173,2,0,0,2024-02-24 14:36:59
177,10,13,2174,2,0,0,2024-02-24 14:36:59
178,10,17,2175,2,0,0,2024-02-24 14:36:59
179,5,22,2176,0,0,0,2024-02-24 14:36:59
180,10,13,2177,2,0,0,2024-02-24 14:36:59
181,12,7,2178,2,0,0,2024-02-24 14:36:59
182,7,20,2179,0,0,0,2024-02-24 14:36:59
183,3,21,2180,0,0,0,2024-02-24 14:36:59
184,8,16,2182,2,0,0,2024-02-24 14:36:59
185,11,13,2183,2,0,0,2024-02-24 14:36:59
186,1,23,2184,0,0,0,2024-02-24 14:36:59
187,10,13,2185,2,0,0,2024-02-24 14:36:59
188,10,17,2186,2,0,0,2024-02-24 14:36:59
189,12,15,2187,2,0,0,2024-02-24 14:36:59
190,21,6,2188,1,0,0,2024-02-24 14:36:59
191,13,10,2189,2,0,0,2024-02-24 14:36:59
192,18,9,2190,2,0,0,2024-02-24 14:36:59
193,8,19,2191,0,0,0,2024-02-24 14:36:59
194,15,8,2205,2,0,0,2024-02-24 14:36:59
195,8,15,2207,2,0,0,2024-02-24 14:36:59
196,19,4,2214,1,0,0,2024-02-24 14:36:59
197,3,20,2224,0,0,0,2024-02-24 14:36:59
198,11,12,2225,2,0,0,2024-02-24 14:36:59
199,19,5,2226,1,0,0,2024-02-24 14:36:59
200,16,7,2233,2,0,0,2024-02-24 14:36:59
201,6,17,2234,0,0,0,2024-02-24 14:36:59
