,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,20,7,1406,1,0,0,2024-02-24 11:06:11
1,4,15,1407,0,0,0,2024-02-24 11:06:11
2,8,19,1408,0,0,0,2024-02-24 11:06:11
3,5,21,1409,0,0,0,2024-02-24 11:06:11
4,8,11,1410,2,0,0,2024-02-24 11:06:11
5,13,6,1411,2,0,0,2024-02-24 11:06:11
6,8,16,1412,2,0,0,2024-02-24 11:06:11
7,9,15,1413,2,0,0,2024-02-24 11:06:11
8,19,4,1414,1,0,0,2024-02-24 11:06:11
9,2,21,1415,0,0,0,2024-02-24 11:06:11
10,22,5,1416,1,0,0,2024-02-24 11:06:11
11,12,11,1417,2,0,0,2024-02-24 11:06:11
12,19,8,1418,1,0,0,2024-02-24 11:06:11
13,6,13,1419,0,0,0,2024-02-24 11:06:11
14,6,13,1420,0,0,0,2024-02-24 11:06:11
15,2,21,1421,0,0,0,2024-02-24 11:06:11
16,3,21,1422,0,0,0,2024-02-24 11:06:11
17,17,11,1423,2,0,0,2024-02-24 11:06:11
18,16,11,1424,2,0,0,2024-02-24 11:06:11
19,0,0,1425,3,1,0,2024-02-24 11:06:11
20,3,21,1426,0,0,0,2024-02-24 11:06:11
21,8,10,1427,2,0,0,2024-02-24 11:06:11
22,20,4,1428,1,0,0,2024-02-24 11:06:11
23,15,9,1429,2,0,0,2024-02-24 11:06:11
24,13,14,1430,2,0,0,2024-02-24 11:06:11
25,9,18,1431,2,0,0,2024-02-24 11:06:11
26,16,2,1432,1,0,0,2024-02-24 11:06:11
27,12,11,1433,2,0,0,2024-02-24 11:06:11
28,14,13,1434,2,0,0,2024-02-24 11:06:11
29,7,20,1435,0,0,0,2024-02-24 11:06:11
30,7,11,1436,2,0,0,2024-02-24 11:06:11
31,7,16,1437,0,0,0,2024-02-24 11:06:11
32,17,7,1438,1,0,0,2024-02-24 11:06:11
33,18,6,1439,1,0,0,2024-02-24 11:06:11
34,18,5,1440,1,0,0,2024-02-24 11:06:11
