,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,21,6,1406,1,0,0,2024-02-23 05:51:54
1,14,5,1407,1,0,0,2024-02-23 05:51:54
2,7,20,1408,0,0,0,2024-02-23 05:51:54
3,16,10,1409,2,0,0,2024-02-23 05:51:54
4,0,19,1410,0,0,0,2024-02-23 05:51:54
5,9,10,1411,2,0,0,2024-02-23 05:51:54
6,15,9,1412,2,0,0,2024-02-23 05:51:54
7,6,18,1413,0,0,0,2024-02-23 05:51:54
8,9,14,1414,2,0,0,2024-02-23 05:51:54
9,2,21,1415,0,0,0,2024-02-23 05:51:54
10,19,8,1416,1,0,0,2024-02-23 05:51:54
11,16,7,1417,2,0,0,2024-02-23 05:51:54
12,10,17,1418,2,0,0,2024-02-23 05:51:54
13,8,11,1419,2,0,0,2024-02-23 05:51:54
14,7,12,1420,2,0,0,2024-02-23 05:51:54
15,6,17,1421,0,0,0,2024-02-23 05:51:54
16,8,16,1422,2,0,0,2024-02-23 05:51:54
17,23,5,1423,1,0,0,2024-02-23 05:51:54
18,3,24,1424,0,0,0,2024-02-23 05:51:54
19,0,0,1425,3,1,0,2024-02-23 05:51:54
20,16,8,1426,2,0,0,2024-02-23 05:51:54
21,3,15,1427,0,0,0,2024-02-23 05:51:54
22,4,20,1428,0,0,0,2024-02-23 05:51:54
23,5,19,1429,0,0,0,2024-02-23 05:51:54
24,7,20,1430,0,0,0,2024-02-23 05:51:54
25,10,17,1431,2,0,0,2024-02-23 05:51:54
26,10,8,1432,2,0,0,2024-02-23 05:51:54
27,22,1,1433,1,0,0,2024-02-23 05:51:54
28,21,6,1434,1,0,0,2024-02-23 05:51:54
29,8,19,1435,0,0,0,2024-02-23 05:51:54
30,6,12,1436,2,0,0,2024-02-23 05:51:54
31,16,7,1437,2,0,0,2024-02-23 05:51:54
32,15,9,1438,2,0,0,2024-02-23 05:51:54
33,8,16,1439,2,0,0,2024-02-23 05:51:54
34,10,13,1440,2,0,0,2024-02-23 05:51:54
35,22,2,1441,1,0,0,2024-02-23 05:51:54
36,21,6,1442,1,0,0,2024-02-23 05:51:54
37,23,8,1443,1,0,0,2024-02-23 05:51:54
38,9,9,1444,2,0,0,2024-02-23 05:51:54
39,11,7,1445,2,0,0,2024-02-23 05:51:54
40,21,6,1446,1,0,0,2024-02-23 05:51:54
41,7,11,1447,2,0,0,2024-02-23 05:51:54
42,12,7,1448,2,0,0,2024-02-23 05:51:54
43,14,5,1449,1,0,0,2024-02-23 05:51:54
44,23,4,1450,1,0,0,2024-02-23 05:51:54
45,21,3,1451,1,0,0,2024-02-23 05:51:54
46,17,6,1452,1,0,0,2024-02-23 05:51:54
47,15,12,1453,2,0,0,2024-02-23 05:51:54
48,21,3,1454,1,0,0,2024-02-23 05:51:54
49,23,4,1455,1,0,0,2024-02-23 05:51:54
50,9,6,1456,2,0,0,2024-02-23 05:51:54
51,23,1,1457,1,0,0,2024-02-23 05:51:54
52,5,14,1458,0,0,0,2024-02-23 05:51:54
53,20,4,1459,1,0,0,2024-02-23 05:51:54
54,7,16,1460,0,0,0,2024-02-23 05:51:54
55,11,12,1461,2,0,0,2024-02-23 05:51:54
56,16,11,1462,2,0,0,2024-02-23 05:51:54
57,2,17,1463,0,0,0,2024-02-23 05:51:54
58,5,18,1464,0,0,0,2024-02-23 05:51:54
59,14,13,1465,2,0,0,2024-02-23 05:51:54
60,9,18,1466,2,0,0,2024-02-23 05:51:54
61,12,11,1467,2,0,0,2024-02-23 05:51:54
62,13,11,1468,2,0,0,2024-02-23 05:51:54
63,17,6,1469,1,0,0,2024-02-23 05:51:54
64,16,3,1470,1,0,0,2024-02-23 05:51:54
65,12,15,1471,2,0,0,2024-02-23 05:51:54
66,16,11,1472,2,0,0,2024-02-23 05:51:54
67,13,10,1473,2,0,0,2024-02-23 05:51:54
68,13,10,1474,2,0,0,2024-02-23 05:51:54
69,21,2,1475,1,0,0,2024-02-23 05:51:54
70,14,13,1476,2,0,0,2024-02-23 05:51:54
71,12,15,1477,2,0,0,2024-02-23 05:51:54
72,12,12,1478,2,0,0,2024-02-23 05:51:54
73,14,4,1479,1,0,0,2024-02-23 05:51:54
74,7,16,1480,0,0,0,2024-02-23 05:51:54
75,20,7,1481,1,0,0,2024-02-23 05:51:54
76,6,18,1484,0,0,0,2024-02-23 05:51:54
77,10,13,1485,2,0,0,2024-02-23 05:51:54
