,activate,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,1,12,15,1406,2,0,0,2024-03-11 09:22:06
1,1,3,16,1407,0,0,0,2024-03-11 09:22:06
2,1,17,9,1409,2,0,0,2024-03-11 09:22:06
3,1,1,18,1410,0,0,0,2024-03-11 09:22:06
4,1,15,4,1411,1,0,0,2024-03-11 09:22:06
5,1,20,1,1412,1,0,0,2024-03-11 09:22:06
6,1,17,7,1413,1,0,0,2024-03-11 09:22:06
7,1,17,6,1414,1,0,0,2024-03-11 09:22:06
8,1,0,23,1415,0,0,0,2024-03-11 09:22:06
9,1,10,17,1416,2,0,0,2024-03-11 09:22:06
10,1,3,20,1417,0,0,0,2024-03-11 09:22:06
11,1,16,11,1418,2,0,0,2024-03-11 09:22:06
12,1,2,17,1419,0,0,0,2024-03-11 09:22:06
13,1,15,4,1420,1,0,0,2024-03-11 09:22:06
14,1,9,14,1421,2,0,0,2024-03-11 09:22:06
15,1,8,16,1422,2,0,0,2024-03-11 09:22:06
16,1,24,4,1423,1,0,0,2024-03-11 09:22:06
17,1,27,0,1424,1,0,0,2024-03-11 09:22:06
18,1,0,0,1425,3,1,0,2024-03-11 09:22:06
19,1,8,16,1426,2,0,0,2024-03-11 09:22:06
20,1,10,8,1427,2,0,0,2024-03-11 09:22:06
21,1,0,24,1428,0,0,0,2024-03-11 09:22:06
22,1,0,24,1429,0,0,0,2024-03-11 09:22:06
23,1,19,8,1430,1,0,0,2024-03-11 09:22:06
24,1,17,8,1431,1,0,0,2024-03-11 09:22:06
25,1,17,1,1432,1,0,0,2024-03-11 09:22:06
26,1,12,11,1433,2,0,0,2024-03-11 09:22:06
27,1,18,9,1434,2,0,0,2024-03-11 09:22:06
28,1,14,13,1435,2,0,0,2024-03-11 09:22:06
29,1,12,6,1436,2,0,0,2024-03-11 09:22:06
30,1,17,6,1437,1,0,0,2024-03-11 09:22:06
31,1,14,10,1438,2,0,0,2024-03-11 09:22:06
32,1,14,10,1439,2,0,0,2024-03-11 09:22:06
33,1,18,6,1440,1,0,0,2024-03-11 09:22:06
34,1,4,17,1441,0,0,0,2024-03-11 09:22:06
35,1,1,26,1442,0,0,0,2024-03-11 09:22:06
36,1,11,20,1443,2,0,0,2024-03-11 09:22:06
37,1,15,3,1444,1,0,0,2024-03-11 09:22:06
38,1,7,9,1445,2,0,0,2024-03-11 09:22:06
39,1,3,21,1446,0,0,0,2024-03-11 09:22:06
40,1,4,14,1447,0,0,0,2024-03-11 09:22:06
41,1,5,14,1448,0,0,0,2024-03-11 09:22:06
42,1,13,2,1449,1,0,0,2024-03-11 09:22:06
43,1,19,8,1450,1,0,0,2024-03-11 09:22:06
44,1,24,0,1451,1,0,0,2024-03-11 09:22:06
45,1,21,2,1452,1,0,0,2024-03-11 09:22:06
46,1,13,14,1453,2,0,0,2024-03-11 09:22:06
47,1,12,12,1454,2,0,0,2024-03-11 09:22:06
48,1,15,12,1455,2,0,0,2024-03-11 09:22:06
49,1,5,10,1456,2,0,0,2024-03-11 09:22:06
50,1,13,11,1457,2,0,0,2024-03-11 09:22:06
51,1,4,15,1458,0,0,0,2024-03-11 09:22:06
52,1,5,16,1459,2,0,0,2024-03-11 09:22:06
53,1,22,1,1460,1,0,0,2024-03-11 09:22:06
54,1,12,11,1461,2,0,0,2024-03-11 09:22:06
55,1,11,11,1462,2,0,0,2024-03-11 09:22:06
56,1,0,19,1463,0,0,0,2024-03-11 09:22:06
57,1,24,0,1464,1,0,0,2024-03-11 09:22:06
58,1,15,12,1465,2,0,0,2024-03-11 09:22:06
59,1,22,3,1466,1,0,0,2024-03-11 09:22:06
60,1,18,5,1467,1,0,0,2024-03-11 09:22:06
61,1,24,0,1468,1,0,0,2024-03-11 09:22:06
62,1,8,15,1469,2,0,0,2024-03-11 09:22:06
63,1,11,8,1470,2,0,0,2024-03-11 09:22:06
64,1,23,4,1471,1,0,0,2024-03-11 09:22:06
65,1,13,14,1472,2,0,0,2024-03-11 09:22:06
66,1,2,21,1473,0,0,0,2024-03-11 09:22:06
67,1,10,13,1474,2,0,0,2024-03-11 09:22:06
68,1,8,15,1475,2,0,0,2024-03-11 09:22:06
69,1,5,22,1476,0,0,0,2024-03-11 09:22:06
70,1,2,22,1478,0,0,0,2024-03-11 09:22:06
