,activate,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,1,12,15,1406,2,0,0,2024-03-11 14:24:52
1,1,3,16,1407,0,0,0,2024-03-11 14:24:52
2,1,19,7,1409,1,0,0,2024-03-11 14:24:52
3,1,2,17,1410,0,0,0,2024-03-11 14:24:52
4,1,12,7,1411,2,0,0,2024-03-11 14:24:52
5,1,16,5,1412,1,0,0,2024-03-11 14:24:52
6,1,16,8,1413,2,0,0,2024-03-11 14:24:52
7,1,19,4,1414,1,0,0,2024-03-11 14:24:52
8,1,1,22,1415,0,0,0,2024-03-11 14:24:52
9,1,15,12,1416,2,0,0,2024-03-11 14:24:52
10,1,0,23,1417,0,0,0,2024-03-11 14:24:52
11,1,15,12,1418,2,0,0,2024-03-11 14:24:52
12,1,1,18,1419,0,0,0,2024-03-11 14:24:52
13,1,19,0,1420,1,0,0,2024-03-11 14:24:52
14,1,11,12,1421,2,0,0,2024-03-11 14:24:52
15,1,6,18,1422,0,0,0,2024-03-11 14:24:52
16,1,20,8,1423,1,0,0,2024-03-11 14:24:52
17,1,23,4,1424,1,0,0,2024-03-11 14:24:52
18,1,0,0,1425,3,1,0,2024-03-11 14:24:52
19,1,8,16,1426,2,0,0,2024-03-11 14:24:52
20,1,15,3,1427,1,0,0,2024-03-11 14:24:52
21,1,0,24,1428,0,0,0,2024-03-11 14:24:52
22,1,2,22,1429,0,0,0,2024-03-11 14:24:52
23,1,17,10,1430,2,0,0,2024-03-11 14:24:52
24,1,20,5,1431,1,0,0,2024-03-11 14:24:52
25,1,16,2,1432,1,0,0,2024-03-11 14:24:52
26,1,21,2,1433,1,0,0,2024-03-11 14:24:52
27,1,20,7,1434,1,0,0,2024-03-11 14:24:52
28,1,13,14,1435,2,0,0,2024-03-11 14:24:52
29,1,12,6,1436,2,0,0,2024-03-11 14:24:52
30,1,12,11,1437,2,0,0,2024-03-11 14:24:52
31,1,15,9,1438,2,0,0,2024-03-11 14:24:52
32,1,12,12,1439,2,0,0,2024-03-11 14:24:52
33,1,23,1,1440,1,0,0,2024-03-11 14:24:52
34,1,14,7,1441,1,0,0,2024-03-11 14:24:52
35,1,11,16,1442,2,0,0,2024-03-11 14:24:52
36,1,5,26,1443,0,0,0,2024-03-11 14:24:52
37,1,13,5,1444,1,0,0,2024-03-11 14:24:52
38,1,8,8,1445,2,0,0,2024-03-11 14:24:52
39,1,8,16,1446,2,0,0,2024-03-11 14:24:52
40,1,2,16,1447,0,0,0,2024-03-11 14:24:52
41,1,4,15,1448,0,0,0,2024-03-11 14:24:52
42,1,4,11,1449,2,0,0,2024-03-11 14:24:52
43,1,17,10,1450,2,0,0,2024-03-11 14:24:52
44,1,18,6,1451,1,0,0,2024-03-11 14:24:52
45,1,21,2,1452,1,0,0,2024-03-11 14:24:52
46,1,14,13,1453,2,0,0,2024-03-11 14:24:52
47,1,11,13,1454,2,0,0,2024-03-11 14:24:52
48,1,15,12,1455,2,0,0,2024-03-11 14:24:52
49,1,4,11,1456,0,0,0,2024-03-11 14:24:52
50,1,7,17,1457,0,0,0,2024-03-11 14:24:52
51,1,8,11,1458,2,0,0,2024-03-11 14:24:52
52,1,10,11,1459,2,0,0,2024-03-11 14:24:52
53,1,21,2,1460,1,0,0,2024-03-11 14:24:52
54,1,6,17,1461,0,0,0,2024-03-11 14:24:52
55,1,10,12,1462,2,0,0,2024-03-11 14:24:52
56,1,9,10,1463,2,0,0,2024-03-11 14:24:52
57,1,22,1,1464,1,0,0,2024-03-11 14:24:52
58,1,21,6,1465,1,0,0,2024-03-11 14:24:52
59,1,12,13,1466,2,0,0,2024-03-11 14:24:52
60,1,16,7,1467,2,0,0,2024-03-11 14:24:52
61,1,18,6,1468,1,0,0,2024-03-11 14:24:52
62,1,10,13,1469,2,0,0,2024-03-11 14:24:52
63,1,14,5,1470,1,0,0,2024-03-11 14:24:52
64,1,23,4,1471,1,0,0,2024-03-11 14:24:52
65,1,13,14,1472,2,0,0,2024-03-11 14:24:52
66,1,17,6,1473,1,0,0,2024-03-11 14:24:52
67,1,13,10,1474,2,0,0,2024-03-11 14:24:52
68,1,9,14,1475,2,0,0,2024-03-11 14:24:52
69,1,20,7,1476,1,0,0,2024-03-11 14:24:52
70,1,0,24,1478,0,0,0,2024-03-11 14:24:52
71,1,4,14,1479,0,0,0,2024-03-11 14:24:52
72,1,12,11,1480,2,0,0,2024-03-11 14:24:52
73,1,0,27,1481,0,0,0,2024-03-11 14:24:52
74,1,7,17,1484,0,0,0,2024-03-11 14:24:52
75,1,11,12,1485,2,0,0,2024-03-11 14:24:52
76,1,10,13,1486,2,0,0,2024-03-11 14:24:52
77,1,7,16,1487,0,0,0,2024-03-11 14:24:52
78,1,14,11,1488,2,0,0,2024-03-11 14:24:52
79,1,13,11,1489,2,0,0,2024-03-11 14:24:52
80,1,18,5,1490,1,0,0,2024-03-11 14:24:52
81,1,19,4,1491,1,0,0,2024-03-11 14:24:52
82,1,9,14,1492,2,0,0,2024-03-11 14:24:52
83,1,23,4,1493,1,0,0,2024-03-11 14:24:52
84,1,5,18,1494,0,0,0,2024-03-11 14:24:52
85,1,19,4,1495,1,0,0,2024-03-11 14:24:52
86,1,14,9,1496,2,0,0,2024-03-11 14:24:52
87,1,22,1,1497,1,0,0,2024-03-11 14:24:52
88,1,20,3,1498,1,0,0,2024-03-11 14:24:52
89,1,14,13,1499,2,0,0,2024-03-11 14:24:52
90,1,23,4,1500,1,0,0,2024-03-11 14:24:52
91,1,16,8,1501,2,0,0,2024-03-11 14:24:52
92,1,22,1,1502,1,0,0,2024-03-11 14:24:52
93,1,16,11,1503,2,0,0,2024-03-11 14:24:52
94,1,9,15,1504,2,0,0,2024-03-11 14:24:52
95,1,20,3,1505,1,0,0,2024-03-11 14:24:52
96,1,21,2,1506,1,0,0,2024-03-11 14:24:52
97,1,16,7,1507,2,0,0,2024-03-11 14:24:52
98,1,13,10,1508,2,0,0,2024-03-11 14:24:52
99,1,12,7,1510,2,0,0,2024-03-11 14:24:52
100,1,15,8,1511,2,0,0,2024-03-11 14:24:52
101,1,3,24,1512,0,0,0,2024-03-11 14:24:52
102,1,10,13,1513,2,0,0,2024-03-11 14:24:52
103,1,11,12,1514,2,0,0,2024-03-11 14:24:52
104,1,9,13,1515,2,0,0,2024-03-11 14:24:52
105,1,14,9,1516,2,0,0,2024-03-11 14:24:52
106,1,10,13,1517,2,0,0,2024-03-11 14:24:52
107,1,5,19,1518,0,0,0,2024-03-11 14:24:52
108,1,8,15,1519,2,0,0,2024-03-11 14:24:52
109,1,13,10,1520,2,0,0,2024-03-11 14:24:52
110,1,9,9,1521,2,0,0,2024-03-11 14:24:52
111,1,14,3,1522,1,0,0,2024-03-11 14:24:52
112,1,8,15,1523,2,0,0,2024-03-11 14:24:52
113,1,20,3,1524,1,0,0,2024-03-11 14:24:52
114,1,14,9,1525,2,0,0,2024-03-11 14:24:52
115,1,14,13,1526,2,0,0,2024-03-11 14:24:52
116,1,15,12,1527,2,0,0,2024-03-11 14:24:52
117,1,19,4,1528,1,0,0,2024-03-11 14:24:52
118,1,2,25,1529,0,0,0,2024-03-11 14:24:52
119,1,16,11,1531,2,0,0,2024-03-11 14:24:52
120,1,23,1,1532,1,0,0,2024-03-11 14:24:52
121,1,12,11,1533,2,0,0,2024-03-11 14:24:52
122,1,4,22,1534,0,0,0,2024-03-11 14:24:52
123,1,9,18,1535,2,0,0,2024-03-11 14:24:52
124,1,5,18,1536,0,0,0,2024-03-11 14:24:52
125,1,7,16,1537,0,0,0,2024-03-11 14:24:52
126,1,3,24,1538,0,0,0,2024-03-11 14:24:52
127,1,8,16,1539,2,0,0,2024-03-11 14:24:52
128,1,2,21,1540,0,0,0,2024-03-11 14:24:52
129,1,17,6,1541,1,0,0,2024-03-11 14:24:52
130,1,23,0,1542,1,0,0,2024-03-11 14:24:52
131,1,16,8,1543,2,0,0,2024-03-11 14:24:52
132,1,21,2,1544,1,0,0,2024-03-11 14:24:52
133,1,18,6,1545,1,0,0,2024-03-11 14:24:52
134,1,23,4,1546,1,0,0,2024-03-11 14:24:52
135,1,8,4,1547,2,0,0,2024-03-11 14:24:52
136,1,12,11,1549,2,0,0,2024-03-11 14:24:52
137,1,10,17,1550,2,0,0,2024-03-11 14:24:52
138,1,13,10,1551,2,0,0,2024-03-11 14:24:52
139,1,9,10,1552,2,0,0,2024-03-11 14:24:52
140,1,15,8,1553,2,0,0,2024-03-11 14:24:52
141,1,15,8,1554,2,0,0,2024-03-11 14:24:52
142,1,13,10,1555,2,0,0,2024-03-11 14:24:52
143,1,15,12,1557,2,0,0,2024-03-11 14:24:52
144,1,10,13,1558,2,0,0,2024-03-11 14:24:52
145,1,6,17,1559,0,0,0,2024-03-11 14:24:52
146,1,12,12,1560,2,0,0,2024-03-11 14:24:52
147,1,7,15,1561,2,0,0,2024-03-11 14:24:52
148,1,19,5,1562,1,0,0,2024-03-11 14:24:52
149,1,9,14,1564,2,0,0,2024-03-11 14:24:52
150,1,3,20,1565,0,0,0,2024-03-11 14:24:52
151,1,19,5,1566,1,0,0,2024-03-11 14:24:52
152,1,1,23,2152,0,0,0,2024-03-11 14:24:52
153,1,3,15,2153,0,0,0,2024-03-11 14:24:52
154,1,4,20,2154,0,0,0,2024-03-11 14:24:52
155,1,15,9,2155,2,0,0,2024-03-11 14:24:52
156,1,14,10,2156,2,0,0,2024-03-11 14:24:52
157,1,5,19,2157,0,0,0,2024-03-11 14:24:52
158,1,1,23,2158,0,0,0,2024-03-11 14:24:52
159,1,15,9,2159,2,0,0,2024-03-11 14:24:52
160,1,5,19,2160,0,0,0,2024-03-11 14:24:52
161,1,0,24,2161,0,0,0,2024-03-11 14:24:52
162,1,9,15,2162,2,0,0,2024-03-11 14:24:52
163,1,12,12,2163,2,0,0,2024-03-11 14:24:52
164,1,15,9,2165,2,0,0,2024-03-11 14:24:52
165,1,12,12,2166,2,0,0,2024-03-11 14:24:52
166,1,15,2,2167,1,0,0,2024-03-11 14:24:52
167,1,12,6,2168,2,0,0,2024-03-11 14:24:52
168,1,19,5,2169,1,0,0,2024-03-11 14:24:52
169,1,9,14,2170,2,0,0,2024-03-11 14:24:52
170,1,9,18,2171,2,0,0,2024-03-11 14:24:52
171,1,8,19,2172,0,0,0,2024-03-11 14:24:52
172,1,8,15,2173,2,0,0,2024-03-11 14:24:52
173,1,17,6,2174,1,0,0,2024-03-11 14:24:52
174,1,13,14,2175,2,0,0,2024-03-11 14:24:52
175,1,19,8,2176,1,0,0,2024-03-11 14:24:52
176,1,12,11,2177,2,0,0,2024-03-11 14:24:52
177,1,5,14,2178,0,0,0,2024-03-11 14:24:52
178,1,13,14,2179,2,0,0,2024-03-11 14:24:52
179,1,17,7,2180,1,0,0,2024-03-11 14:24:52
180,1,16,8,2182,2,0,0,2024-03-11 14:24:52
181,1,8,16,2183,2,0,0,2024-03-11 14:24:52
182,1,5,19,2184,0,0,0,2024-03-11 14:24:52
183,1,10,13,2185,2,0,0,2024-03-11 14:24:52
184,1,12,15,2186,2,0,0,2024-03-11 14:24:52
185,1,10,17,2187,2,0,0,2024-03-11 14:24:52
186,1,18,9,2188,2,0,0,2024-03-11 14:24:52
187,1,11,12,2189,2,0,0,2024-03-11 14:24:52
188,1,16,11,2190,2,0,0,2024-03-11 14:24:52
189,1,13,14,2191,2,0,0,2024-03-11 14:24:52
190,1,9,14,2205,2,0,0,2024-03-11 14:24:52
191,1,15,8,2207,2,0,0,2024-03-11 14:24:52
192,1,7,16,2214,0,0,0,2024-03-11 14:24:52
193,1,15,8,2224,2,0,0,2024-03-11 14:24:52
194,1,18,5,2225,1,0,0,2024-03-11 14:24:52
195,1,2,22,2226,0,0,0,2024-03-11 14:24:52
196,1,15,8,2233,2,0,0,2024-03-11 14:24:52
197,1,0,23,2234,0,0,0,2024-03-11 14:24:52
198,1,11,12,2235,2,0,0,2024-03-11 14:24:52
199,1,1,22,2236,0,0,0,2024-03-11 14:24:52
200,1,14,9,2237,2,0,0,2024-03-11 14:24:52
201,1,8,15,2238,2,0,0,2024-03-11 14:24:52
202,1,8,19,2239,0,0,0,2024-03-11 14:24:52
203,1,9,14,2240,2,0,0,2024-03-11 14:24:52
204,1,13,14,2241,2,0,0,2024-03-11 14:24:52
205,1,2,21,2243,0,0,0,2024-03-11 14:24:52
206,1,16,11,2244,2,0,0,2024-03-11 14:24:52
207,1,13,10,2245,2,0,0,2024-03-11 14:24:52
208,1,8,15,2246,2,0,0,2024-03-11 14:24:52
209,1,14,9,2247,2,0,0,2024-03-11 14:24:52
210,1,19,4,2248,1,0,0,2024-03-11 14:24:52
211,1,0,23,2249,0,0,0,2024-03-11 14:24:52
212,1,7,16,2250,0,0,0,2024-03-11 14:24:52
213,1,17,6,2251,1,0,0,2024-03-11 14:24:52
214,1,13,11,2252,2,0,0,2024-03-11 14:24:52
215,1,14,10,2254,2,0,0,2024-03-11 14:24:52
216,1,16,8,2255,2,0,0,2024-03-11 14:24:52
217,1,20,4,2256,1,0,0,2024-03-11 14:24:52
218,1,5,19,2257,0,0,0,2024-03-11 14:24:52
219,1,12,12,2258,2,0,0,2024-03-11 14:24:52
220,1,20,4,2259,1,0,0,2024-03-11 14:24:52
221,1,13,11,2260,2,0,0,2024-03-11 14:24:52
222,1,9,15,2261,2,0,0,2024-03-11 14:24:52
223,1,0,24,2262,0,0,0,2024-03-11 14:24:52
224,1,7,11,2263,2,0,0,2024-03-11 14:24:52
225,1,4,14,2264,0,0,0,2024-03-11 14:24:52
226,1,14,10,2265,2,0,0,2024-03-11 14:24:52
227,1,17,6,2266,1,0,0,2024-03-11 14:24:52
228,1,7,16,2267,0,0,0,2024-03-11 14:24:52
229,1,4,19,2268,0,0,0,2024-03-11 14:24:52
230,1,17,6,2269,1,0,0,2024-03-11 14:24:52
231,1,11,13,2270,2,0,0,2024-03-11 14:24:52
232,1,11,13,2271,2,0,0,2024-03-11 14:24:52
233,1,4,20,2272,0,0,0,2024-03-11 14:24:52
234,1,11,13,2273,2,0,0,2024-03-11 14:24:52
235,1,11,11,2274,2,0,0,2024-03-11 14:24:52
236,1,24,3,2275,1,0,0,2024-03-11 14:24:52
237,1,12,15,2276,2,0,0,2024-03-11 14:24:52
238,1,9,15,2278,2,0,0,2024-03-11 14:24:52
239,1,11,13,2279,2,0,0,2024-03-11 14:24:52
240,1,9,15,2280,2,0,0,2024-03-11 14:24:52
241,1,12,11,2281,2,0,0,2024-03-11 14:24:52
242,1,7,17,2282,0,0,0,2024-03-11 14:24:52
243,1,13,14,2283,2,0,0,2024-03-11 14:24:52
244,1,16,7,2285,2,0,0,2024-03-11 14:24:52
245,1,12,11,2286,2,0,0,2024-03-11 14:24:52
246,1,13,10,2287,2,0,0,2024-03-11 14:24:52
247,1,13,10,2288,2,0,0,2024-03-11 14:24:52
248,1,2,21,2289,0,0,0,2024-03-11 14:24:52
249,1,7,17,2290,0,0,0,2024-03-11 14:24:52
250,1,8,15,2291,2,0,0,2024-03-11 14:24:52
251,1,18,5,2292,1,0,0,2024-03-11 14:24:52
252,1,7,20,2293,0,0,0,2024-03-11 14:24:52
253,1,10,14,2294,2,0,0,2024-03-11 14:24:52
254,1,10,9,2297,2,0,0,2024-03-11 14:24:52
255,1,6,17,2298,0,0,0,2024-03-11 14:24:52
256,1,13,10,2299,2,0,0,2024-03-11 14:24:52
257,1,6,17,2300,0,0,0,2024-03-11 14:24:52
258,1,4,23,2301,0,0,0,2024-03-11 14:24:52
259,1,4,23,2302,0,0,0,2024-03-11 14:24:52
260,1,9,14,2303,2,0,0,2024-03-11 14:24:52
261,1,8,7,2304,2,0,0,2024-03-11 14:24:52
262,1,14,9,2306,2,0,0,2024-03-11 14:24:52
263,1,13,10,2307,2,0,0,2024-03-11 14:24:52
264,1,8,15,2308,2,0,0,2024-03-11 14:24:52
265,1,9,14,2309,2,0,0,2024-03-11 14:24:52
266,1,16,8,2311,2,0,0,2024-03-11 14:24:52
267,1,7,17,2312,0,0,0,2024-03-11 14:24:52
268,1,7,20,2313,0,0,0,2024-03-11 14:24:52
