,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,23,4,1406,1,0,0,2024-02-24 14:06:17
1,0,19,1407,0,0,0,2024-02-24 14:06:17
2,14,13,1408,2,0,0,2024-02-24 14:06:17
3,4,22,1409,0,0,0,2024-02-24 14:06:17
4,12,7,1410,2,0,0,2024-02-24 14:06:17
5,14,5,1411,1,0,0,2024-02-24 14:06:17
6,17,7,1412,1,0,0,2024-02-24 14:06:17
7,8,16,1413,2,0,0,2024-02-24 14:06:17
8,18,5,1414,1,0,0,2024-02-24 14:06:17
9,3,20,1415,0,0,0,2024-02-24 14:06:17
10,20,7,1416,1,0,0,2024-02-24 14:06:17
11,12,11,1417,2,0,0,2024-02-24 14:06:17
12,17,10,1418,2,0,0,2024-02-24 14:06:17
13,4,15,1419,0,0,0,2024-02-24 14:06:17
14,10,9,1420,2,0,0,2024-02-24 14:06:17
15,4,19,1421,0,0,0,2024-02-24 14:06:17
16,1,23,1422,0,0,0,2024-02-24 14:06:17
17,18,10,1423,2,0,0,2024-02-24 14:06:17
18,20,7,1424,1,0,0,2024-02-24 14:06:17
19,0,0,1425,3,1,0,2024-02-24 14:06:17
20,4,20,1426,0,0,0,2024-02-24 14:06:17
21,7,11,1427,2,0,0,2024-02-24 14:06:17
22,20,4,1428,1,0,0,2024-02-24 14:06:17
23,16,8,1429,2,0,0,2024-02-24 14:06:17
24,7,20,1430,0,0,0,2024-02-24 14:06:17
25,9,18,1431,2,0,0,2024-02-24 14:06:17
26,9,9,1432,2,0,0,2024-02-24 14:06:17
27,16,7,1433,2,0,0,2024-02-24 14:06:17
28,17,10,1434,2,0,0,2024-02-24 14:06:17
29,6,21,1435,0,0,0,2024-02-24 14:06:17
30,5,13,1436,0,0,0,2024-02-24 14:06:17
31,8,15,1437,2,0,0,2024-02-24 14:06:17
32,16,8,1438,2,0,0,2024-02-24 14:06:17
33,13,11,1439,2,0,0,2024-02-24 14:06:17
34,18,6,1440,1,0,0,2024-02-24 14:06:17
35,6,18,1441,0,0,0,2024-02-24 14:06:17
36,25,2,1442,1,0,0,2024-02-24 14:06:17
37,22,9,1443,1,0,0,2024-02-24 14:06:17
38,5,13,1444,0,0,0,2024-02-24 14:06:17
39,5,13,1445,0,0,0,2024-02-24 14:06:17
40,13,14,1446,2,0,0,2024-02-24 14:06:17
