,activate,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,1,8,19,1406,0,0,0,2024-03-14 17:02:36
1,1,9,10,1407,2,0,0,2024-03-14 17:02:36
2,1,23,4,1409,1,0,0,2024-03-14 17:02:36
3,1,9,10,1410,2,0,0,2024-03-14 17:02:36
4,1,4,15,1411,0,0,0,2024-03-14 17:02:36
5,1,15,9,1412,2,0,0,2024-03-14 17:02:36
6,1,6,18,1413,0,0,0,2024-03-14 17:02:36
7,1,8,15,1414,2,0,0,2024-03-14 17:02:36
8,1,6,17,1415,0,0,0,2024-03-14 17:02:36
9,1,19,8,1416,1,0,0,2024-03-14 17:02:36
10,1,11,12,1417,2,0,0,2024-03-14 17:02:36
11,1,8,19,1418,0,0,0,2024-03-14 17:02:36
12,1,5,14,1419,0,0,0,2024-03-14 17:02:36
13,1,8,11,1420,2,0,0,2024-03-14 17:02:36
14,1,3,20,1421,0,0,0,2024-03-14 17:02:36
15,1,7,17,1422,0,0,0,2024-03-14 17:02:36
16,1,16,12,1423,2,0,0,2024-03-14 17:02:36
17,1,13,14,1424,2,0,0,2024-03-14 17:02:36
18,1,0,0,1425,3,1,0,2024-03-14 17:02:36
19,1,9,15,1426,2,0,0,2024-03-14 17:02:36
20,1,14,4,1427,1,0,0,2024-03-14 17:02:36
21,1,0,24,1428,0,0,0,2024-03-14 17:02:36
22,1,5,19,1429,0,0,0,2024-03-14 17:02:36
23,1,7,20,1430,0,0,0,2024-03-14 17:02:36
24,1,8,19,1431,0,0,0,2024-03-14 17:02:36
25,1,15,3,1432,1,0,0,2024-03-14 17:02:36
26,1,13,10,1433,2,0,0,2024-03-14 17:02:36
27,1,16,11,1434,2,0,0,2024-03-14 17:02:36
28,1,12,15,1435,2,0,0,2024-03-14 17:02:36
29,1,6,12,1436,2,0,0,2024-03-14 17:02:36
30,1,13,10,1437,2,0,0,2024-03-14 17:02:36
31,1,15,9,1438,2,0,0,2024-03-14 17:02:36
32,1,24,0,1439,1,0,0,2024-03-14 17:02:36
33,1,17,7,1440,1,0,0,2024-03-14 17:02:36
34,1,7,17,1441,0,0,0,2024-03-14 17:02:36
35,1,26,1,1442,1,0,0,2024-03-14 17:02:36
36,1,2,29,1443,0,0,0,2024-03-14 17:02:36
