,activate,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,1,18,9,1406,2,0,0,2024-03-06 22:29:31
1,1,15,4,1407,1,0,0,2024-03-06 22:29:31
2,1,14,13,1409,2,0,0,2024-03-06 22:29:31
3,1,5,14,1410,0,0,0,2024-03-06 22:29:31
4,1,12,7,1411,2,0,0,2024-03-06 22:29:31
5,1,14,10,1412,2,0,0,2024-03-06 22:29:31
6,1,18,6,1413,1,0,0,2024-03-06 22:29:31
7,1,3,20,1414,0,0,0,2024-03-06 22:29:31
8,1,8,15,1415,2,0,0,2024-03-06 22:29:31
9,1,14,13,1416,2,0,0,2024-03-06 22:29:31
10,1,13,10,1417,2,0,0,2024-03-06 22:29:31
11,1,14,13,1418,2,0,0,2024-03-06 22:29:31
12,1,5,14,1419,0,0,0,2024-03-06 22:29:31
13,1,4,15,1420,0,0,0,2024-03-06 22:29:31
14,1,16,7,1421,2,0,0,2024-03-06 22:29:31
15,1,3,21,1422,0,0,0,2024-03-06 22:29:31
16,1,8,20,1423,0,0,0,2024-03-06 22:29:31
17,1,1,26,1424,0,0,0,2024-03-06 22:29:31
18,1,0,0,1425,3,1,0,2024-03-06 22:29:31
19,1,7,17,1426,0,0,0,2024-03-06 22:29:31
20,1,6,12,1427,2,0,0,2024-03-06 22:29:31
21,1,0,24,1428,0,0,0,2024-03-06 22:29:31
22,1,0,24,1429,0,0,0,2024-03-06 22:29:31
23,1,12,15,1430,2,0,0,2024-03-06 22:29:31
24,1,24,3,1431,1,0,0,2024-03-06 22:29:31
25,1,3,15,1432,0,0,0,2024-03-06 22:29:31
26,1,11,12,1433,2,0,0,2024-03-06 22:29:31
27,1,18,9,1434,2,0,0,2024-03-06 22:29:31
28,1,9,18,1435,2,0,0,2024-03-06 22:29:31
29,1,18,0,1436,1,0,0,2024-03-06 22:29:31
30,1,16,7,1437,2,0,0,2024-03-06 22:29:31
31,1,11,13,1438,2,0,0,2024-03-06 22:29:31
32,1,17,7,1439,1,0,0,2024-03-06 22:29:31
33,1,20,4,1440,1,0,0,2024-03-06 22:29:31
34,1,24,0,1441,1,0,0,2024-03-06 22:29:31
35,1,18,9,1442,2,0,0,2024-03-06 22:29:31
36,1,7,24,1443,0,0,0,2024-03-06 22:29:31
37,1,11,6,1444,2,0,0,2024-03-06 22:29:31
38,1,18,1,1445,1,0,0,2024-03-06 22:29:31
39,1,21,6,1446,1,0,0,2024-03-06 22:29:31
40,1,8,10,1447,2,0,0,2024-03-06 22:29:31
41,1,17,2,1448,1,0,0,2024-03-06 22:29:31
42,1,12,7,1449,2,0,0,2024-03-06 22:29:31
43,1,23,4,1450,1,0,0,2024-03-06 22:29:31
44,1,16,8,1451,2,0,0,2024-03-06 22:29:31
45,1,4,20,1452,0,0,0,2024-03-06 22:29:31
46,1,27,0,1453,1,0,0,2024-03-06 22:29:31
47,1,14,10,1454,2,0,0,2024-03-06 22:29:31
48,1,10,17,1455,2,0,0,2024-03-06 22:29:31
49,1,10,5,1456,2,0,0,2024-03-06 22:29:31
50,1,18,6,1457,1,0,0,2024-03-06 22:29:31
51,1,6,13,1458,0,0,0,2024-03-06 22:29:31
52,1,12,12,1459,2,0,0,2024-03-06 22:29:31
53,1,12,11,1460,2,0,0,2024-03-06 22:29:31
54,1,6,17,1461,0,0,0,2024-03-06 22:29:31
55,1,21,6,1462,1,0,0,2024-03-06 22:29:31
56,1,12,7,1463,2,0,0,2024-03-06 22:29:31
57,1,13,10,1464,2,0,0,2024-03-06 22:29:31
58,1,12,15,1465,2,0,0,2024-03-06 22:29:31
59,1,12,15,1466,2,0,0,2024-03-06 22:29:31
60,1,14,9,1467,2,0,0,2024-03-06 22:29:31
61,1,7,17,1468,0,0,0,2024-03-06 22:29:31
62,1,14,9,1469,2,0,0,2024-03-06 22:29:31
63,1,6,13,1470,0,0,0,2024-03-06 22:29:31
64,1,6,21,1471,0,0,0,2024-03-06 22:29:31
65,1,20,7,1472,1,0,0,2024-03-06 22:29:31
66,1,20,3,1473,1,0,0,2024-03-06 22:29:31
67,1,13,10,1474,2,0,0,2024-03-06 22:29:31
68,1,23,0,1475,1,0,0,2024-03-06 22:29:31
69,1,23,4,1476,1,0,0,2024-03-06 22:29:31
70,1,14,13,1477,2,0,0,2024-03-06 22:29:31
71,1,17,7,1478,1,0,0,2024-03-06 22:29:31
72,1,11,7,1479,2,0,0,2024-03-06 22:29:31
73,1,9,14,1480,2,0,0,2024-03-06 22:29:31
74,1,27,0,1481,1,0,0,2024-03-06 22:29:31
75,1,14,10,1484,2,0,0,2024-03-06 22:29:31
76,1,21,2,1485,1,0,0,2024-03-06 22:29:31
77,1,20,3,1486,1,0,0,2024-03-06 22:29:31
78,1,21,2,1487,1,0,0,2024-03-06 22:29:31
79,1,15,12,1488,2,0,0,2024-03-06 22:29:31
80,1,9,15,1489,2,0,0,2024-03-06 22:29:31
81,1,2,21,1490,0,0,0,2024-03-06 22:29:31
82,1,6,17,1491,0,0,0,2024-03-06 22:29:31
83,1,4,19,1492,0,0,0,2024-03-06 22:29:31
84,1,4,23,1493,0,0,0,2024-03-06 22:29:31
85,1,7,16,1494,0,0,0,2024-03-06 22:29:31
86,1,1,22,1495,0,0,0,2024-03-06 22:29:31
87,1,12,11,1496,2,0,0,2024-03-06 22:29:31
88,1,8,15,1497,2,0,0,2024-03-06 22:29:31
89,1,3,20,1498,0,0,0,2024-03-06 22:29:31
90,1,7,20,1499,0,0,0,2024-03-06 22:29:31
91,1,21,6,1500,1,0,0,2024-03-06 22:29:31
92,1,9,15,1501,2,0,0,2024-03-06 22:29:31
93,1,15,8,1502,2,0,0,2024-03-06 22:29:31
94,1,16,11,1503,2,0,0,2024-03-06 22:29:31
95,1,21,3,1504,1,0,0,2024-03-06 22:29:31
96,1,9,14,1505,2,0,0,2024-03-06 22:29:31
97,1,2,21,1506,0,0,0,2024-03-06 22:29:31
98,1,8,14,1507,2,0,0,2024-03-06 22:29:31
99,1,7,16,1508,0,0,0,2024-03-06 22:29:31
100,1,2,17,1510,0,0,0,2024-03-06 22:29:31
101,1,13,10,1511,2,0,0,2024-03-06 22:29:31
102,1,10,17,1512,2,0,0,2024-03-06 22:29:31
103,1,1,22,1513,0,0,0,2024-03-06 22:29:31
