,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,19,8,1406,1,0,0,2024-02-22 13:57:03
1,17,2,1407,1,0,0,2024-02-22 13:57:03
2,11,16,1408,2,0,0,2024-02-22 13:57:03
3,14,13,1409,2,0,0,2024-02-22 13:57:03
4,3,16,1410,0,0,0,2024-02-22 13:57:03
5,13,6,1411,2,0,0,2024-02-22 13:57:03
6,23,1,1412,1,0,0,2024-02-22 13:57:03
7,13,11,1413,2,0,0,2024-02-22 13:57:03
8,16,7,1414,2,0,0,2024-02-22 13:57:03
9,4,19,1415,0,0,0,2024-02-22 13:57:03
10,7,20,1416,0,0,0,2024-02-22 13:57:03
11,13,10,1417,2,0,0,2024-02-22 13:57:03
12,21,6,1418,1,0,0,2024-02-22 13:57:03
13,3,16,1419,0,0,0,2024-02-22 13:57:03
14,16,3,1420,1,0,0,2024-02-22 13:57:03
15,2,21,1421,0,0,0,2024-02-22 13:57:03
16,12,12,1422,2,0,0,2024-02-22 13:57:03
17,23,5,1423,1,0,0,2024-02-22 13:57:03
18,27,0,1424,1,0,0,2024-02-22 13:57:03
19,0,0,1425,3,1,0,2024-02-22 13:57:03
20,13,11,1426,2,0,0,2024-02-22 13:57:03
21,14,4,1427,1,0,0,2024-02-22 13:57:03
22,5,19,1428,0,0,0,2024-02-22 13:57:03
23,4,20,1429,0,0,0,2024-02-22 13:57:03
24,19,8,1430,1,0,0,2024-02-22 13:57:03
25,18,9,1431,2,0,0,2024-02-22 13:57:03
26,17,1,1432,1,0,0,2024-02-22 13:57:03
27,12,11,1433,2,0,0,2024-02-22 13:57:03
28,26,1,1434,1,0,0,2024-02-22 13:57:03
29,11,16,1435,2,0,0,2024-02-22 13:57:03
30,12,6,1436,2,0,0,2024-02-22 13:57:03
31,23,0,1437,1,0,0,2024-02-22 13:57:03
32,14,10,1438,2,0,0,2024-02-22 13:57:03
33,20,4,1439,1,0,0,2024-02-22 13:57:03
34,8,16,1440,2,0,0,2024-02-22 13:57:03
35,7,17,1441,0,0,0,2024-02-22 13:57:03
36,4,23,1442,0,0,0,2024-02-22 13:57:03
37,2,29,1443,0,0,0,2024-02-22 13:57:03
38,6,11,1444,2,0,0,2024-02-22 13:57:03
39,5,14,1445,0,0,0,2024-02-22 13:57:03
40,15,12,1446,2,0,0,2024-02-22 13:57:03
41,3,15,1447,0,0,0,2024-02-22 13:57:03
42,10,9,1448,2,0,0,2024-02-22 13:57:03
43,3,16,1449,0,0,0,2024-02-22 13:57:03
44,15,12,1450,2,0,0,2024-02-22 13:57:03
45,22,2,1451,1,0,0,2024-02-22 13:57:03
46,14,9,1452,2,0,0,2024-02-22 13:57:03
47,27,0,1453,1,0,0,2024-02-22 13:57:03
48,16,8,1454,2,0,0,2024-02-22 13:57:03
49,26,1,1455,1,0,0,2024-02-22 13:57:03
50,11,4,1456,1,0,0,2024-02-22 13:57:03
51,23,1,1457,1,0,0,2024-02-22 13:57:03
52,5,14,1458,0,0,0,2024-02-22 13:57:03
53,6,18,1459,0,0,0,2024-02-22 13:57:03
54,9,14,1460,2,0,0,2024-02-22 13:57:03
55,13,10,1461,2,0,0,2024-02-22 13:57:03
56,11,16,1462,2,0,0,2024-02-22 13:57:03
57,5,14,1463,0,0,0,2024-02-22 13:57:03
58,20,3,1464,1,0,0,2024-02-22 13:57:03
59,20,7,1465,1,0,0,2024-02-22 13:57:03
60,13,14,1466,2,0,0,2024-02-22 13:57:03
61,12,11,1467,2,0,0,2024-02-22 13:57:03
62,10,14,1468,2,0,0,2024-02-22 13:57:03
63,15,8,1469,2,0,0,2024-02-22 13:57:03
64,16,3,1470,1,0,0,2024-02-22 13:57:03
65,15,12,1471,2,0,0,2024-02-22 13:57:03
66,18,9,1472,2,0,0,2024-02-22 13:57:03
67,2,21,1473,0,0,0,2024-02-22 13:57:03
68,9,14,1474,2,0,0,2024-02-22 13:57:03
69,1,22,1475,0,0,0,2024-02-22 13:57:03
70,12,15,1476,2,0,0,2024-02-22 13:57:03
71,11,16,1477,2,0,0,2024-02-22 13:57:03
72,6,18,1478,0,0,0,2024-02-22 13:57:03
73,9,9,1479,2,0,0,2024-02-22 13:57:03
74,12,11,1480,2,0,0,2024-02-22 13:57:03
75,6,21,1481,0,0,0,2024-02-22 13:57:03
76,10,14,1484,2,0,0,2024-02-22 13:57:03
77,2,21,1485,0,0,0,2024-02-22 13:57:03
78,14,9,1486,2,0,0,2024-02-22 13:57:03
79,14,9,1487,2,0,0,2024-02-22 13:57:03
80,7,20,1488,0,0,0,2024-02-22 13:57:03
81,21,3,1489,1,0,0,2024-02-22 13:57:03
82,17,6,1490,1,0,0,2024-02-22 13:57:03
83,22,1,1491,1,0,0,2024-02-22 13:57:03
84,5,18,1492,0,0,0,2024-02-22 13:57:03
85,20,7,1493,1,0,0,2024-02-22 13:57:03
86,11,12,1494,2,0,0,2024-02-22 13:57:03
87,10,13,1495,2,0,0,2024-02-22 13:57:03
88,10,13,1496,2,0,0,2024-02-22 13:57:03
89,19,4,1497,1,0,0,2024-02-22 13:57:03
90,22,1,1498,1,0,0,2024-02-22 13:57:03
91,19,8,1499,1,0,0,2024-02-22 13:57:03
