,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,17,9,1406,2,0,0,2024-02-20 14:48:36
1,9,10,1407,2,0,0,2024-02-20 14:48:36
2,12,15,1408,2,0,0,2024-02-20 14:48:36
3,13,13,1409,2,0,0,2024-02-20 14:48:36
4,16,3,1410,1,0,0,2024-02-20 14:48:36
5,15,4,1411,1,0,0,2024-02-20 14:48:36
6,16,8,1412,2,0,0,2024-02-20 14:48:36
7,11,13,1413,2,0,0,2024-02-20 14:48:36
8,12,11,1414,2,0,0,2024-02-20 14:48:36
9,4,19,1415,0,0,0,2024-02-20 14:48:36
10,23,4,1416,1,0,0,2024-02-20 14:48:36
11,8,15,1417,2,0,0,2024-02-20 14:48:36
12,12,15,1418,2,0,0,2024-02-20 14:48:36
13,4,15,1419,0,0,0,2024-02-20 14:48:36
14,12,7,1420,2,0,0,2024-02-20 14:48:36
15,5,18,1421,0,0,0,2024-02-20 14:48:36
16,12,11,1422,2,0,0,2024-02-20 14:48:36
17,17,11,1423,2,0,0,2024-02-20 14:48:36
18,22,5,1424,1,0,0,2024-02-20 14:48:36
19,0,0,1425,3,1,0,2024-02-20 14:48:36
20,24,0,1426,1,0,0,2024-02-20 14:48:36
21,4,14,1427,0,0,0,2024-02-20 14:48:36
22,13,11,1428,2,0,0,2024-02-20 14:48:36
23,12,12,1429,2,0,0,2024-02-20 14:48:36
24,20,7,1430,1,0,0,2024-02-20 14:48:36
25,23,4,1431,1,0,0,2024-02-20 14:48:36
26,14,4,1432,1,0,0,2024-02-20 14:48:36
27,17,6,1433,1,0,0,2024-02-20 14:48:36
28,22,5,1434,1,0,0,2024-02-20 14:48:36
29,16,11,1435,2,0,0,2024-02-20 14:48:36
30,14,4,1436,1,0,0,2024-02-20 14:48:36
31,17,6,1437,1,0,0,2024-02-20 14:48:36
32,7,17,1438,0,0,0,2024-02-20 14:48:36
33,6,18,1439,0,0,0,2024-02-20 14:48:36
34,17,6,1440,1,0,0,2024-02-20 14:48:36
35,2,22,1441,0,0,0,2024-02-20 14:48:36
36,8,19,1442,0,0,0,2024-02-20 14:48:36
37,5,26,1443,0,0,0,2024-02-20 14:48:36
38,7,11,1444,2,0,0,2024-02-20 14:48:36
39,10,8,1445,2,0,0,2024-02-20 14:48:36
40,3,24,1446,0,0,0,2024-02-20 14:48:36
41,1,17,1447,0,0,0,2024-02-20 14:48:36
42,7,12,1448,2,0,0,2024-02-20 14:48:36
43,14,5,1449,1,0,0,2024-02-20 14:48:36
44,21,6,1450,1,0,0,2024-02-20 14:48:36
45,13,11,1451,2,0,0,2024-02-20 14:48:36
46,6,18,1452,0,0,0,2024-02-20 14:48:36
47,21,6,1453,1,0,0,2024-02-20 14:48:36
48,18,6,1454,1,0,0,2024-02-20 14:48:36
49,22,5,1455,1,0,0,2024-02-20 14:48:36
50,15,0,1456,1,0,0,2024-02-20 14:48:36
51,19,5,1457,1,0,0,2024-02-20 14:48:36
52,10,9,1458,2,0,0,2024-02-20 14:48:36
53,1,23,1459,0,0,0,2024-02-20 14:48:36
54,13,10,1460,2,0,0,2024-02-20 14:48:36
55,17,6,1461,1,0,0,2024-02-20 14:48:36
56,8,19,1462,0,0,0,2024-02-20 14:48:36
57,6,13,1463,0,0,0,2024-02-20 14:48:36
58,13,10,1464,2,0,0,2024-02-20 14:48:36
59,14,13,1465,2,0,0,2024-02-20 14:48:36
60,13,14,1466,2,0,0,2024-02-20 14:48:36
61,12,11,1467,2,0,0,2024-02-20 14:48:36
62,19,5,1468,1,0,0,2024-02-20 14:48:36
63,9,14,1469,2,0,0,2024-02-20 14:48:36
64,10,9,1470,2,0,0,2024-02-20 14:48:36
65,21,6,1471,1,0,0,2024-02-20 14:48:36
66,19,8,1472,1,0,0,2024-02-20 14:48:36
67,17,6,1473,1,0,0,2024-02-20 14:48:36
68,3,20,1474,0,0,0,2024-02-20 14:48:36
69,13,10,1475,2,0,0,2024-02-20 14:48:36
70,13,14,1476,2,0,0,2024-02-20 14:48:36
71,16,11,1477,2,0,0,2024-02-20 14:48:36
72,11,13,1478,2,0,0,2024-02-20 14:48:36
73,1,17,1479,0,0,0,2024-02-20 14:48:36
74,14,9,1480,2,0,0,2024-02-20 14:48:36
75,7,20,1481,0,0,0,2024-02-20 14:48:36
76,15,9,1484,2,0,0,2024-02-20 14:48:36
77,10,13,1485,2,0,0,2024-02-20 14:48:36
