,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,19,8,1406,1,0,0,2024-02-24 14:41:23
1,0,19,1407,0,0,0,2024-02-24 14:41:23
2,15,12,1408,2,0,0,2024-02-24 14:41:23
3,3,23,1409,0,0,0,2024-02-24 14:41:23
4,13,6,1410,2,0,0,2024-02-24 14:41:23
5,16,3,1411,1,0,0,2024-02-24 14:41:23
6,11,13,1412,2,0,0,2024-02-24 14:41:23
7,4,20,1413,0,0,0,2024-02-24 14:41:23
8,18,5,1414,1,0,0,2024-02-24 14:41:23
9,4,19,1415,0,0,0,2024-02-24 14:41:23
10,23,4,1416,1,0,0,2024-02-24 14:41:23
11,16,7,1417,2,0,0,2024-02-24 14:41:23
12,18,9,1418,2,0,0,2024-02-24 14:41:23
13,7,12,1419,2,0,0,2024-02-24 14:41:23
14,12,7,1420,2,0,0,2024-02-24 14:41:23
15,3,20,1421,0,0,0,2024-02-24 14:41:23
16,5,19,1422,0,0,0,2024-02-24 14:41:23
17,15,13,1423,2,0,0,2024-02-24 14:41:23
18,18,9,1424,2,0,0,2024-02-24 14:41:23
19,0,0,1425,3,1,0,2024-02-24 14:41:23
20,3,21,1426,0,0,0,2024-02-24 14:41:23
21,6,12,1427,2,0,0,2024-02-24 14:41:23
22,19,5,1428,1,0,0,2024-02-24 14:41:23
23,16,8,1429,2,0,0,2024-02-24 14:41:23
24,7,20,1430,0,0,0,2024-02-24 14:41:23
25,5,22,1431,0,0,0,2024-02-24 14:41:23
26,15,3,1432,1,0,0,2024-02-24 14:41:23
27,15,8,1433,2,0,0,2024-02-24 14:41:23
28,15,12,1434,2,0,0,2024-02-24 14:41:23
29,5,22,1435,0,0,0,2024-02-24 14:41:23
30,10,8,1436,2,0,0,2024-02-24 14:41:23
31,5,18,1437,0,0,0,2024-02-24 14:41:23
32,17,7,1438,1,0,0,2024-02-24 14:41:23
33,13,11,1439,2,0,0,2024-02-24 14:41:23
34,16,8,1440,2,0,0,2024-02-24 14:41:23
35,8,16,1441,2,0,0,2024-02-24 14:41:23
36,27,0,1442,1,0,0,2024-02-24 14:41:23
37,26,5,1443,1,0,0,2024-02-24 14:41:23
38,4,14,1444,0,0,0,2024-02-24 14:41:23
39,13,5,1445,1,0,0,2024-02-24 14:41:23
40,15,12,1446,2,0,0,2024-02-24 14:41:23
41,5,13,1447,0,0,0,2024-02-24 14:41:23
42,4,15,1448,0,0,0,2024-02-24 14:41:23
43,16,3,1449,1,0,0,2024-02-24 14:41:23
44,18,9,1450,2,0,0,2024-02-24 14:41:23
45,21,3,1451,1,0,0,2024-02-24 14:41:23
46,20,3,1452,1,0,0,2024-02-24 14:41:23
47,12,15,1453,2,0,0,2024-02-24 14:41:23
48,24,0,1454,1,0,0,2024-02-24 14:41:23
49,27,0,1455,1,0,0,2024-02-24 14:41:23
50,8,7,1456,2,0,0,2024-02-24 14:41:23
51,12,12,1457,2,0,0,2024-02-24 14:41:23
52,13,6,1458,2,0,0,2024-02-24 14:41:23
53,11,13,1459,2,0,0,2024-02-24 14:41:23
54,6,17,1460,0,0,0,2024-02-24 14:41:23
55,11,12,1461,2,0,0,2024-02-24 14:41:23
56,14,13,1462,2,0,0,2024-02-24 14:41:23
57,8,11,1463,2,0,0,2024-02-24 14:41:23
58,20,3,1464,1,0,0,2024-02-24 14:41:23
59,11,16,1465,2,0,0,2024-02-24 14:41:23
60,14,13,1466,2,0,0,2024-02-24 14:41:23
61,8,15,1467,2,0,0,2024-02-24 14:41:23
62,14,10,1468,2,0,0,2024-02-24 14:41:23
63,3,20,1469,0,0,0,2024-02-24 14:41:23
64,19,0,1470,1,0,0,2024-02-24 14:41:23
65,14,13,1471,2,0,0,2024-02-24 14:41:23
66,16,11,1472,2,0,0,2024-02-24 14:41:23
67,8,15,1473,2,0,0,2024-02-24 14:41:23
68,8,15,1474,2,0,0,2024-02-24 14:41:23
69,19,4,1475,1,0,0,2024-02-24 14:41:23
70,19,8,1476,1,0,0,2024-02-24 14:41:23
71,20,7,1477,1,0,0,2024-02-24 14:41:23
72,14,10,1478,2,0,0,2024-02-24 14:41:23
73,4,14,1479,0,0,0,2024-02-24 14:41:23
74,12,11,1480,2,0,0,2024-02-24 14:41:23
75,4,23,1481,0,0,0,2024-02-24 14:41:23
76,14,10,1484,2,0,0,2024-02-24 14:41:23
77,12,11,1485,2,0,0,2024-02-24 14:41:23
78,19,4,1486,1,0,0,2024-02-24 14:41:23
79,13,10,1487,2,0,0,2024-02-24 14:41:23
80,16,11,1488,2,0,0,2024-02-24 14:41:23
81,18,6,1489,1,0,0,2024-02-24 14:41:23
82,16,7,1490,2,0,0,2024-02-24 14:41:23
83,17,6,1491,1,0,0,2024-02-24 14:41:23
84,3,20,1492,0,0,0,2024-02-24 14:41:23
85,17,10,1493,2,0,0,2024-02-24 14:41:23
86,6,17,1494,0,0,0,2024-02-24 14:41:23
87,18,5,1495,1,0,0,2024-02-24 14:41:23
88,21,2,1496,1,0,0,2024-02-24 14:41:23
89,17,6,1497,1,0,0,2024-02-24 14:41:23
90,5,18,1498,0,0,0,2024-02-24 14:41:23
91,18,9,1499,2,0,0,2024-02-24 14:41:23
92,19,8,1500,1,0,0,2024-02-24 14:41:23
93,24,0,1501,1,0,0,2024-02-24 14:41:23
94,12,11,1502,2,0,0,2024-02-24 14:41:23
95,20,7,1503,1,0,0,2024-02-24 14:41:23
96,16,7,1504,1,0,0,2024-02-24 14:41:23
97,15,8,1505,2,0,0,2024-02-24 14:41:23
98,5,18,1506,0,0,0,2024-02-24 14:41:23
99,19,3,1507,1,0,0,2024-02-24 14:41:23
100,21,2,1508,1,0,0,2024-02-24 14:41:23
101,15,4,1510,1,0,0,2024-02-24 14:41:23
102,17,6,1511,1,0,0,2024-02-24 14:41:23
103,3,24,1512,0,0,0,2024-02-24 14:41:23
104,13,10,1513,2,0,0,2024-02-24 14:41:23
105,9,14,1514,2,0,0,2024-02-24 14:41:23
106,14,9,1515,2,0,0,2024-02-24 14:41:23
107,20,3,1516,1,0,0,2024-02-24 14:41:23
108,15,8,1517,2,0,0,2024-02-24 14:41:23
109,16,8,1518,2,0,0,2024-02-24 14:41:23
110,16,7,1519,2,0,0,2024-02-24 14:41:23
111,14,9,1520,2,0,0,2024-02-24 14:41:23
112,14,4,1521,1,0,0,2024-02-24 14:41:23
113,6,12,1522,2,0,0,2024-02-24 14:41:23
114,6,17,1523,0,0,0,2024-02-24 14:41:23
115,2,21,1524,0,0,0,2024-02-24 14:41:23
116,13,10,1525,2,0,0,2024-02-24 14:41:23
117,12,15,1526,2,0,0,2024-02-24 14:41:23
118,5,22,1527,0,0,0,2024-02-24 14:41:23
