,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,24,3,1406,1,0,0,2024-02-22 21:57:23
1,14,5,1407,1,0,0,2024-02-22 21:57:23
2,12,15,1408,2,0,0,2024-02-22 21:57:23
3,20,7,1409,1,0,0,2024-02-22 21:57:23
4,5,14,1410,0,0,0,2024-02-22 21:57:23
5,11,8,1411,2,0,0,2024-02-22 21:57:23
6,15,9,1412,2,0,0,2024-02-22 21:57:23
7,11,13,1413,2,0,0,2024-02-22 21:57:23
8,11,12,1414,2,0,0,2024-02-22 21:57:23
9,7,16,1415,0,0,0,2024-02-22 21:57:23
10,21,6,1416,1,0,0,2024-02-22 21:57:23
11,13,10,1417,2,0,0,2024-02-22 21:57:23
12,11,16,1418,2,0,0,2024-02-22 21:57:23
13,9,10,1419,2,0,0,2024-02-22 21:57:23
14,10,9,1420,2,0,0,2024-02-22 21:57:23
15,8,15,1421,2,0,0,2024-02-22 21:57:23
16,5,19,1422,0,0,0,2024-02-22 21:57:23
17,7,21,1423,0,0,0,2024-02-22 21:57:23
18,6,21,1424,0,0,0,2024-02-22 21:57:23
19,0,0,1425,3,1,0,2024-02-22 21:57:23
20,18,6,1426,1,0,0,2024-02-22 21:57:23
21,12,6,1427,2,0,0,2024-02-22 21:57:23
22,4,20,1428,0,0,0,2024-02-22 21:57:23
23,8,16,1429,2,0,0,2024-02-22 21:57:23
24,13,14,1430,2,0,0,2024-02-22 21:57:23
25,16,11,1431,2,0,0,2024-02-22 21:57:23
26,5,13,1432,0,0,0,2024-02-22 21:57:23
27,22,1,1433,1,0,0,2024-02-22 21:57:23
28,21,6,1434,1,0,0,2024-02-22 21:57:23
29,10,17,1435,2,0,0,2024-02-22 21:57:23
30,7,11,1436,2,0,0,2024-02-22 21:57:23
31,20,3,1437,1,0,0,2024-02-22 21:57:23
32,6,18,1438,0,0,0,2024-02-22 21:57:23
33,10,14,1439,2,0,0,2024-02-22 21:57:23
34,10,14,1440,2,0,0,2024-02-22 21:57:23
35,22,2,1441,1,0,0,2024-02-22 21:57:23
36,21,6,1442,1,0,0,2024-02-22 21:57:23
37,24,7,1443,1,0,0,2024-02-22 21:57:23
38,12,5,1444,1,0,0,2024-02-22 21:57:23
39,16,3,1445,1,0,0,2024-02-22 21:57:23
40,26,1,1446,1,0,0,2024-02-22 21:57:23
41,8,10,1447,2,0,0,2024-02-22 21:57:23
42,15,4,1448,1,0,0,2024-02-22 21:57:23
43,10,9,1449,2,0,0,2024-02-22 21:57:23
44,27,0,1450,1,0,0,2024-02-22 21:57:23
45,21,3,1451,1,0,0,2024-02-22 21:57:23
46,15,7,1452,2,0,0,2024-02-22 21:57:23
47,7,20,1453,0,0,0,2024-02-22 21:57:23
48,17,7,1454,1,0,0,2024-02-22 21:57:23
49,26,1,1455,1,0,0,2024-02-22 21:57:23
50,10,5,1456,2,0,0,2024-02-22 21:57:23
51,22,2,1457,1,0,0,2024-02-22 21:57:23
52,6,13,1458,0,0,0,2024-02-22 21:57:23
53,22,2,1459,1,0,0,2024-02-22 21:57:23
54,10,13,1460,2,0,0,2024-02-22 21:57:23
55,6,17,1461,0,0,0,2024-02-22 21:57:23
56,15,12,1462,2,0,0,2024-02-22 21:57:23
57,9,10,1463,2,0,0,2024-02-22 21:57:23
58,12,11,1464,2,0,0,2024-02-22 21:57:23
59,13,14,1465,2,0,0,2024-02-22 21:57:23
60,13,14,1466,2,0,0,2024-02-22 21:57:23
61,14,9,1467,2,0,0,2024-02-22 21:57:23
62,11,13,1468,2,0,0,2024-02-22 21:57:23
63,14,9,1469,2,0,0,2024-02-22 21:57:23
64,16,3,1470,1,0,0,2024-02-22 21:57:23
65,8,19,1471,0,0,0,2024-02-22 21:57:23
66,7,20,1472,0,0,0,2024-02-22 21:57:23
67,20,3,1473,1,0,0,2024-02-22 21:57:23
68,15,8,1474,2,0,0,2024-02-22 21:57:23
69,19,4,1475,1,0,0,2024-02-22 21:57:23
70,13,14,1476,2,0,0,2024-02-22 21:57:23
71,8,19,1477,0,0,0,2024-02-22 21:57:23
72,11,13,1478,2,0,0,2024-02-22 21:57:23
73,17,1,1479,1,0,0,2024-02-22 21:57:23
74,20,3,1480,1,0,0,2024-02-22 21:57:23
75,24,3,1481,1,0,0,2024-02-22 21:57:23
76,13,11,1484,2,0,0,2024-02-22 21:57:23
77,10,13,1485,2,0,0,2024-02-22 21:57:23
78,9,14,1486,2,0,0,2024-02-22 21:57:23
79,23,0,1487,1,0,0,2024-02-22 21:57:23
80,23,4,1488,1,0,0,2024-02-22 21:57:23
81,12,12,1489,2,0,0,2024-02-22 21:57:23
82,14,9,1490,2,0,0,2024-02-22 21:57:23
83,13,10,1491,2,0,0,2024-02-22 21:57:23
84,3,20,1492,0,0,0,2024-02-22 21:57:23
85,11,16,1493,2,0,0,2024-02-22 21:57:23
86,12,11,1494,2,0,0,2024-02-22 21:57:23
87,0,23,1495,0,0,0,2024-02-22 21:57:23
88,6,17,1496,0,0,0,2024-02-22 21:57:23
89,16,7,1497,2,0,0,2024-02-22 21:57:23
90,3,20,1498,0,0,0,2024-02-22 21:57:23
91,11,16,1499,2,0,0,2024-02-22 21:57:23
92,14,13,1500,2,0,0,2024-02-22 21:57:23
93,17,7,1501,1,0,0,2024-02-22 21:57:23
94,5,18,1502,0,0,0,2024-02-22 21:57:23
95,19,8,1503,1,0,0,2024-02-22 21:57:23
96,17,7,1504,1,0,0,2024-02-22 21:57:23
97,16,7,1505,2,0,0,2024-02-22 21:57:23
98,17,6,1506,1,0,0,2024-02-22 21:57:23
99,10,13,1507,2,0,0,2024-02-22 21:57:23
100,8,15,1508,2,0,0,2024-02-22 21:57:23
101,15,4,1510,1,0,0,2024-02-22 21:57:23
102,12,11,1511,2,0,0,2024-02-22 21:57:23
103,13,14,1512,2,0,0,2024-02-22 21:57:23
104,10,13,1513,2,0,0,2024-02-22 21:57:23
105,12,11,1514,2,0,0,2024-02-22 21:57:23
106,22,1,1515,1,0,0,2024-02-22 21:57:23
107,21,2,1516,1,0,0,2024-02-22 21:57:23
108,14,9,1517,2,0,0,2024-02-22 21:57:23
109,2,22,1518,0,0,0,2024-02-22 21:57:23
110,5,18,1519,0,0,0,2024-02-22 21:57:23
111,9,14,1520,2,0,0,2024-02-22 21:57:23
112,7,11,1521,2,0,0,2024-02-22 21:57:23
113,18,0,1522,1,0,0,2024-02-22 21:57:23
114,19,4,1523,1,0,0,2024-02-22 21:57:23
115,11,12,1524,2,0,0,2024-02-22 21:57:23
116,10,13,1525,2,0,0,2024-02-22 21:57:23
117,14,13,1526,2,0,0,2024-02-22 21:57:23
118,16,11,1527,2,0,0,2024-02-22 21:57:23
119,18,5,1528,1,0,0,2024-02-22 21:57:23
120,24,3,1529,1,0,0,2024-02-22 21:57:23
121,5,22,1531,0,0,0,2024-02-22 21:57:23
122,11,16,1532,2,0,0,2024-02-22 21:57:23
123,24,3,1533,1,0,0,2024-02-22 21:57:23
124,10,17,1534,2,0,0,2024-02-22 21:57:23
125,6,21,1535,0,0,0,2024-02-22 21:57:23
126,7,16,1536,0,0,0,2024-02-22 21:57:23
127,21,2,1537,1,0,0,2024-02-22 21:57:23
128,6,21,1538,0,0,0,2024-02-22 21:57:23
129,3,21,1539,0,0,0,2024-02-22 21:57:23
130,5,18,1540,0,0,0,2024-02-22 21:57:23
131,14,9,1541,2,0,0,2024-02-22 21:57:23
132,22,1,1542,1,0,0,2024-02-22 21:57:23
133,15,9,1543,2,0,0,2024-02-22 21:57:23
134,10,13,1544,2,0,0,2024-02-22 21:57:23
135,8,16,1545,2,0,0,2024-02-22 21:57:23
136,23,4,1546,1,0,0,2024-02-22 21:57:23
137,2,10,1547,0,0,0,2024-02-22 21:57:23
138,11,12,1548,2,0,0,2024-02-22 21:57:23
139,6,17,1549,0,0,0,2024-02-22 21:57:23
140,14,12,1550,2,0,0,2024-02-22 21:57:23
