,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,23,4,1406,1,0,0,2024-02-23 10:52:24
1,10,9,1407,2,0,0,2024-02-23 10:52:24
2,7,20,1408,0,0,0,2024-02-23 10:52:24
3,14,12,1409,2,0,0,2024-02-23 10:52:24
4,5,14,1410,0,0,0,2024-02-23 10:52:24
5,6,13,1411,0,0,0,2024-02-23 10:52:24
6,13,11,1412,2,0,0,2024-02-23 10:52:24
7,3,21,1413,0,0,0,2024-02-23 10:52:24
8,18,5,1414,1,0,0,2024-02-23 10:52:24
9,3,20,1415,0,0,0,2024-02-23 10:52:24
10,12,15,1416,2,0,0,2024-02-23 10:52:24
11,17,6,1417,1,0,0,2024-02-23 10:52:24
12,11,16,1418,2,0,0,2024-02-23 10:52:24
13,2,17,1419,0,0,0,2024-02-23 10:52:24
14,15,4,1420,1,0,0,2024-02-23 10:52:24
15,4,19,1421,0,0,0,2024-02-23 10:52:24
16,9,15,1422,2,0,0,2024-02-23 10:52:24
17,27,1,1423,1,0,0,2024-02-23 10:52:24
18,20,7,1424,1,0,0,2024-02-23 10:52:24
19,0,0,1425,3,1,0,2024-02-23 10:52:24
20,20,4,1426,1,0,0,2024-02-23 10:52:24
21,14,4,1427,1,0,0,2024-02-23 10:52:24
22,4,20,1428,0,0,0,2024-02-23 10:52:24
23,3,21,1429,0,0,0,2024-02-23 10:52:24
24,18,9,1430,2,0,0,2024-02-23 10:52:24
25,16,11,1431,2,0,0,2024-02-23 10:52:24
26,17,1,1432,1,0,0,2024-02-23 10:52:24
27,22,1,1433,1,0,0,2024-02-23 10:52:24
28,22,5,1434,1,0,0,2024-02-23 10:52:24
29,10,17,1435,2,0,0,2024-02-23 10:52:24
30,11,7,1436,2,0,0,2024-02-23 10:52:24
31,18,5,1437,1,0,0,2024-02-23 10:52:24
32,3,21,1438,0,0,0,2024-02-23 10:52:24
33,6,18,1439,0,0,0,2024-02-23 10:52:24
34,7,16,1440,2,0,0,2024-02-23 10:52:24
35,7,17,1441,0,0,0,2024-02-23 10:52:24
36,10,17,1442,2,0,0,2024-02-23 10:52:24
37,2,29,1443,0,0,0,2024-02-23 10:52:24
38,7,11,1444,2,0,0,2024-02-23 10:52:24
39,9,9,1445,2,0,0,2024-02-23 10:52:24
40,3,24,1446,0,0,0,2024-02-23 10:52:24
41,2,16,1447,0,0,0,2024-02-23 10:52:24
42,5,14,1448,0,0,0,2024-02-23 10:52:24
43,12,7,1449,2,0,0,2024-02-23 10:52:24
44,14,13,1450,2,0,0,2024-02-23 10:52:24
45,23,1,1451,1,0,0,2024-02-23 10:52:24
46,19,4,1452,1,0,0,2024-02-23 10:52:24
47,11,16,1453,2,0,0,2024-02-23 10:52:24
48,23,1,1454,1,0,0,2024-02-23 10:52:24
49,27,0,1455,1,0,0,2024-02-23 10:52:24
50,11,4,1456,1,0,0,2024-02-23 10:52:24
51,15,9,1457,2,0,0,2024-02-23 10:52:24
52,2,17,1458,0,0,0,2024-02-23 10:52:24
53,7,17,1459,0,0,0,2024-02-23 10:52:24
54,5,18,1460,0,0,0,2024-02-23 10:52:24
55,15,8,1461,2,0,0,2024-02-23 10:52:24
56,20,7,1462,1,0,0,2024-02-23 10:52:24
57,0,19,1463,0,0,0,2024-02-23 10:52:24
58,22,1,1464,1,0,0,2024-02-23 10:52:24
59,16,11,1465,2,0,0,2024-02-23 10:52:24
60,25,2,1466,1,0,0,2024-02-23 10:52:24
61,17,6,1467,1,0,0,2024-02-23 10:52:24
62,17,7,1468,1,0,0,2024-02-23 10:52:24
63,14,9,1469,2,0,0,2024-02-23 10:52:24
64,12,7,1470,2,0,0,2024-02-23 10:52:24
65,14,13,1471,2,0,0,2024-02-23 10:52:24
66,19,8,1472,1,0,0,2024-02-23 10:52:24
67,3,20,1473,0,0,0,2024-02-23 10:52:24
68,5,18,1474,0,0,0,2024-02-23 10:52:24
69,22,1,1475,1,0,0,2024-02-23 10:52:24
70,12,15,1476,2,0,0,2024-02-23 10:52:24
71,9,18,1477,2,0,0,2024-02-23 10:52:24
72,3,21,1478,0,0,0,2024-02-23 10:52:24
73,17,1,1479,1,0,0,2024-02-23 10:52:24
74,4,19,1480,0,0,0,2024-02-23 10:52:24
75,6,21,1481,0,0,0,2024-02-23 10:52:24
76,11,13,1484,2,0,0,2024-02-23 10:52:24
77,6,17,1485,0,0,0,2024-02-23 10:52:24
78,17,6,1486,1,0,0,2024-02-23 10:52:24
79,9,14,1487,2,0,0,2024-02-23 10:52:24
80,25,2,1488,1,0,0,2024-02-23 10:52:24
81,11,13,1489,2,0,0,2024-02-23 10:52:24
82,20,3,1490,1,0,0,2024-02-23 10:52:24
83,22,1,1491,1,0,0,2024-02-23 10:52:24
84,7,16,1492,0,0,0,2024-02-23 10:52:24
85,26,1,1493,1,0,0,2024-02-23 10:52:24
86,9,14,1494,2,0,0,2024-02-23 10:52:24
87,19,4,1495,1,0,0,2024-02-23 10:52:24
88,17,6,1496,1,0,0,2024-02-23 10:52:24
89,22,1,1497,1,0,0,2024-02-23 10:52:24
90,11,12,1498,2,0,0,2024-02-23 10:52:24
91,9,18,1499,2,0,0,2024-02-23 10:52:24
92,21,6,1500,1,0,0,2024-02-23 10:52:24
93,13,11,1501,2,0,0,2024-02-23 10:52:24
94,8,15,1502,2,0,0,2024-02-23 10:52:24
95,15,12,1503,2,0,0,2024-02-23 10:52:24
96,15,8,1504,2,0,0,2024-02-23 10:52:24
97,23,0,1505,1,0,0,2024-02-23 10:52:24
98,16,7,1506,2,0,0,2024-02-23 10:52:24
99,14,8,1507,2,0,0,2024-02-23 10:52:24
100,18,5,1508,1,0,0,2024-02-23 10:52:24
101,19,0,1510,1,0,0,2024-02-23 10:52:24
102,22,1,1511,1,0,0,2024-02-23 10:52:24
103,5,22,1512,0,0,0,2024-02-23 10:52:24
104,22,1,1513,1,0,0,2024-02-23 10:52:24
105,11,12,1514,2,0,0,2024-02-23 10:52:24
106,19,4,1515,1,0,0,2024-02-23 10:52:24
107,14,9,1516,2,0,0,2024-02-23 10:52:24
108,15,8,1517,2,0,0,2024-02-23 10:52:24
109,0,24,1518,0,0,0,2024-02-23 10:52:24
110,11,12,1519,2,0,0,2024-02-23 10:52:24
111,7,16,1520,0,0,0,2024-02-23 10:52:24
112,9,9,1521,2,0,0,2024-02-23 10:52:24
113,18,0,1522,1,0,0,2024-02-23 10:52:24
114,6,17,1523,0,0,0,2024-02-23 10:52:24
