,address,code_district,code_suburb,dock_bikes,free_bases,id,light,name,no_available,number,reservations_count,total_bases,date_time,longitude,latitude,coordinates
57,"Plaza de la Cebada nº 3,",01,011,14,17,1443,2,39 - Plaza de la Cebada,0,39,0,31,2024-02-16 14:34:09,-3.7088337,40.4112744,"(-3.7088337, 40.4112744)"
58,"Plaza del Conde de Romanones nº 2,",01,012,5,13,1444,0,40 - Conde de Romanones,0,40,0,18,2024-02-16 14:34:09,-3.7047949666162405,40.413778406369765,"(-3.7047949666162405, 40.413778406369765)"
59,"Calle Atocha nº 56,",01,012,5,13,1445,0,41 - Metro Antón Martín,0,41,0,19,2024-02-16 14:34:09,-3.6991147,40.4122047,"(-3.6991147, 40.4122047)"
60,"Calle Santa Isabel 32,",01,012,10,17,1446,2,42 - Santa Isabel,0,42,0,27,2024-02-16 14:34:09,-3.6982922,40.4108488,"(-3.6982922, 40.4108488)"
61,"Calle Lavapiés nº 34,",01,012,4,14,1447,0,43 - Jesús y María,0,43,0,18,2024-02-16 14:34:09,-3.702471,40.4100387,"(-3.702471, 40.4100387)"
62,"Calle Mesón de Paredes nº 44,",01,012,4,15,1448,0,44 - Plaza de Nelson Mandela,0,44,0,19,2024-02-16 14:34:09,-3.7038640533106593,40.40979071254635,"(-3.7038640533106593, 40.40979071254635)"
63,"Calle Berrocal, 9,",17,173,7,20,2302,0,"402 - Calle Berrocal, 9",0,402,0,27,2024-02-16 14:34:09,-3.67615,40.344115,"(-3.67615, 40.344115)"
64,"Tomas Redondo, 7,",16,166,4,19,2303,0,"543 - Tomas Redondo, 7",0,543,0,23,2024-02-16 14:34:09,-3.62913802,40.47178414,"(-3.62913802, 40.47178414)"
65,"Paseo virgen de puerto, 25,",02,021,6,9,2304,2,"277 - Paseo Virgen del Puerto, 25",0,277,0,15,2024-02-16 14:34:09,-3.721178,40.411622,"(-3.721178, 40.411622)"
66,"Menéndez Pelayo, entrada Florida Park,",03,035,23,0,2306,1,"282 - Menéndez Pelayo, entrada Florida Park",0,282,0,23,2024-02-16 14:34:09,-3.6787796,40.4181327,"(-3.6787796, 40.4181327)"
67,"Calle Mayor , 6,",01,016,4,19,2307,0,1 - Metro Sol,0,1,0,23,2024-02-16 14:34:09,-3.7054098,40.416465,"(-3.7054098, 40.416465)"
68,"Avda de la Gran Vía de San Francisco, 9 ,",01,011,6,17,2308,0,"263 - Avda  Gran Vía de San Francisco ,  9",0,263,0,23,2024-02-16 14:34:09,-3.712793282384579,40.40833880815136,"(-3.712793282384579, 40.40833880815136)"
69," Calle Babilonia, 19,",21,215,14,9,2309,2,"559 - Calle Babilonia, 19",0,559,0,23,2024-02-16 14:34:09,-3.5882347,40.4675299,"(-3.5882347, 40.4675299)"
70,"Camino de Ganapanes, 40,",08,083,8,16,2311,2,"581 - Camino de Ganapanes, 40",0,581,0,24,2024-02-16 14:34:09,-3.7163093,40.4764797,"(-3.7163093, 40.4764797)"
71,"Calle San Modesto, 42,",08,086,10,14,2312,2,"598 - Calle San Modesto, 42",0,598,0,24,2024-02-16 14:34:09,-3.6923396,40.4858012,"(-3.6923396, 40.4858012)"
72,"Calle Escalona, 2,",10,104,0,27,2313,0,"341 - Calle Escalona, 2",0,341,0,27,2024-02-16 14:34:09,-3.76182259,40.39834576,"(-3.76182259, 40.39834576)"
73,"Avda del Padre Piquer s/n,",10,104,13,11,2314,2,346 - Avda del Padre Piquer,0,346,0,24,2024-02-16 14:34:09,-3.7664844,40.3907438,"(-3.7664844, 40.3907438)"
74,"Avda de las Aguilas, 27,",10,107,15,9,2315,2,"347 - Avda de las Aguilas, 27",0,347,0,24,2024-02-16 14:34:09,-3.768603,40.383554,"(-3.768603, 40.383554)"
75,"Calle Albelda, 6,",15,156,15,9,2316,2,"528 - Albelda, 6",0,528,0,24,2024-02-16 14:34:09,-3.6573666,40.4494225,"(-3.6573666, 40.4494225)"
76,"Paseo de la Venta, 1,",09,091,13,14,2317,2,"312 -  Paseo de la Venta, 1",0,312,0,27,2024-02-16 14:34:09,-3.7528559,40.4077495,"(-3.7528559, 40.4077495)"
77,"Carretera del ZOO, s/n (M. Casa Campo),",09,091,24,3,2318,1,"321 - Carretera del ZOO, s/n (M. Casa Campo)",0,321,0,27,2024-02-16 14:34:09,-3.761051,40.40316,"(-3.761051, 40.40316)"
78,"Calle de las Rosas de Aravaca, s/n,",09,097,15,8,2319,2,"310 - Calle de las Rosas de Aravaca, s/n",0,310,0,23,2024-02-16 14:34:09,-3.7845536,40.4490509,"(-3.7845536, 40.4490509)"
79,"311 - Calle del Profesor Aranguren, 1,",09,093,7,20,2320,0,"311 - Calle del Profesor Aranguren, 1",0,311,0,27,2024-02-16 14:34:09,-3.733574,40.448553,"(-3.733574, 40.448553)"
80,"Calle Felipe IV, 3,",03,035,17,6,2321,1,"283 - Calle Felipe IV, 3",0,283,0,23,2024-02-16 14:34:09,-3.6919057,40.4152082,"(-3.6919057, 40.4152082)"
81,"564 - Avda del Partenon, 16,",21,215,10,13,2322,2,"564 - Avda del Partenon, 16",0,564,0,23,2024-02-16 14:34:09,-3.613867,40.463861,"(-3.613867, 40.463861)"
82,"Calle Caños de San Pedro, 12,",19,191,9,13,2323,2,"468 - Calle Caños de San Pedro, 12",0,468,0,23,2024-02-16 14:34:09,-3.601920499999999,40.4029976,"(-3.601920499999999, 40.4029976)"
83,"465 - Cordel de Pavones, 48,",19,192,14,10,2324,2,"465 - Cordel de Pavones, 48",0,465,0,24,2024-02-16 14:34:09,-3.619645,40.397375,"(-3.619645, 40.397375)"
84,"414 -  Calle de Santa Petronila, 7,",17,174,5,19,2325,0,"414 -  Calle de Santa Petronila, 7",0,414,0,24,2024-02-16 14:34:09,-3.692163,40.350985,"(-3.692163, 40.350985)"
85,"Calle de la Oca, 20,",11,113,17,7,2326,1,"380. - 380 -  Calle de la Oca, 20",0,380.,0,24,2024-02-16 14:34:09,-3.7335492,40.3894333,"(-3.7335492, 40.3894333)"
86,"411 - Calle Domingo Párraga,",17,171,4,19,2327,0,411 - Calle Domingo Párraga,0,411,0,23,2024-02-16 14:34:09,-3.7118183,40.3417533,"(-3.7118183, 40.3417533)"
87,"Jacinto Verdaguer, 12,",11,112,9,15,2328,2,354 - Jacinto Verdaguer,0,354,0,24,2024-02-16 14:34:09,-3.7160526116262793,40.39593854704345,"(-3.7160526116262793, 40.39593854704345)"
88,"318 - Calle Santa Pola, 22,",09,091,11,12,2329,2,"318 - Calle Santa Pola, 22",0,318,0,23,2024-02-16 14:34:09,-3.7370276473602226,40.43205131007265,"(-3.7370276473602226, 40.43205131007265)"
89,"549 - Avd. Francisco PI y Maragall, 33,",16,166,5,14,2330,0,"549 - Avd. Francisco PI y Maragall, 33",0,549,0,19,2024-02-16 14:34:09,-3.6503544,40.4866354,"(-3.6503544, 40.4866354)"
90,"279 - Paseo de los Melancólicos, 1,",02,021,10,13,2331,2,"279 - Paseo de los Melancólicos, 1",0,279,0,23,2024-02-16 14:34:09,-3.7184816,40.4104448,"(-3.7184816, 40.4104448)"
91,"Calle Carmen de Burgos, 4,",17,174,17,6,2332,1,"407 - Calle Carmen de Burgos, 4",0,407,0,23,2024-02-16 14:34:09,-3.6847883,40.3575459,"(-3.6847883, 40.3575459)"
92,"Calle del tejo,",02,027,11,12,2305,2,272 - Calle del tejo,0,272,0,23,2024-02-16 14:34:09,-3.679186,40.39663,"(-3.679186, 40.39663)"
93,"c/ Valcarlos 20,Comunidad de Madrid España",08,086,5,22,2359,0,607 - Valcarlos 20,0,607,0,27,2024-02-16 14:34:09,-3.6641571,40.5051915,"(-3.6641571, 40.5051915)"
94,"Glorieta de la Puerta de Toledo nº 1,",01,012,2,17,1449,0,45 - Metro Puerta de Toledo,0,45,0,19,2024-02-16 14:34:09,-3.7111034,40.4068659,"(-3.7111034, 40.4068659)"
95,"Calle Ribera de Curtidores nº 28,",02,022,9,18,1450,2,46 - Ribera de Curtidores,0,46,0,27,2024-02-16 14:34:09,-3.7071259,40.4053153,"(-3.7071259, 40.4053153)"
96,"Glorieta de Embajadores nº 7,",02,022,21,3,1451,1,47 - Renfe/Cercanías Embajadores,0,47,0,24,2024-02-16 14:34:09,-3.7027998,40.4045772,"(-3.7027998, 40.4045772)"
97,"Glorieta de Embajadores nº 7,",01,012,18,5,1452,1,48 - Casa de baños Embajadores,0,48,0,24,2024-02-16 14:34:09,-3.7020566,40.4054815,"(-3.7020566, 40.4054815)"
98,"Ronda de Atocha nº 34,",01,012,22,5,1453,1,49 - Casa Encendida,0,49,0,27,2024-02-16 14:34:09,-3.6992774,40.4060533,"(-3.6992774, 40.4060533)"
99,"Calle de Santa Isabel (esquina con plaza del Emperador Carlos V),",01,012,18,6,1454,1,50 - Museo Reina Sofía,0,50,0,24,2024-02-16 14:34:09,-3.6933463,40.4083684,"(-3.6933463, 40.4083684)"
100,"Ronda de Atocha (esquina con Plaza del Emperador Carlos V),",01,012,20,7,1455,1,51 - Ronda de Atocha,0,51,0,27,2024-02-16 14:34:09,-3.6935205,40.4075606,"(-3.6935205, 40.4075606)"
101,"Plaza de Santa Ana nº 10,",01,013,9,6,1456,2,52 - Plaza de Santa Ana,0,52,0,15,2024-02-16 14:34:09,-3.7007164,40.4144226,"(-3.7007164, 40.4144226)"
102,"Calle Valencia nº 1,",01,012,9,15,1457,2,53 - Plaza de Lavapiés,0,53,0,24,2024-02-16 14:34:09,-3.700754126389314,40.40830870823806,"(-3.700754126389314, 40.40830870823806)"
103,"Calle Barceló nº 9,",01,014,9,9,1458,2,54 - Metro Tribunal,0,54,0,19,2024-02-16 14:34:09,-3.700392997553259,40.426599101766264,"(-3.700392997553259, 40.426599101766264)"
104,"Plaza de San Ildefonso nº4,",01,015,7,17,1459,0,55 - Plaza de San Ildefonso,0,55,0,24,2024-02-16 14:34:09,-3.7020842,40.4239757,"(-3.7020842, 40.4239757)"
105,"Plaza del Carmen nº 1,",01,016,15,8,1460,2,56 - Plaza del Carmen ,0,56,0,23,2024-02-16 14:34:09,-3.7032414,40.4184192,"(-3.7032414, 40.4184192)"
106,"Calle Santa Cruz del Marcenado nº 26,",01,015,12,11,1461,2,57 - Santa Cruz del Marcenado,0,57,0,23,2024-02-16 14:34:09,-3.7126299,40.4295658,"(-3.7126299, 40.4295658)"
107,"Calle Augusto Figueroa nº 33,",01,014,15,12,1462,2,58 - Metro Chueca,0,58,0,27,2024-02-16 14:34:09,-3.6978583,40.4222783,"(-3.6978583, 40.4222783)"
108,"Calle Espíritu Santo nº 30,",01,015,2,17,1463,0,59 - Plaza de Juan Pujol,0,59,0,19,2024-02-16 14:34:09,-3.7043418,40.4255495,"(-3.7043418, 40.4255495)"
109,"Plaza de la Independencia, s/n ,",03,035,16,7,1464,2,60 - Puerta de Alcalá,0,60,0,23,2024-02-16 14:34:09,-3.688398,40.419752,"(-3.688398, 40.419752)"
110,"Calle O'Donnell nº 30,",03,034,20,7,1465,1,61 - O'Donnell - Narváez,0,61,0,27,2024-02-16 14:34:09,-3.6753139,40.4214551,"(-3.6753139, 40.4214551)"
111,"Calle O'Donnell nº 48,",03,034,16,11,1466,2,62 - Hospital M. Infantil Gregorio Marañón,0,62,0,27,2024-02-16 14:34:09,-3.6724968,40.4213148,"(-3.6724968, 40.4213148)"
112,"Calle Ibiza nº 64,",03,034,19,4,1467,1,63 - Hospital Universitario Gregorio Marañón,0,63,0,23,2024-02-16 14:34:09,-3.6708959,40.4179237,"(-3.6708959, 40.4179237)"
113,"Calle Antonio Maura nº 13,",03,035,14,9,1468,2,65 - Parque del Retiro - Calle Antonio Maura,0,65,0,23,2024-02-16 14:34:09,-3.689424797942769,40.4167014469994,"(-3.689424797942769, 40.4167014469994)"
114,"Calle Almadén nº 28,",01,013,9,13,1469,2,67 - CaixaForum Madrid,0,67,0,23,2024-02-16 14:34:09,-3.693225,40.4108472,"(-3.693225, 40.4108472)"
115,"Calle Espalter nº 3,",03,035,14,5,1470,1,68 - Espalter - Ruiz de Alarcón,0,68,0,19,2024-02-16 14:34:09,-3.6913232,40.4127692,"(-3.6913232, 40.4127692)"
116,"Avenida de Alfonso XII nº 54,",03,035,15,12,1471,2,69 - Parque del Retiro - Puerta Ángel Caído,0,69,0,27,2024-02-16 14:34:09,-3.688822,40.409808,"(-3.688822, 40.409808)"
117,"Avenida de Menéndez Pelayo nº 63,",03,035,6,21,1472,0,70 - Hospital Infantil Niño Jesús,0,70,0,27,2024-02-16 14:34:09,-3.677872542327878,40.415382385574716,"(-3.677872542327878, 40.415382385574716)"
118,"Calle Doce de Octubre nº 28,",03,034,8,15,1473,2,71 - Plaza del Doctor Laguna,0,71,0,23,2024-02-16 14:34:09,-3.6739,40.4161,"(-3.6739, 40.4161)"
119,"Calle Doctor Esquerdo nº 62,",03,036,23,0,1474,1,72 - Metro Sáinz de Baranda,0,72,0,23,2024-02-16 14:34:09,-3.6696,40.4159,"(-3.6696, 40.4159)"
120,"Calle de los Astros, nº5 ,",03,033,12,11,1475,2,73 - Plaza de los Astros,0,73,0,23,2024-02-16 14:34:09,-3.6687,40.4115,"(-3.6687, 40.4115)"
121,"Avenida de Menéndez Pelayo nº 69,",03,035,10,17,1476,2,74 - Parque del Retiro - Jardines de Cecilio ,0,74,0,27,2024-02-16 14:34:09,-3.676588763788984,40.41206290978386,"(-3.676588763788984, 40.41206290978386)"
122,"Avenida Menéndez pelayo (esquina con calle Poeta Esteban Villegas),",03,035,11,16,1477,2,75 - Parque del Retiro - Plaza Mariano Cavia,0,75,0,27,2024-02-16 14:34:09,-3.6784749,40.4082717,"(-3.6784749, 40.4082717)"
123,"Avenida del Mediterráneo nº 19,",03,036,3,21,1478,0,"76 - Avenida del Mediterráneo, 19",0,76,0,24,2024-02-16 14:34:09,-3.675102,40.407271,"(-3.675102, 40.407271)"
124,"Plaza del Conde de Casal nº 8,",03,031,11,7,1479,2,77 - Plaza del Conde de Casal,0,77,0,18,2024-02-16 14:34:09,-3.6707132,40.4064784,"(-3.6707132, 40.4064784)"
125,"Calle Cerro de la Plata nº 4,",03,032,8,15,1480,2,78 - Metro Pacífico,0,78,0,23,2024-02-16 14:34:09,-3.6745240600494444,40.40063747422422,"(-3.6745240600494444, 40.40063747422422)"
126,"Avenida de Menéndez Pelayo nº 38,",03,031,17,10,1481,2,79 - Metro Menéndez Pelayo,0,79,0,27,2024-02-16 14:34:09,-3.6804398243230696,40.405110193977585,"(-3.6804398243230696, 40.405110193977585)"
127,"Calle Claudio Moyano, nº5 ,",03,035,18,5,1484,1,81 - Cuesta de Moyano,0,81,0,24,2024-02-16 14:34:09,-3.691833220071059,40.40934261188139,"(-3.691833220071059, 40.40934261188139)"
128,"Calle Lira, nº1 ,",03,033,17,6,1485,1,82 - Doctor Esquerdo - Metro Conde de Casal,0,82,0,23,2024-02-16 14:34:09,-3.6697526,40.4084556,"(-3.6697526, 40.4084556)"
129,"Calle Pío Baroja nº8,",03,036,15,8,1486,2,83 - Pío Baroja,0,83,0,23,2024-02-16 14:34:09,-3.6744795,40.4132995,"(-3.6744795, 40.4132995)"
130,"Calle Doctor Esquerdo nº 191,",03,032,5,18,1487,0,84 - Biblioteca Pública Elena Fortún,0,84,0,23,2024-02-16 14:34:09,-3.672481575393678,40.40357156992851,"(-3.672481575393678, 40.40357156992851)"
131,"Avenida de Menéndez Pelayo, 9,",03,035,22,5,1488,1,85 - Parque del Retiro - Puerta de O´Donnell,0,85,0,27,2024-02-16 14:34:09,-3.679891,40.4213143,"(-3.679891, 40.4213143)"
132,"Plaza Cibeles,",01,013,23,1,1489,1,86 - Cibeles,0,86,0,24,2024-02-16 14:34:09,-3.6933498,40.4186516,"(-3.6933498, 40.4186516)"
133,"Calle Ayala nº 44,",04,041,15,8,1490,2,87 - Ayala - Velázquez,0,87,0,23,2024-02-16 14:34:09,-3.6832566,40.427736,"(-3.6832566, 40.427736)"
134,"Calle Velázquez nº 75,",04,046,19,4,1491,1,88 - Velázquez-Padilla,0,88,0,23,2024-02-16 14:34:09,-3.6838303,40.4313576,"(-3.6838303, 40.4313576)"
135,"Calle Ayala nº 102,",04,042,8,15,1492,2,89 - Ayala - Conde de Peñalver,0,89,0,23,2024-02-16 14:34:09,-3.6752024,40.4272582,"(-3.6752024, 40.4272582)"
136,"Calle Goya nº 18,",04,041,22,5,1493,1,90 - Metro Velázquez,0,90,0,27,2024-02-16 14:34:09,-3.6838416,40.4251493,"(-3.6838416, 40.4251493)"
