,address,code_district,code_suburb,dock_bikes,free_bases,id,light,name,no_available,number,reservations_count,total_bases,date_time,longitude,latitude,coordinates
22,"Calle San Cipriano, 124,",19,193,11,16,2343,2,"474 - Calle San Cipriano, 124",0,474,0,27,2024-02-12 04:34:20,-3.596875,40.402255,"(-3.596875, 40.402255)"
23,"541- Avda. Gran Vía de Hortaleza, 68,",16,163,12,11,2347,2,"541 - Avda. Gran Vía de Hortaleza, 68",0,541,0,23,2024-02-12 04:34:20,-3.6468591,40.4682706,"(-3.6468591, 40.4682706)"
24,"546 - Calle Andorra, 6,",16,163,6,17,2348,0,"546 - Calle Andorra, 6",0,546,0,23,2024-02-12 04:34:20,-3.6467519,40.4628976,"(-3.6467519, 40.4628976)"
25,"550 - Calle del Príncipe Carlos, 54,",16,166,10,13,2349,2,"550 - Calle del Príncipe Carlos, 54",0,550,0,23,2024-02-12 04:34:20,-3.656674,40.4941108,"(-3.656674, 40.4941108)"
26,"553 - Calle de María de Portugal, 24,",16,166,13,10,2350,2,"553 - Calle de María de Portugal, 24",0,553,0,23,2024-02-12 04:34:20,-3.658921,40.499909,"(-3.658921, 40.499909)"
27,"601 -  Estación  Cerc. Fuencarral-El Pardo, ,",08,086,8,15,2351,2,"601 -  Estación  Cerc. Fuencarral-El Pardo, ",0,601,0,23,2024-02-12 04:34:20,-3.6824687,40.5015588,"(-3.6824687, 40.5015588)"
28,"Calle norte nº 8,",01,015,12,7,1419,2,15 - Norte,0,15,0,19,2024-02-12 04:34:20,-3.7074453,40.4262383,"(-3.7074453, 40.4262383)"
29,"Calle San Bernardo nº 22,",01,015,6,13,1420,0,16 - San Bernardo,0,16,0,19,2024-02-12 04:34:20,-3.7074808485065,40.4229374,"(-3.7074808485065, 40.4229374)"
30,"Plaza de Carlos Cambronero nº 2,",01,015,9,14,1421,2,17 - Carlos Cambronero,0,17,0,23,2024-02-12 04:34:20,-3.704166,40.423126,"(-3.704166, 40.423126)"
31,"Plaza de Pedro Zerolo nº 1,",01,014,3,21,1422,0,18 - Plaza de Pedro Zerolo,0,18,0,24,2024-02-12 04:34:20,-3.6996776,40.4209251,"(-3.6996776, 40.4209251)"
32,"Calle Prim nº 2,",01,014,20,8,1423,1,"19 - Calle Prim, 2",0,19,0,28,2024-02-12 04:34:20,-3.6954983,40.4218616,"(-3.6954983, 40.4218616)"
33,"Calle Carmen de Burgos, 4,",17,174,18,5,2332,1,"407 - Calle Carmen de Burgos, 4",0,407,0,23,2024-02-12 04:34:20,-3.6847883,40.3575459,"(-3.6847883, 40.3575459)"
34,"Paseo de las Yeserías, 15,",02,022,16,7,2333,2,"276 - Paseo de las Yeserías, 15",0,276,0,23,2024-02-12 04:34:20,-3.7099166,40.39900539,"(-3.7099166, 40.39900539)"
35,"340 - Calle Illescas, 1C,",10,104,18,9,2334,2,"340 - Calle Illescas, 1C",0,340,0,27,2024-02-12 04:34:20,-3.7656976,40.3970983,"(-3.7656976, 40.3970983)"
36,"Calle Osa de la Vega, 25-103,",10,107,15,8,2335,2,"342 - Calle Osa de la Vega, 25-103",0,342,0,23,2024-02-12 04:34:20,-3.773381,40.374979,"(-3.773381, 40.374979)"
37,"381 - Alfredo Aleix, 7,",11,116,11,13,2337,2,"381 - Alfredo Aleix, 7",0,381,0,24,2024-02-12 04:34:20,-3.7553916,40.3684767,"(-3.7553916, 40.3684767)"
38,"444 - Calle de Valderrobollo, 18,",18,183,23,0,2339,1,"444 - Calle de Valderrebollo, 18",0,444,0,23,2024-02-12 04:34:20,-3.6276352,40.3743481,"(-3.6276352, 40.3743481)"
39,"Calle Alcalá nº 49,",01,013,6,21,1424,0,20a - Banco de España A,0,20a,0,27,2024-02-12 04:34:20,-3.6952465,40.4188076,"(-3.6952465, 40.4188076)"
40,"Calle Jacometrezo nº 3,",01,016,0,0,1425,3,22 - Jacometrezo,1,22,0,3,2024-02-12 04:34:20,-3.7065376,40.4200783,"(-3.7065376, 40.4200783)"
41,"Plaza de Santo Domingo nº 1,",01,011,4,20,1426,0,23 - Santo Domingo,0,23,0,24,2024-02-12 04:34:20,-3.708249,40.4202595,"(-3.708249, 40.4202595)"
42,"Calle Carlos III nº 1,",01,011,10,8,1427,2,24 - Palacio de Oriente,0,24,0,18,2024-02-12 04:34:20,-3.7106495,40.417767,"(-3.7106495, 40.417767)"
43,"Plaza de Celenque nº 1,",01,016,19,5,1428,1,25a - Plaza de Celenque A,0,25a,0,24,2024-02-12 04:34:20,-3.7057791,40.4173703,"(-3.7057791, 40.4173703)"
44,"Plaza de Celenque nº 1,",01,016,19,5,1429,1,25b - Plaza de Celenque B,0,25b,0,24,2024-02-12 04:34:20,-3.7058976,40.4173687,"(-3.7058976, 40.4173687)"
45,"Plaza de las Salesas 7,",01,014,23,4,1430,1,26 - Plaza de las Salesas,0,26,0,27,2024-02-12 04:34:20,-3.6945,40.4239,"(-3.6945, 40.4239)"
46,"Calle Jesús nº 1,",01,013,6,20,1431,0,27 - Huertas,0,27,0,27,2024-02-12 04:34:20,-3.6957,40.4133,"(-3.6957, 40.4133)"
47,"Calle Alcalá nº 27,",01,013,15,3,1432,1,28 - Sevilla,0,28,0,18,2024-02-12 04:34:20,-3.6984583,40.41806,"(-3.6984583, 40.41806)"
48,"Calle del Marqués de Cubas nº 25,",01,013,15,8,1433,2,29 - Marqués de Cubas,0,29,0,23,2024-02-12 04:34:20,-3.6957434,40.4163838,"(-3.6957434, 40.4163838)"
49,"Calle Pavía nº 6,",01,011,12,15,1434,2,30 - San Quintín,0,30,0,27,2024-02-12 04:34:20,-3.711504,40.4192095,"(-3.711504, 40.4192095)"
50,"Calle Mayor nº 20,",01,016,20,7,1435,1,31 - Calle Mayor,0,31,0,27,2024-02-12 04:34:20,-3.7068969,40.4163638,"(-3.7068969, 40.4163638)"
51,"Plaza de la Provincia nº 1,",01,016,9,9,1436,2,32 - Plaza de la Provincia,0,32,0,18,2024-02-12 04:34:20,-3.7061032,40.4150099,"(-3.7061032, 40.4150099)"
52,"Calle Carretas nº 8,",01,016,10,13,1437,2,33 - Carretas,0,33,0,23,2024-02-12 04:34:20,-3.7033305,40.4165873,"(-3.7033305, 40.4165873)"
53,"Plaza de Jacinto Benavente,",01,016,12,12,1438,2,34 - Jacinto Benavente,0,34,0,24,2024-02-12 04:34:20,-3.7036825,40.4146755,"(-3.7036825, 40.4146755)"
54,"Plaza del Cordón,",01,011,11,13,1439,2,35 - Plaza del Cordón,0,35,0,24,2024-02-12 04:34:20,-3.7103285,40.4141931,"(-3.7103285, 40.4141931)"
55,"Plaza de Ramales,",01,011,19,5,1440,1,36 - Plaza Ramales,0,36,0,24,2024-02-12 04:34:20,-3.71183,40.4168,"(-3.71183, 40.4168)"
56,"Plaza de San Francisco nº 5,",01,011,17,7,1441,1,37 - Plaza de San Francisco,0,37,0,24,2024-02-12 04:34:20,-3.714113,40.4108,"(-3.714113, 40.4108)"
57,"Carrera de San Francisco nº 1,",01,011,14,13,1442,2,38 - Plaza de los Carros,0,38,0,27,2024-02-12 04:34:20,-3.7115898,40.4113586,"(-3.7115898, 40.4113586)"
58,"Plaza de la Cebada nº 16 ,",01,011,21,10,1443,2,39 - Plaza de la Cebada,0,39,0,31,2024-02-12 04:34:20,-3.7088337,40.4112744,"(-3.7088337, 40.4112744)"
59,"Plaza del Conde de Romanones nº 9,",01,012,9,9,1444,2,40 - Conde de Romanones,0,40,0,18,2024-02-12 04:34:20,-3.7047949666162405,40.413778406369765,"(-3.7047949666162405, 40.413778406369765)"
60,"Calle Atocha nº 54,",01,012,4,15,1445,0,41 - Antón Martín,0,41,0,19,2024-02-12 04:34:20,-3.6991147,40.4122047,"(-3.6991147, 40.4122047)"
61,"Calle Santa Isabel 32,",01,012,13,14,1446,2,42 - Santa Isabel,0,42,0,27,2024-02-12 04:34:20,-3.6982922,40.4108488,"(-3.6982922, 40.4108488)"
62,"Calle Lavapiés nº 34,",01,012,4,14,1447,0,43 - Jesús y María,0,43,0,18,2024-02-12 04:34:20,-3.702471,40.4100387,"(-3.702471, 40.4100387)"
63,"Calle Mesón de Paredes nº 35,",01,012,10,9,1448,2,44 - Plaza de Nelson Mandela,0,44,0,19,2024-02-12 04:34:20,-3.7038640533106593,40.40979071254635,"(-3.7038640533106593, 40.40979071254635)"
64,"Glorieta de la Puerta de Toledo nº 1,",01,012,4,15,1449,0,45 - Puerta de Toledo,0,45,0,19,2024-02-12 04:34:20,-3.7111034,40.4068659,"(-3.7111034, 40.4068659)"
65,"Calle Ribera de Curtidores nº 28,",02,022,21,6,1450,1,46 - Ribera de Curtidores,0,46,0,27,2024-02-12 04:34:20,-3.7071259,40.4053153,"(-3.7071259, 40.4053153)"
66,"Glorieta de Embajadores nº 6,",02,022,8,16,1451,2,47 - Embajadores 1,0,47,0,24,2024-02-12 04:34:20,-3.7027998,40.4045772,"(-3.7027998, 40.4045772)"
67,"Glorieta de Embajadores nº 2,",01,012,9,15,1452,2,48 - Embajadores 2,0,48,0,24,2024-02-12 04:34:20,-3.7020566,40.4054815,"(-3.7020566, 40.4054815)"
68,"Ronda de Atocha nº 34,",01,012,18,8,1453,1,49 - Casa Encendida,0,49,0,27,2024-02-12 04:34:20,-3.6992774,40.4060533,"(-3.6992774, 40.4060533)"
69,"Calle Santa Isabel nº 57,",01,012,14,10,1454,2,50 - Museo Reina Sofía,0,50,0,24,2024-02-12 04:34:20,-3.6933463,40.4083684,"(-3.6933463, 40.4083684)"
70,"Ronda de Atocha nº 2,",01,012,14,13,1455,2,51 - Ronda de Atocha,0,51,0,27,2024-02-12 04:34:20,-3.6935205,40.4075606,"(-3.6935205, 40.4075606)"
71,"Plaza de Santa Ana nº 10,",01,013,13,1,1456,1,52 - Plaza de Santa Ana,0,52,0,15,2024-02-12 04:34:20,-3.7007164,40.4144226,"(-3.7007164, 40.4144226)"
72,"Calle Valencia nº 1,",01,012,19,5,1457,1,53 - Plaza de Lavapiés,0,53,0,24,2024-02-12 04:34:20,-3.700754126389314,40.40830870823806,"(-3.700754126389314, 40.40830870823806)"
73,"Calle Barceló nº 7,",01,014,6,13,1458,0,54 - Barceló,0,54,0,19,2024-02-12 04:34:20,-3.700392997553259,40.426599101766264,"(-3.700392997553259, 40.426599101766264)"
74,"Plaza de San Ildefonso,",01,015,13,11,1459,2,55 - Plaza de San Ildefonso,0,55,0,24,2024-02-12 04:34:20,-3.7020842,40.4239757,"(-3.7020842, 40.4239757)"
75,"Plaza del Carmen nº 1,",01,016,8,15,1460,2,56 - Plaza del Carmen ,0,56,0,23,2024-02-12 04:34:20,-3.7032414,40.4184192,"(-3.7032414, 40.4184192)"
76,"Calle Santa Cruz del Marcenado nº 24,",01,015,6,17,1461,0,57 - Santa Cruz del Marcenado,0,57,0,23,2024-02-12 04:34:20,-3.7126299,40.4295658,"(-3.7126299, 40.4295658)"
77,"Calle Augusto Figueroa nº 33,",01,014,17,10,1462,2,58 - Augusto Figueroa,0,58,0,27,2024-02-12 04:34:20,-3.6978583,40.4222783,"(-3.6978583, 40.4222783)"
78,"Calle Espíritu Santo nº 30,",01,015,8,11,1463,2,59 - Plaza de Juan Pujol,0,59,0,19,2024-02-12 04:34:20,-3.7043418,40.4255495,"(-3.7043418, 40.4255495)"
79,"Plaza de la Independencia nº 6,",03,035,6,17,1464,0,60 - Plaza de la Independencia,0,60,0,23,2024-02-12 04:34:20,-3.688398,40.419752,"(-3.688398, 40.419752)"
80,"Calle O'Donnell nº 28,",03,034,16,11,1465,2,61 - Narváez,0,61,0,27,2024-02-12 04:34:20,-3.6753139,40.4214551,"(-3.6753139, 40.4214551)"
81,"Calle O'Donnell nº 50,",03,034,19,8,1466,1,62 - O'Donnell,0,62,0,27,2024-02-12 04:34:20,-3.6724968,40.4213148,"(-3.6724968, 40.4213148)"
82,"Calle Ibiza nº 62,",03,034,16,7,1467,2,63 - Ibiza,0,63,0,23,2024-02-12 04:34:20,-3.6708959,40.4179237,"(-3.6708959, 40.4179237)"
83,"Calle Antonio Maura nº 15,",03,035,13,11,1468,2,65 - Antonio Maura,0,65,0,24,2024-02-12 04:34:20,-3.689424797942769,40.4167014469994,"(-3.689424797942769, 40.4167014469994)"
84,"Calle Almadén nº 28,",01,013,6,17,1469,0,67 - Almadén,0,67,0,23,2024-02-12 04:34:20,-3.693225,40.4108472,"(-3.693225, 40.4108472)"
85,"Calle Espalter nº 1,",03,035,4,15,1470,0,68 - Espalter,0,68,0,19,2024-02-12 04:34:20,-3.6913232,40.4127692,"(-3.6913232, 40.4127692)"
86,"Avenida de Alfonso XII nº 54,",03,035,12,15,1471,2,69 - Puerta del Ángel Caído,0,69,0,27,2024-02-12 04:34:20,-3.688822,40.409808,"(-3.688822, 40.409808)"
87,"Avenida de Menéndez Pelayo nº 63,",03,035,22,4,1472,1,70 - Puerta del Doce de Octubre,0,70,0,27,2024-02-12 04:34:20,-3.677872542327878,40.415382385574716,"(-3.677872542327878, 40.415382385574716)"
88,"Calle Doce de Octubre nº 28,",03,034,10,13,1473,2,71 - Doce de Octubre,0,71,0,23,2024-02-12 04:34:20,-3.6739,40.4161,"(-3.6739, 40.4161)"
89,"Calle Doctor Esquerdo nº 99,",03,036,18,5,1474,1,72 - Sainz de Baranda,0,72,0,23,2024-02-12 04:34:20,-3.6696,40.4159,"(-3.6696, 40.4159)"
90,"Avenida de Nazaret nº 7,",03,033,7,16,1475,0,73 - Plaza de los Astros,0,73,0,23,2024-02-12 04:34:20,-3.6687,40.4115,"(-3.6687, 40.4115)"
91,"Avenida de Menéndez Pelayo nº 69,",03,035,25,2,1476,1,74 - Puerta del Pacífico ,0,74,0,27,2024-02-12 04:34:20,-3.676588763788984,40.41206290978386,"(-3.676588763788984, 40.41206290978386)"
92,"Avenida de Menéndez Pelayo con calle Poeta Esteban Villegas,",03,035,15,11,1477,2,75 - Menéndez Pelayo,0,75,0,27,2024-02-12 04:34:20,-3.6784749,40.4082717,"(-3.6784749, 40.4082717)"
93,"Avenida del Mediterráneo nº 19,",03,036,15,9,1478,2,76 - Puerta de Mariano de Cavia,0,76,0,24,2024-02-12 04:34:20,-3.675102,40.407271,"(-3.675102, 40.407271)"
94,"Plaza del Conde de Casal nº 8,",03,031,13,5,1479,1,77 - Conde de Casal,0,77,0,18,2024-02-12 04:34:20,-3.6707132,40.4064784,"(-3.6707132, 40.4064784)"
95,"Calle Cerro de la Plata nº 2,",03,032,15,8,1480,2,78 - Pedro Bosch,0,78,0,23,2024-02-12 04:34:20,-3.6745240600494444,40.40063747422422,"(-3.6745240600494444, 40.40063747422422)"
96,"Avenida de Menéndez Pelayo nº 38,",03,031,24,3,1481,1,79 - Puerta de Granada,0,79,0,27,2024-02-12 04:34:20,-3.6804398243230696,40.405110193977585,"(-3.6804398243230696, 40.405110193977585)"
97,"Cuesta de Claudio Moyano,",03,035,6,18,1484,0,81 - Cuesta de Moyano,0,81,0,24,2024-02-12 04:34:20,-3.691833220071059,40.40934261188139,"(-3.691833220071059, 40.40934261188139)"
98,"Calle Doctor Esquerdo nº 161,",03,033,15,8,1485,2,82 - Niño Jesús,0,82,0,23,2024-02-12 04:34:20,-3.6697526,40.4084556,"(-3.6697526, 40.4084556)"
99,"Calle Pío Baroja nº 10,",03,036,19,4,1486,1,83 - Pío Baroja,0,83,0,23,2024-02-12 04:34:20,-3.6744795,40.4132995,"(-3.6744795, 40.4132995)"
100,"Calle Doctor Esquerdo nº 191,",03,032,9,14,1487,2,84 - Valderribas,0,84,0,23,2024-02-12 04:34:20,-3.672481575393678,40.40357156992851,"(-3.672481575393678, 40.40357156992851)"
101,"Avenida de Menéndez Pelayo, 9,",03,035,23,4,1488,1,85 - Puerta de Madrid,0,85,0,27,2024-02-12 04:34:20,-3.679891,40.4213143,"(-3.679891, 40.4213143)"
102,"Plaza Cibeles,",01,013,21,2,1489,1,86 - Cibeles,0,86,0,24,2024-02-12 04:34:20,-3.6933498,40.4186516,"(-3.6933498, 40.4186516)"
103,"Calle Ayala nº 44,",04,041,5,18,1490,0,87 - Ayala,0,87,0,23,2024-02-12 04:34:20,-3.6832566,40.427736,"(-3.6832566, 40.427736)"
104,"Calle Velázquez nº 75,",04,046,8,15,1491,2,88 - Embajada de Italia,0,88,0,23,2024-02-12 04:34:20,-3.6838303,40.4313576,"(-3.6838303, 40.4313576)"
105,"Calle Ayala nº 102,",04,042,12,11,1492,2,89 - Conde Peñalver,0,89,0,23,2024-02-12 04:34:20,-3.6752024,40.4272582,"(-3.6752024, 40.4272582)"
106,"Calle Goya nº 18,",04,041,8,19,1493,0,90 - Goya 18,0,90,0,27,2024-02-12 04:34:20,-3.6838416,40.4251493,"(-3.6838416, 40.4251493)"
107,"Calle Hermosilla nº 70,",04,042,14,9,1494,2,91 - Hermosilla,0,91,0,23,2024-02-12 04:34:20,-3.6786285,40.426049,"(-3.6786285, 40.426049)"
108,"Calle Claudio Coello nº 45,",04,041,10,13,1495,2,92 - Claudio Coello,0,92,0,23,2024-02-12 04:34:20,-3.6865463,40.4262945,"(-3.6865463, 40.4262945)"
109,"Calle Goya nº 1,",04,041,15,8,1496,2,93 - Plaza de Colón,0,93,0,23,2024-02-12 04:34:20,-3.6893361690338167,40.42575853342561,"(-3.6893361690338167, 40.42575853342561)"
110,"Paseo de Recoletos nº 20,",04,041,14,9,1497,2,94 - Biblioteca Nacional,0,94,0,23,2024-02-12 04:34:20,-3.690756,40.4232153,"(-3.690756, 40.4232153)"
111,"Calle Claudio Coello nº 19,",04,041,4,19,1498,0,95 - Villanueva,0,95,0,23,2024-02-12 04:34:20,-3.6869293,40.4225428,"(-3.6869293, 40.4225428)"
112,"Calle Alcalá nº 111,",04,041,18,9,1499,2,96 - Castelló,0,96,0,27,2024-02-12 04:34:20,-3.682204798770403,40.42201515498424,"(-3.682204798770403, 40.42201515498424)"
113,"Avenida de Menéndez Pelayo nº 3,",04,042,20,7,1500,1,97 - Alcalá,0,97,0,27,2024-02-12 04:34:20,-3.6802556,40.4225364,"(-3.6802556, 40.4225364)"
114,"Plaza de Felipe II,",04,042,11,13,1501,2,98 - Plaza de Felipe II,0,98,0,24,2024-02-12 04:34:20,-3.6757676,40.4241325,"(-3.6757676, 40.4241325)"
115,"Calle Alcántara nº 2,",04,042,9,14,1502,2,99 - Alcántara,0,99,0,23,2024-02-12 04:34:20,-3.6740178,40.4260391,"(-3.6740178, 40.4260391)"
116,"Calle Goya nº 99,",04,042,20,7,1503,1,100 - Palacio de Deportes,0,100,0,27,2024-02-12 04:34:20,-3.67384,40.42478,"(-3.67384, 40.42478)"
117,"Calle Jorge Juan nº 131,",04,042,19,5,1504,1,101 - Jorge Juan,0,101,0,24,2024-02-12 04:34:20,-3.6696804,40.4230771,"(-3.6696804, 40.4230771)"
118,"Calle Alcalá nº 95,",04,041,7,16,1505,0,102 - Velázquez,0,102,0,23,2024-02-12 04:34:20,-3.6842317,40.4211845,"(-3.6842317, 40.4211845)"
119,"Calle José Ortega y Gasset nº 4,",04,046,7,16,1506,0,103 - Ortega y Gasset,0,103,0,23,2024-02-12 04:34:20,-3.686744,40.43053,"(-3.686744, 40.43053)"
120,"Paseo de la Castellana nº 4,",04,041,17,6,1507,1,104 - Castellana,0,104,0,22,2024-02-12 04:34:20,-3.68958,40.42677,"(-3.68958, 40.42677)"
121,"Calle Serrano nº 54,",04,041,9,14,1508,2,105 - Serrano 54,0,105,0,23,2024-02-12 04:34:20,-3.6875418,40.4270832,"(-3.6875418, 40.4270832)"
122,"Calle Serrano nº 32,",04,041,6,13,1510,0,106b - Colón B,0,106b,0,19,2024-02-12 04:34:20,-3.68789,40.424776,"(-3.68789, 40.424776)"
123,"Calle Serrano nº 8,",04,041,6,17,1511,0,107 - Columela,0,107,0,23,2024-02-12 04:34:20,-3.6883841104507464,40.42156087297841,"(-3.6883841104507464, 40.42156087297841)"
124,"Calle Mártires Concepcionistas nº 2,",04,042,15,12,1512,2,108 - Mártires Concepcionistas,0,108,0,27,2024-02-12 04:34:20,-3.670652,40.427402,"(-3.670652, 40.427402)"
125,"Calle José Ortega y Gasset nº 30,",04,046,13,10,1513,2,109 - Marqués de Salamanca,0,109,0,23,2024-02-12 04:34:20,-3.6814521,40.4301245,"(-3.6814521, 40.4301245)"
126,"Paseo de Moret nº 2,",09,091,14,9,1514,2,110 - Moncloa,0,110,0,23,2024-02-12 04:34:20,-3.7201021,40.434745,"(-3.7201021, 40.434745)"
127,"Calle Arcipreste de Hita nº 10,",07,071,19,4,1515,1,111a - Arcipreste de Hita A,0,111a,0,23,2024-02-12 04:34:20,-3.7175248,40.4336027,"(-3.7175248, 40.4336027)"
128,"Calle Arcipreste de Hita nº 12,",07,071,18,5,1516,1,111b - Arcipreste de Hita B,0,111b,0,23,2024-02-12 04:34:20,-3.7177434,40.433913,"(-3.7177434, 40.433913)"
129,"Paseo de Moret nº 11,",09,092,6,17,1517,0,112 - Paseo de Moret,0,112,0,23,2024-02-12 04:34:20,-3.724736,40.4326901,"(-3.724736, 40.4326901)"
130,"Paseo del Pintor Rosales frente al nº 38,",09,091,14,10,1518,2,113 - Pintor Rosales,0,113,0,24,2024-02-12 04:34:20,-3.7207263,40.427538,"(-3.7207263, 40.427538)"
131,"Calle Quintana nº 13,",09,092,13,10,1519,2,114 - Quintana,0,114,0,23,2024-02-12 04:34:20,-3.7174631,40.4278379,"(-3.7174631, 40.4278379)"
132,"Calle Evaristo San Miguel nº 2,",09,092,15,8,1520,2,115 - Ferraz,0,115,0,23,2024-02-12 04:34:20,-3.7170515055225373,40.42531476841791,"(-3.7170515055225373, 40.42531476841791)"
133,"Plaza de España,",09,092,9,8,1521,2,116A - Plaza de España,0,116A,0,18,2024-02-12 04:34:20,-3.713043,40.423679,"(-3.713043, 40.423679)"
134,"Calle de los Reyes,",01,015,15,3,1522,1,116B - Calle Reyes 10,0,116B,0,18,2024-02-12 04:34:20,-3.71046,40.423684,"(-3.71046, 40.423684)"
135,"Calle Altamirano nº 24,",09,092,13,10,1523,2,117 - Altamirano,0,117,0,23,2024-02-12 04:34:20,-3.7188898,40.4309797,"(-3.7188898, 40.4309797)"
136,"Calle Juan Martín el Empecinado nº 16,",02,026,20,3,1524,1,118 - Juan Martín,0,118,0,23,2024-02-12 04:34:20,-3.6882407,40.400781,"(-3.6882407, 40.400781)"
137,"Calle Méndez Álvaro nº 11,",02,027,19,4,1525,1,119 - Méndez Álvaro,0,119,0,23,2024-02-12 04:34:20,-3.6862653,40.4012905,"(-3.6862653, 40.4012905)"
138,"Calle Palos de la Frontera nº 27,",02,026,14,13,1526,2,120 - Palos de la Frontera,0,120,0,27,2024-02-12 04:34:20,-3.6948251018524214,40.403090451430614,"(-3.6948251018524214, 40.403090451430614)"
139,"Paseo de Santa María de la Cabeza nº 58,",02,026,15,12,1527,2,121 - Santa María de la Cabeza,0,121,0,27,2024-02-12 04:34:20,-3.6986027,40.4017487,"(-3.6986027, 40.4017487)"
140,"Calle Santa Engracia nº 14,",07,074,10,13,1528,2,122 - Santa Engracia 14,0,122,0,23,2024-02-12 04:34:20,-3.6963659,40.4295362,"(-3.6963659, 40.4295362)"
141,"Calle Guzmán el Bueno nº 1,",07,071,19,8,1529,1,123 - Guzmán el Bueno,0,123,0,27,2024-02-12 04:34:20,-3.7133412,40.4306458,"(-3.7133412, 40.4306458)"
