,activate,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,1,17,10,1406,2,0,0,2024-03-15 10:59:03
1,1,8,11,1407,2,0,0,2024-03-15 10:59:03
2,1,14,13,1409,2,0,0,2024-03-15 10:59:03
3,1,8,11,1410,2,0,0,2024-03-15 10:59:03
4,1,9,10,1411,2,0,0,2024-03-15 10:59:03
5,1,17,7,1412,1,0,0,2024-03-15 10:59:03
6,1,20,4,1413,1,0,0,2024-03-15 10:59:03
7,1,15,8,1414,2,0,0,2024-03-15 10:59:03
8,1,1,22,1415,0,0,0,2024-03-15 10:59:03
9,1,13,14,1416,2,0,0,2024-03-15 10:59:03
10,1,8,15,1417,2,0,0,2024-03-15 10:59:03
11,1,8,19,1418,0,0,0,2024-03-15 10:59:03
12,1,3,16,1419,0,0,0,2024-03-15 10:59:03
13,1,17,2,1420,1,0,0,2024-03-15 10:59:03
14,1,1,22,1421,0,0,0,2024-03-15 10:59:03
15,1,5,19,1422,0,0,0,2024-03-15 10:59:03
16,1,9,19,1423,0,0,0,2024-03-15 10:59:03
17,1,17,10,1424,2,0,0,2024-03-15 10:59:03
18,1,0,0,1425,3,1,0,2024-03-15 10:59:03
19,1,6,18,1426,0,0,0,2024-03-15 10:59:03
20,1,17,1,1427,1,0,0,2024-03-15 10:59:03
21,1,0,24,1428,0,0,0,2024-03-15 10:59:03
22,1,5,19,1429,0,0,0,2024-03-15 10:59:03
23,1,9,18,1430,2,0,0,2024-03-15 10:59:03
24,1,11,16,1431,2,0,0,2024-03-15 10:59:03
25,1,18,0,1432,1,0,0,2024-03-15 10:59:03
26,1,17,6,1433,1,0,0,2024-03-15 10:59:03
27,1,22,5,1434,1,0,0,2024-03-15 10:59:03
28,1,7,20,1435,0,0,0,2024-03-15 10:59:03
29,1,7,11,1436,2,0,0,2024-03-15 10:59:03
30,1,22,1,1437,1,0,0,2024-03-15 10:59:03
31,1,23,1,1438,1,0,0,2024-03-15 10:59:03
32,1,16,8,1439,2,0,0,2024-03-15 10:59:03
33,1,14,10,1440,2,0,0,2024-03-15 10:59:03
34,1,14,10,1441,2,0,0,2024-03-15 10:59:03
35,1,7,20,1442,0,0,0,2024-03-15 10:59:03
36,1,9,22,1443,0,0,0,2024-03-15 10:59:03
37,1,18,0,1444,1,0,0,2024-03-15 10:59:03
38,1,8,11,1445,2,0,0,2024-03-15 10:59:03
39,1,13,14,1446,2,0,0,2024-03-15 10:59:03
40,1,0,18,1447,0,0,0,2024-03-15 10:59:03
