,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,20,7,1406,1,0,0,2024-02-21 20:24:31
1,17,2,1407,1,0,0,2024-02-21 20:24:31
2,17,10,1408,2,0,0,2024-02-21 20:24:31
3,19,8,1409,1,0,0,2024-02-21 20:24:31
4,9,10,1410,2,0,0,2024-02-21 20:24:31
5,12,7,1411,2,0,0,2024-02-21 20:24:31
6,3,21,1412,0,0,0,2024-02-21 20:24:31
7,14,10,1413,2,0,0,2024-02-21 20:24:31
8,9,14,1414,2,0,0,2024-02-21 20:24:31
9,7,16,1415,0,0,0,2024-02-21 20:24:31
10,18,9,1416,2,0,0,2024-02-21 20:24:31
11,19,4,1417,1,0,0,2024-02-21 20:24:31
12,20,7,1418,1,0,0,2024-02-21 20:24:31
13,7,12,1419,2,0,0,2024-02-21 20:24:31
14,14,5,1420,1,0,0,2024-02-21 20:24:31
15,5,18,1421,0,0,0,2024-02-21 20:24:31
16,17,7,1422,1,0,0,2024-02-21 20:24:31
17,17,11,1423,2,0,0,2024-02-21 20:24:31
18,6,21,1424,0,0,0,2024-02-21 20:24:31
19,0,0,1425,3,1,0,2024-02-21 20:24:31
20,4,20,1426,0,0,0,2024-02-21 20:24:31
21,3,15,1427,0,0,0,2024-02-21 20:24:31
22,8,16,1428,2,0,0,2024-02-21 20:24:31
23,9,15,1429,2,0,0,2024-02-21 20:24:31
24,9,18,1430,2,0,0,2024-02-21 20:24:31
25,15,12,1431,2,0,0,2024-02-21 20:24:31
26,3,15,1432,0,0,0,2024-02-21 20:24:31
27,13,10,1433,2,0,0,2024-02-21 20:24:31
28,16,11,1434,2,0,0,2024-02-21 20:24:31
29,12,15,1435,2,0,0,2024-02-21 20:24:31
30,0,0,1436,3,1,0,2024-02-21 20:24:31
31,5,18,1437,0,0,0,2024-02-21 20:24:31
32,8,16,1438,2,0,0,2024-02-21 20:24:31
33,17,7,1439,1,0,0,2024-02-21 20:24:31
34,12,12,1440,2,0,0,2024-02-21 20:24:31
35,23,1,1441,1,0,0,2024-02-21 20:24:31
36,9,18,1442,2,0,0,2024-02-21 20:24:31
37,31,0,1443,1,0,0,2024-02-21 20:24:31
38,14,3,1444,1,0,0,2024-02-21 20:24:31
39,17,2,1445,1,0,0,2024-02-21 20:24:31
40,26,1,1446,1,0,0,2024-02-21 20:24:31
41,14,4,1447,1,0,0,2024-02-21 20:24:31
42,10,9,1448,2,0,0,2024-02-21 20:24:31
43,14,5,1449,1,0,0,2024-02-21 20:24:31
44,27,0,1450,1,0,0,2024-02-21 20:24:31
45,13,11,1451,2,0,0,2024-02-21 20:24:31
46,23,1,1452,1,0,0,2024-02-21 20:24:31
47,22,5,1453,1,0,0,2024-02-21 20:24:31
48,0,24,1454,0,0,0,2024-02-21 20:24:31
49,2,25,1455,0,0,0,2024-02-21 20:24:31
50,9,6,1456,2,0,0,2024-02-21 20:24:31
51,23,1,1457,1,0,0,2024-02-21 20:24:31
52,8,11,1458,2,0,0,2024-02-21 20:24:31
53,11,13,1459,2,0,0,2024-02-21 20:24:31
54,11,12,1460,2,0,0,2024-02-21 20:24:31
55,10,13,1461,2,0,0,2024-02-21 20:24:31
56,27,0,1462,1,0,0,2024-02-21 20:24:31
57,13,6,1463,2,0,0,2024-02-21 20:24:31
58,8,15,1464,2,0,0,2024-02-21 20:24:31
59,16,11,1465,2,0,0,2024-02-21 20:24:31
60,8,19,1466,0,0,0,2024-02-21 20:24:31
61,13,10,1467,2,0,0,2024-02-21 20:24:31
