,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,24,3,1406,1,0,0,2024-02-23 00:57:30
1,13,6,1407,2,0,0,2024-02-23 00:57:30
2,8,19,1408,0,0,0,2024-02-23 00:57:30
3,17,10,1409,2,0,0,2024-02-23 00:57:30
4,5,14,1410,0,0,0,2024-02-23 00:57:30
5,11,8,1411,2,0,0,2024-02-23 00:57:30
6,6,18,1412,0,0,0,2024-02-23 00:57:30
7,8,16,1413,2,0,0,2024-02-23 00:57:30
8,10,13,1414,2,0,0,2024-02-23 00:57:30
9,7,16,1415,0,0,0,2024-02-23 00:57:30
10,18,9,1416,2,0,0,2024-02-23 00:57:30
11,15,8,1417,2,0,0,2024-02-23 00:57:30
12,10,17,1418,2,0,0,2024-02-23 00:57:30
13,10,9,1419,2,0,0,2024-02-23 00:57:30
14,12,7,1420,2,0,0,2024-02-23 00:57:30
15,7,16,1421,0,0,0,2024-02-23 00:57:30
16,8,16,1422,2,0,0,2024-02-23 00:57:30
17,6,22,1423,0,0,0,2024-02-23 00:57:30
18,2,25,1424,0,0,0,2024-02-23 00:57:30
19,0,0,1425,3,1,0,2024-02-23 00:57:30
20,20,4,1426,1,0,0,2024-02-23 00:57:30
21,7,11,1427,2,0,0,2024-02-23 00:57:30
22,4,20,1428,0,0,0,2024-02-23 00:57:30
23,7,17,1429,0,0,0,2024-02-23 00:57:30
24,11,16,1430,2,0,0,2024-02-23 00:57:30
25,11,16,1431,2,0,0,2024-02-23 00:57:30
26,5,13,1432,0,0,0,2024-02-23 00:57:30
27,21,2,1433,1,0,0,2024-02-23 00:57:30
28,21,6,1434,1,0,0,2024-02-23 00:57:30
29,10,17,1435,2,0,0,2024-02-23 00:57:30
30,7,11,1436,2,0,0,2024-02-23 00:57:30
31,20,3,1437,1,0,0,2024-02-23 00:57:30
32,10,14,1438,2,0,0,2024-02-23 00:57:30
33,12,12,1439,2,0,0,2024-02-23 00:57:30
34,9,15,1440,2,0,0,2024-02-23 00:57:30
35,23,1,1441,1,0,0,2024-02-23 00:57:30
36,23,4,1442,1,0,0,2024-02-23 00:57:30
37,26,5,1443,1,0,0,2024-02-23 00:57:30
38,12,5,1444,1,0,0,2024-02-23 00:57:30
39,17,2,1445,1,0,0,2024-02-23 00:57:30
40,26,1,1446,1,0,0,2024-02-23 00:57:30
41,9,9,1447,2,0,0,2024-02-23 00:57:30
42,15,4,1448,1,0,0,2024-02-23 00:57:30
43,12,7,1449,2,0,0,2024-02-23 00:57:30
44,24,3,1450,1,0,0,2024-02-23 00:57:30
45,22,2,1451,1,0,0,2024-02-23 00:57:30
46,14,8,1452,2,0,0,2024-02-23 00:57:30
47,11,16,1453,2,0,0,2024-02-23 00:57:30
48,23,1,1454,1,0,0,2024-02-23 00:57:30
49,19,8,1455,1,0,0,2024-02-23 00:57:30
50,10,5,1456,2,0,0,2024-02-23 00:57:30
51,18,6,1457,1,0,0,2024-02-23 00:57:30
52,3,16,1458,0,0,0,2024-02-23 00:57:30
53,21,3,1459,1,0,0,2024-02-23 00:57:30
54,8,15,1460,2,0,0,2024-02-23 00:57:30
55,10,13,1461,2,0,0,2024-02-23 00:57:30
56,13,14,1462,2,0,0,2024-02-23 00:57:30
57,6,13,1463,0,0,0,2024-02-23 00:57:30
58,10,13,1464,2,0,0,2024-02-23 00:57:30
59,9,18,1465,2,0,0,2024-02-23 00:57:30
60,12,15,1466,2,0,0,2024-02-23 00:57:30
61,11,12,1467,2,0,0,2024-02-23 00:57:30
62,11,13,1468,2,0,0,2024-02-23 00:57:30
63,17,6,1469,1,0,0,2024-02-23 00:57:30
64,17,2,1470,1,0,0,2024-02-23 00:57:30
65,10,17,1471,2,0,0,2024-02-23 00:57:30
66,6,21,1472,0,0,0,2024-02-23 00:57:30
67,22,1,1473,1,0,0,2024-02-23 00:57:30
68,14,9,1474,2,0,0,2024-02-23 00:57:30
69,22,1,1475,1,0,0,2024-02-23 00:57:30
70,14,13,1476,2,0,0,2024-02-23 00:57:30
71,11,16,1477,2,0,0,2024-02-23 00:57:30
72,11,13,1478,2,0,0,2024-02-23 00:57:30
73,18,0,1479,1,0,0,2024-02-23 00:57:30
74,20,3,1480,1,0,0,2024-02-23 00:57:30
75,20,7,1481,1,0,0,2024-02-23 00:57:30
76,13,11,1484,2,0,0,2024-02-23 00:57:30
77,7,16,1485,0,0,0,2024-02-23 00:57:30
78,7,16,1486,0,0,0,2024-02-23 00:57:30
79,5,18,1487,0,0,0,2024-02-23 00:57:30
80,22,5,1488,1,0,0,2024-02-23 00:57:30
81,11,13,1489,2,0,0,2024-02-23 00:57:30
82,11,12,1490,2,0,0,2024-02-23 00:57:30
83,14,9,1491,2,0,0,2024-02-23 00:57:30
84,2,21,1492,0,0,0,2024-02-23 00:57:30
85,8,19,1493,0,0,0,2024-02-23 00:57:30
86,12,11,1494,2,0,0,2024-02-23 00:57:30
87,10,13,1495,2,0,0,2024-02-23 00:57:30
88,4,19,1496,0,0,0,2024-02-23 00:57:30
89,17,6,1497,1,0,0,2024-02-23 00:57:30
90,0,23,1498,0,0,0,2024-02-23 00:57:30
91,11,16,1499,2,0,0,2024-02-23 00:57:30
92,12,15,1500,2,0,0,2024-02-23 00:57:30
93,15,9,1501,2,0,0,2024-02-23 00:57:30
94,3,20,1502,0,0,0,2024-02-23 00:57:30
95,16,11,1503,2,0,0,2024-02-23 00:57:30
96,17,7,1504,1,0,0,2024-02-23 00:57:30
97,14,9,1505,2,0,0,2024-02-23 00:57:30
98,17,6,1506,1,0,0,2024-02-23 00:57:30
99,9,14,1507,2,0,0,2024-02-23 00:57:30
100,21,2,1508,1,0,0,2024-02-23 00:57:30
101,15,4,1510,1,0,0,2024-02-23 00:57:30
102,11,12,1511,2,0,0,2024-02-23 00:57:30
103,11,16,1512,2,0,0,2024-02-23 00:57:30
104,8,15,1513,2,0,0,2024-02-23 00:57:30
105,17,6,1514,1,0,0,2024-02-23 00:57:30
106,23,0,1515,1,0,0,2024-02-23 00:57:30
107,12,11,1516,2,0,0,2024-02-23 00:57:30
108,16,7,1517,2,0,0,2024-02-23 00:57:30
109,5,19,1518,0,0,0,2024-02-23 00:57:30
110,8,15,1519,2,0,0,2024-02-23 00:57:30
111,9,14,1520,2,0,0,2024-02-23 00:57:30
112,5,13,1521,0,0,0,2024-02-23 00:57:30
113,14,4,1522,1,0,0,2024-02-23 00:57:30
114,22,1,1523,1,0,0,2024-02-23 00:57:30
115,13,10,1524,2,0,0,2024-02-23 00:57:30
116,13,10,1525,2,0,0,2024-02-23 00:57:30
117,16,11,1526,2,0,0,2024-02-23 00:57:30
118,15,12,1527,2,0,0,2024-02-23 00:57:30
119,19,4,1528,1,0,0,2024-02-23 00:57:30
120,17,10,1529,2,0,0,2024-02-23 00:57:30
121,2,25,1531,0,0,0,2024-02-23 00:57:30
122,5,22,1532,0,0,0,2024-02-23 00:57:30
123,14,13,1533,2,0,0,2024-02-23 00:57:30
124,9,18,1534,2,0,0,2024-02-23 00:57:30
125,4,23,1535,0,0,0,2024-02-23 00:57:30
126,8,15,1536,2,0,0,2024-02-23 00:57:30
127,20,3,1537,1,0,0,2024-02-23 00:57:30
128,21,6,1538,1,0,0,2024-02-23 00:57:30
129,4,20,1539,0,0,0,2024-02-23 00:57:30
130,4,19,1540,0,0,0,2024-02-23 00:57:30
131,14,9,1541,2,0,0,2024-02-23 00:57:30
132,22,1,1542,1,0,0,2024-02-23 00:57:30
133,12,12,1543,2,0,0,2024-02-23 00:57:30
134,6,17,1544,0,0,0,2024-02-23 00:57:30
135,8,16,1545,2,0,0,2024-02-23 00:57:30
136,24,3,1546,1,0,0,2024-02-23 00:57:30
137,1,11,1547,0,0,0,2024-02-23 00:57:30
138,10,13,1548,2,0,0,2024-02-23 00:57:30
139,2,21,1549,0,0,0,2024-02-23 00:57:30
140,14,12,1550,2,0,0,2024-02-23 00:57:30
141,8,15,1551,2,0,0,2024-02-23 00:57:30
142,3,16,1552,0,0,0,2024-02-23 00:57:30
143,17,6,1553,1,0,0,2024-02-23 00:57:30
144,13,10,1554,2,0,0,2024-02-23 00:57:30
145,0,23,1555,0,0,0,2024-02-23 00:57:30
146,12,15,1557,2,0,0,2024-02-23 00:57:30
147,15,8,1558,2,0,0,2024-02-23 00:57:30
148,10,13,1559,2,0,0,2024-02-23 00:57:30
149,6,18,1560,0,0,0,2024-02-23 00:57:30
150,7,16,1561,0,0,0,2024-02-23 00:57:30
151,0,24,1562,0,0,0,2024-02-23 00:57:30
152,4,19,1564,0,0,0,2024-02-23 00:57:30
153,2,21,1565,0,0,0,2024-02-23 00:57:30
154,4,20,1566,0,0,0,2024-02-23 00:57:30
155,6,18,2152,0,0,0,2024-02-23 00:57:30
156,13,5,2153,1,0,0,2024-02-23 00:57:30
157,11,13,2154,2,0,0,2024-02-23 00:57:30
158,13,11,2155,2,0,0,2024-02-23 00:57:30
159,13,11,2156,2,0,0,2024-02-23 00:57:30
160,4,20,2157,0,0,0,2024-02-23 00:57:30
161,6,18,2158,0,0,0,2024-02-23 00:57:30
162,15,9,2159,2,0,0,2024-02-23 00:57:30
163,10,14,2160,2,0,0,2024-02-23 00:57:30
164,9,15,2161,2,0,0,2024-02-23 00:57:30
165,11,13,2162,2,0,0,2024-02-23 00:57:30
166,11,13,2163,2,0,0,2024-02-23 00:57:30
167,9,15,2164,2,0,0,2024-02-23 00:57:30
168,5,19,2165,0,0,0,2024-02-23 00:57:30
169,18,6,2166,1,0,0,2024-02-23 00:57:30
170,6,12,2167,2,0,0,2024-02-23 00:57:30
171,11,7,2168,2,0,0,2024-02-23 00:57:30
172,5,19,2169,0,0,0,2024-02-23 00:57:30
173,5,18,2170,0,0,0,2024-02-23 00:57:30
174,8,19,2171,0,0,0,2024-02-23 00:57:30
175,4,23,2172,0,0,0,2024-02-23 00:57:30
176,7,16,2173,0,0,0,2024-02-23 00:57:30
177,15,8,2174,2,0,0,2024-02-23 00:57:30
178,2,25,2175,0,0,0,2024-02-23 00:57:30
179,12,15,2176,2,0,0,2024-02-23 00:57:30
180,8,15,2177,2,0,0,2024-02-23 00:57:30
181,13,6,2178,2,0,0,2024-02-23 00:57:30
182,16,11,2179,2,0,0,2024-02-23 00:57:30
183,9,15,2180,2,0,0,2024-02-23 00:57:30
184,10,14,2182,2,0,0,2024-02-23 00:57:30
185,24,0,2183,1,0,0,2024-02-23 00:57:30
186,21,3,2184,1,0,0,2024-02-23 00:57:30
187,12,11,2185,2,0,0,2024-02-23 00:57:30
188,15,12,2186,2,0,0,2024-02-23 00:57:30
189,6,21,2187,0,0,0,2024-02-23 00:57:30
190,20,7,2188,1,0,0,2024-02-23 00:57:30
191,9,14,2189,2,0,0,2024-02-23 00:57:30
192,23,4,2190,1,0,0,2024-02-23 00:57:30
193,8,19,2191,0,0,0,2024-02-23 00:57:30
194,15,8,2205,2,0,0,2024-02-23 00:57:30
195,13,10,2207,2,0,0,2024-02-23 00:57:30
196,17,6,2214,1,0,0,2024-02-23 00:57:30
197,4,19,2224,0,0,0,2024-02-23 00:57:30
198,6,17,2225,0,0,0,2024-02-23 00:57:30
199,18,6,2226,1,0,0,2024-02-23 00:57:30
200,14,9,2233,2,0,0,2024-02-23 00:57:30
201,7,16,2234,0,0,0,2024-02-23 00:57:30
202,6,17,2235,0,0,0,2024-02-23 00:57:30
203,13,10,2236,2,0,0,2024-02-23 00:57:30
204,11,12,2237,2,0,0,2024-02-23 00:57:30
205,9,14,2238,2,0,0,2024-02-23 00:57:30
206,26,1,2239,1,0,0,2024-02-23 00:57:30
207,0,23,2240,0,0,0,2024-02-23 00:57:30
208,13,14,2241,2,0,0,2024-02-23 00:57:30
209,13,9,2243,2,0,0,2024-02-23 00:57:30
210,6,21,2244,0,0,0,2024-02-23 00:57:30
211,7,16,2245,0,0,0,2024-02-23 00:57:30
212,17,6,2246,1,0,0,2024-02-23 00:57:30
213,22,1,2247,1,0,0,2024-02-23 00:57:30
214,16,7,2248,2,0,0,2024-02-23 00:57:30
215,21,2,2249,1,0,0,2024-02-23 00:57:30
216,11,12,2250,2,0,0,2024-02-23 00:57:30
217,20,3,2251,1,0,0,2024-02-23 00:57:30
218,9,15,2252,2,0,0,2024-02-23 00:57:30
219,5,19,2254,0,0,0,2024-02-23 00:57:30
220,19,5,2255,1,0,0,2024-02-23 00:57:30
221,9,15,2256,2,0,0,2024-02-23 00:57:30
222,0,24,2257,0,0,0,2024-02-23 00:57:30
223,6,18,2258,0,0,0,2024-02-23 00:57:30
224,18,6,2259,1,0,0,2024-02-23 00:57:30
225,14,10,2260,2,0,0,2024-02-23 00:57:30
226,7,17,2261,0,0,0,2024-02-23 00:57:30
227,17,7,2262,2,0,0,2024-02-23 00:57:30
228,8,10,2263,2,0,0,2024-02-23 00:57:30
229,15,3,2264,1,0,0,2024-02-23 00:57:30
