,dock_bikes,free_bases,id,light,no_available,reservations_count,last_updated
0,24,3,1406,1,0,0,2024-02-22 11:57:00
1,16,3,1407,1,0,0,2024-02-22 11:57:00
2,10,17,1408,2,0,0,2024-02-22 11:57:00
3,13,14,1409,2,0,0,2024-02-22 11:57:00
4,0,19,1410,0,0,0,2024-02-22 11:57:00
5,12,7,1411,2,0,0,2024-02-22 11:57:00
6,21,3,1412,1,0,0,2024-02-22 11:57:00
7,12,12,1413,2,0,0,2024-02-22 11:57:00
8,14,9,1414,2,0,0,2024-02-22 11:57:00
9,7,16,1415,0,0,0,2024-02-22 11:57:00
10,4,23,1416,0,0,0,2024-02-22 11:57:00
11,13,10,1417,2,0,0,2024-02-22 11:57:00
12,21,6,1418,1,0,0,2024-02-22 11:57:00
13,6,13,1419,0,0,0,2024-02-22 11:57:00
14,12,7,1420,2,0,0,2024-02-22 11:57:00
15,2,21,1421,0,0,0,2024-02-22 11:57:00
16,12,12,1422,2,0,0,2024-02-22 11:57:00
17,27,1,1423,1,0,0,2024-02-22 11:57:00
18,27,0,1424,1,0,0,2024-02-22 11:57:00
19,0,0,1425,3,1,0,2024-02-22 11:57:00
20,16,8,1426,2,0,0,2024-02-22 11:57:00
21,15,3,1427,1,0,0,2024-02-22 11:57:00
22,7,17,1428,0,0,0,2024-02-22 11:57:00
23,4,20,1429,0,0,0,2024-02-22 11:57:00
24,17,10,1430,2,0,0,2024-02-22 11:57:00
25,20,7,1431,1,0,0,2024-02-22 11:57:00
26,18,0,1432,1,0,0,2024-02-22 11:57:00
27,13,10,1433,2,0,0,2024-02-22 11:57:00
28,26,1,1434,1,0,0,2024-02-22 11:57:00
29,9,18,1435,2,0,0,2024-02-22 11:57:00
30,10,8,1436,2,0,0,2024-02-22 11:57:00
31,21,2,1437,1,0,0,2024-02-22 11:57:00
32,12,12,1438,2,0,0,2024-02-22 11:57:00
33,21,3,1439,1,0,0,2024-02-22 11:57:00
34,6,18,1440,0,0,0,2024-02-22 11:57:00
35,1,23,1441,0,0,0,2024-02-22 11:57:00
36,4,23,1442,0,0,0,2024-02-22 11:57:00
37,1,30,1443,0,0,0,2024-02-22 11:57:00
38,4,13,1444,0,0,0,2024-02-22 11:57:00
39,7,12,1445,2,0,0,2024-02-22 11:57:00
40,7,20,1446,0,0,0,2024-02-22 11:57:00
41,6,12,1447,2,0,0,2024-02-22 11:57:00
42,12,7,1448,2,0,0,2024-02-22 11:57:00
43,6,13,1449,0,0,0,2024-02-22 11:57:00
44,13,14,1450,2,0,0,2024-02-22 11:57:00
45,21,3,1451,1,0,0,2024-02-22 11:57:00
46,5,18,1452,0,0,0,2024-02-22 11:57:00
47,25,2,1453,1,0,0,2024-02-22 11:57:00
48,21,3,1454,1,0,0,2024-02-22 11:57:00
49,22,5,1455,1,0,0,2024-02-22 11:57:00
50,7,8,1456,2,0,0,2024-02-22 11:57:00
51,2,22,1457,0,0,0,2024-02-22 11:57:00
52,9,10,1458,2,0,0,2024-02-22 11:57:00
53,1,23,1459,0,0,0,2024-02-22 11:57:00
54,10,13,1460,2,0,0,2024-02-22 11:57:00
55,13,10,1461,2,0,0,2024-02-22 11:57:00
56,10,17,1462,2,0,0,2024-02-22 11:57:00
57,1,18,1463,0,0,0,2024-02-22 11:57:00
58,24,0,1464,1,0,0,2024-02-22 11:57:00
59,23,4,1465,1,0,0,2024-02-22 11:57:00
60,16,11,1466,2,0,0,2024-02-22 11:57:00
61,11,12,1467,2,0,0,2024-02-22 11:57:00
62,17,7,1468,1,0,0,2024-02-22 11:57:00
63,16,7,1469,2,0,0,2024-02-22 11:57:00
64,17,2,1470,1,0,0,2024-02-22 11:57:00
65,17,10,1471,2,0,0,2024-02-22 11:57:00
66,15,12,1472,2,0,0,2024-02-22 11:57:00
67,5,18,1473,0,0,0,2024-02-22 11:57:00
68,8,15,1474,2,0,0,2024-02-22 11:57:00
69,3,20,1475,0,0,0,2024-02-22 11:57:00
70,11,16,1476,2,0,0,2024-02-22 11:57:00
71,7,20,1477,0,0,0,2024-02-22 11:57:00
72,8,16,1478,2,0,0,2024-02-22 11:57:00
73,8,10,1479,2,0,0,2024-02-22 11:57:00
74,12,11,1480,2,0,0,2024-02-22 11:57:00
75,6,21,1481,0,0,0,2024-02-22 11:57:00
76,11,13,1484,2,0,0,2024-02-22 11:57:00
77,2,21,1485,0,0,0,2024-02-22 11:57:00
78,14,9,1486,2,0,0,2024-02-22 11:57:00
79,14,9,1487,2,0,0,2024-02-22 11:57:00
80,13,14,1488,2,0,0,2024-02-22 11:57:00
81,24,0,1489,1,0,0,2024-02-22 11:57:00
82,12,11,1490,2,0,0,2024-02-22 11:57:00
83,23,0,1491,1,0,0,2024-02-22 11:57:00
84,4,19,1492,0,0,0,2024-02-22 11:57:00
85,23,4,1493,1,0,0,2024-02-22 11:57:00
86,8,15,1494,2,0,0,2024-02-22 11:57:00
87,9,14,1495,2,0,0,2024-02-22 11:57:00
88,10,13,1496,2,0,0,2024-02-22 11:57:00
89,20,3,1497,1,0,0,2024-02-22 11:57:00
90,23,0,1498,1,0,0,2024-02-22 11:57:00
